Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
REACTOME_ACTIVATION_OF_C3_AND_C5,5,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_CASPASES_THROUGH_APOPTOSOME_MEDIATED_CLEAVAGE,6,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,42,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE,18,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING,22,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,24,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7,7,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,75,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_NOXA_AND_TRANSLOCATION_TO_MITOCHONDRIA,5,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION,9,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA,9,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_RAC1,12,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS,7,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS,5,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_SMO,15,0,1,1,"",0,2,0
