Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
HALLMARK_P53_PATHWAY,193,4,0.0114870531926953,0.0405306145049343,"CCND2,PTPRE,S100A10,PLXNB2",4,95,0.0421052631578947
HALLMARK_WNT_BETA_CATENIN_SIGNALING,37,2,0.0121591843514803,0.0405306145049343,"CCND2,RBPJ",2,95,0.0210526315789474
HALLMARK_COAGULATION,113,3,0.0146603417488712,0.0458135679652225,"C3,GSN,CAPN2",3,95,0.0315789473684211
HALLMARK_ESTROGEN_RESPONSE_LATE,174,3,0.0444504242569626,0.130736541932243,"FABP5,SLC7A5,DUSP2",3,95,0.0315789473684211
HALLMARK_COMPLEMENT,186,3,0.0523252734530135,0.145347981813926,"CASP5,C3,DUSP5",3,95,0.0315789473684211
HALLMARK_INTERFERON_GAMMA_RESPONSE,195,3,0.0586441761036881,0.154326779220232,"MTHFD2,BANK1,IFI27",3,95,0.0315789473684211
HALLMARK_PROTEIN_SECRETION,94,2,0.0676743277514592,0.169185819378648,"ABCA1,RPS6KA3",2,95,0.0210526315789474
HALLMARK_KRAS_SIGNALING_DN,117,2,0.0983992725135434,0.234283982175103,"RYR1,NR4A2",2,95,0.0210526315789474
HALLMARK_APOPTOSIS,153,2,0.152345022678705,0.346238687906147,"CCND2,GSN",2,95,0.0210526315789474
HALLMARK_APICAL_JUNCTION,167,2,0.174643577230704,0.35615170703702,"SORBS3,CD99",2,95,0.0210526315789474
HALLMARK_KRAS_SIGNALING_UP,168,2,0.176256700136172,0.35615170703702,"CCND2,CCL20",2,95,0.0210526315789474
HALLMARK_HEME_METABOLISM,177,2,0.190877203387577,0.35615170703702,"C3,ELL2",2,95,0.0210526315789474
HALLMARK_HYPOXIA,177,2,0.190877203387577,0.35615170703702,"TGM2,RBPJ",2,95,0.0210526315789474
HALLMARK_ESTROGEN_RESPONSE_EARLY,181,2,0.197428053094678,0.35615170703702,"TGM2,SLC7A5",2,95,0.0210526315789474
HALLMARK_TGF_BETA_SIGNALING,52,1,0.210194842526412,0.35615170703702,UBE2D3,1,95,0.0105263157894737
HALLMARK_G2M_CHECKPOINT,193,2,0.217236221537255,0.35615170703702,"JPT1,SLC7A5",2,95,0.0210526315789474
HALLMARK_E2F_TARGETS,198,2,0.225544700291262,0.35615170703702,"JPT1,MTHFD2",2,95,0.0210526315789474
HALLMARK_MITOTIC_SPINDLE,198,2,0.225544700291262,0.35615170703702,"GSN,TUBA4A",2,95,0.0210526315789474
HALLMARK_MYC_TARGETS_V2,57,1,0.227937092503693,0.35615170703702,DUSP2,1,95,0.0105263157894737
HALLMARK_PEROXISOME,95,1,0.350492516032938,0.519769099348119,FADS1,1,95,0.0105263157894737
HALLMARK_INTERFERON_ALPHA_RESPONSE,96,1,0.353442987556721,0.519769099348119,IFI27,1,95,0.0105263157894737
HALLMARK_UV_RESPONSE_DN,135,1,0.458726433561483,0.649328106303322,RND3,1,95,0.0105263157894737
HALLMARK_FATTY_ACID_METABOLISM,141,1,0.473342098667849,0.649328106303322,S100A10,1,95,0.0105263157894737
HALLMARK_UV_RESPONSE_UP,144,1,0.480502798664458,0.649328106303322,TUBA4A,1,95,0.0105263157894737
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,160,1,0.517096917623131,0.665765905813559,TGM2,1,95,0.0105263157894737
HALLMARK_XENOBIOTIC_METABOLISM,161,1,0.519297406534576,0.665765905813559,SLC1A5,1,95,0.0105263157894737
HALLMARK_MYC_TARGETS_V1,195,1,0.588490139971077,0.72902106422237,EIF4E,1,95,0.0105263157894737
HALLMARK_OXIDATIVE_PHOSPHORYLATION,200,1,0.597797272662344,0.72902106422237,ATP5MC3,1,95,0.0105263157894737
HALLMARK_APICAL_SURFACE,37,0,1,1,"",0,95,0
HALLMARK_DNA_REPAIR,148,0,1,1,"",0,95,0
HALLMARK_GLYCOLYSIS,178,0,1,1,"",0,95,0
HALLMARK_HEDGEHOG_SIGNALING,30,0,1,1,"",0,95,0
HALLMARK_IL6_JAK_STAT3_SIGNALING,82,0,1,1,"",0,95,0
HALLMARK_NOTCH_SIGNALING,31,0,1,1,"",0,95,0
HALLMARK_PANCREAS_BETA_CELLS,21,0,1,1,"",0,95,0
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,49,0,1,1,"",0,95,0
HALLMARK_SPERMATOGENESIS,93,0,1,1,"",0,95,0
