Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
GOCC_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK,1035,15,6.03315949924714e-05,0.0323618675539617,"FADS2,GABBR1,SEC62,SCD,RYR1,ABCA1,ABCG1,MTDH,SLC37A3,GET1,FADS1,EIF5A,DGAT2,IFI27,OTULINL",15,95,0.157894736842105
GOBP_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS,222,7,6.72708644946952e-05,0.0349200887564076,"CCR5,ABCA1,NFKBIZ,MTDH,NLRP3,SLC7A5,CAPN2",7,95,0.0736842105263158
GOBP_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN,304,8,7.16363472988775e-05,0.036024128147923,"CCR5,ABCA1,NFKBIZ,MTDH,NLRP3,SLC7A5,CAPN2,RPS6KA3",8,95,0.0842105263157895
GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS,1322,17,8.17475437232295e-05,0.0398630749574003,"CCR2,TGM2,RBPJ,SCD,ABCA1,NFKBIZ,MTDH,NLRP3,TRPV4,C3,LPL,FABP5,LRP8,GPR183,SLC7A5,ACACB,PLXNB2",17,95,0.178947368421053
GOBP_NEGATIVE_REGULATION_OF_STEM_CELL_PROLIFERATION,20,3,9.65806482055507e-05,0.0457110526742271,"RBPJ,RARG,CD109",3,95,0.0315789473684211
GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE,326,8,0.000116272685872301,0.0534588588873449,"CCR5,CCR2,ABCA1,ABCG1,CD163,FCGRT,SLC7A5,CAPN2",8,95,0.0842105263157895
GOMF_THYROID_HORMONE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,4,2,0.000120694347475633,0.0534813835054329,"SLC16A10,SLC7A5",2,95,0.0210526315789474
GOBP_CHOLESTEROL_STORAGE,22,3,0.000129615582694002,0.0534813835054329,"ABCA1,ABCG1,LPL",3,95,0.0315789473684211
GOBP_DENDRITIC_CELL_CHEMOTAXIS,22,3,0.000129615582694002,0.0534813835054329,"CCR5,CCR2,GPR183",3,95,0.0315789473684211
GOBP_POSITIVE_REGULATION_OF_LIPID_STORAGE,22,3,0.000129615582694002,0.0534813835054329,"C3,LPL,ACACB",3,95,0.0315789473684211
GOBP_RESPONSE_TO_NITROGEN_COMPOUND,865,13,0.000137348798363946,0.0540692649091248,"TGM2,PTPRE,RYR1,ABCA1,PDE1B,NFKBIZ,DDX11,TRPV4,LPL,TNIK,SLC7A5,NR4A2,EDEM2",13,95,0.136842105263158
GOBP_HOMEOSTATIC_PROCESS,1380,17,0.000137760369206694,0.0540692649091248,"SLC1A5,CCR5,CCR2,CCL23,TGM2,RBPJ,SCD,RYR1,ABCA1,ABCG1,NFKBIZ,TRPV4,LPL,FABP5,DGAT2,GPR183,ACACB",17,95,0.178947368421053
GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS,59,4,0.000147620639729655,0.0565597936792764,"ABCA1,ABCG1,LPL,DGAT2",4,95,0.0421052631578947
GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY,435,9,0.000157065417911825,0.0587789931403974,"CCR5,CCR2,CCL23,NFKBIZ,CCL20,ZC3H15,EIF5A,LRP8,IFI27",9,95,0.0947368421052632
GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS,179,6,0.000163274088130317,0.059713786958933,"FADS2,SCD,LPL,FABP5,FADS1,ACACB",6,95,0.0631578947368421
GOMF_PROTEIN_LIPID_COMPLEX_BINDING,24,3,0.000169238550058028,0.0605197055007507,"ABCA1,LPL,LRP8",3,95,0.0315789473684211
GOBP_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION,25,3,0.000191687224085095,0.0652467473536168,"ABCA1,ABCG1,LPL",3,95,0.0315789473684211
GOBP_HUMORAL_IMMUNE_RESPONSE,185,6,0.000195262581915536,0.0652467473536168,"CCR2,CCL23,RBPJ,C3,CCL20,GPR183",6,95,0.0631578947368421
HP_ABNORMALITY_OF_THROMBOCYTES,449,9,0.000198875654537266,0.0652467473536168,"RBPJ,RYR1,ABCA1,BANK1,HPS5,NLRP3,C3,PSTPIP1,CD109",9,95,0.0947368421052632
GOBP_TRYPTOPHAN_TRANSPORT,5,2,0.000200563919832712,0.0652467473536168,"SLC16A10,SLC7A5",2,95,0.0210526315789474
GOBP_T_CELL_MIGRATION,65,4,0.000215099468231684,0.0652467473536168,"CCR2,CCL20,CD99,GPR183",4,95,0.0421052631578947
