Set,N,DE,P.DE,FDR,DEG.GENES
REACTOME_FATTY_ACID_METABOLISM,149,4,0.00469607414102183,0.395963822178684,"FADS2,SCD,FADS1,ACACB"
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,75,3,0.00478081964083873,0.395963822178684,"NRGN,TUBA4A,RPS6KA3"
REACTOME_PLASMA_LIPOPROTEIN_REMODELING,23,2,0.00481233239739109,0.395963822178684,"ABCG1,LPL"
REACTOME_TRANSPORT_OF_SMALL_MOLECULES,585,8,0.00502376244978723,0.395963822178684,"SLC1A5,SLC16A10,RYR1,ABCA1,ABCG1,TRPV4,LPL,SLC7A5"
REACTOME_LEISHMANIA_INFECTION,156,4,0.00551963973413829,0.413514996320153,"CD163,NLRP3,C3,PSTPIP1"
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES,80,3,0.00572339095252807,0.413514996320153,"SLC1A5,SLC16A10,SLC7A5"
REACTOME_TRIGLYCERIDE_METABOLISM,26,2,0.00612767723621078,0.42501569310358,"FABP5,DGAT2"
REACTOME_HEMOSTASIS,487,7,0.00660317425975429,0.440380929477459,"PDE1B,LRP8,CD99,TUBA4A,SLC7A5,S100A10,CD109"
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,176,4,0.00839071235711214,0.524671658464821,"MTHFD2,LPL,LRP8,ACACB"
REACTOME_INNATE_IMMUNE_SYSTEM,917,10,0.0084722067110813,0.524671658464821,"CCR2,S100P,UBE2D3,NLRP3,C3,FABP5,GSN,PSTPIP1,RPS6KA3,ADGRE3"
REACTOME_METABOLISM_OF_LIPIDS,648,8,0.00908778670537062,0.543386970590091,"FADS2,SCD,ABCA1,FABP5,FADS1,GDPD5,DGAT2,ACACB"
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS,34,2,0.0103323985071184,0.592085694764979,"LPL,LRP8"
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,189,4,0.0107012776041,0.592085694764979,"NRGN,GABBR1,TUBA4A,RPS6KA3"
REACTOME_SIGNALING_BY_RETINOIC_ACID,35,2,0.0109266102840135,0.592085694764979,"RARG,FABP5"
REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX,36,2,0.0115355864838824,0.606142635244001,"ABCA1,ABCG1"
REACTOME_RECYCLING_PATHWAY_OF_L1,41,2,0.0147969710614159,0.706904777904552,"TUBA4A,RPS6KA3"
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,711,8,0.0152313155816673,0.706904777904552,"CCR5,CCR2,UBE2D3,CCL20,TUBA4A,IFI27,EIF4E,RPS6KA3"
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,42,2,0.0154915695273201,0.706904777904552,"SCD,ACACB"
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY,42,2,0.0154915695273201,0.706904777904552,"DUSP5,DUSP2"
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY,42,2,0.0154915695273201,0.706904777904552,"RARG,NR4A2"
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,120,3,0.0171929538852455,0.764425180436298,"NPDC1,C3,CD99"
REACTOME_CELLULAR_SENESCENCE,129,3,0.0207866710273907,0.826748261569237,"VENTX,TNIK,RPS6KA3"
REACTOME_MUSCLE_CONTRACTION,131,3,0.0216370635439682,0.826748261569237,"TNNT1,RYR1,SORBS3"
REACTOME_GAMMA_CARBOXYLATION_HYPUSINYLATION_HYDROXYLATION_AND_ARYLSULFATASE_ACTIVATION,51,2,0.0223471494568087,0.826748261569237,"ZC3H15,EIF5A"
REACTOME_ACTIVATION_OF_C3_AND_C5,5,1,0.0224089782547602,0.826748261569237,C3
REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION,5,1,0.0224089782547602,0.826748261569237,C3
REACTOME_CHYLOMICRON_REMODELING,5,1,0.0224089782547602,0.826748261569237,LPL
REACTOME_DRUG_MEDIATED_INHIBITION_OF_CDK4_CDK6_ACTIVITY,5,1,0.0224089782547602,0.826748261569237,CCND2
REACTOME_FGFR1C_LIGAND_BINDING_AND_ACTIVATION,5,1,0.0224089782547602,0.826748261569237,ANOS1
REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP,52,2,0.0231735848368555,0.837145752231406,"VENTX,RPS6KA3"
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,55,2,0.0257271740048732,0.894703389154835,"SCD,ACACB"
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,56,2,0.0266027106609879,0.894703389154835,"NLRP3,PSTPIP1"
