,Pathway,NGenes,Direction,PValue,FDR
33,REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES,33,Up,2.00947931007105e-06,7.32503053266374e-05
34,REACTOME_HEME_DEGRADATION,9,Up,2.35016505626713e-06,8.36768070033715e-05
35,REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES,32,Up,2.71419986170961e-06,9.44418179153956e-05
36,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,108,Up,4.49266268745098e-06,1.52850368321943e-04
37,REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,113,Up,5.83487092943777e-06,1.94199725934114e-04
38,REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS,9,Up,2.21854558472031e-05,7.22679423448254e-04
39,REACTOME_GLUCONEOGENESIS,26,Up,6.1051864895585e-05,0.00186940810310281
40,REACTOME_SYNTHESIS_OF_LIPOXINS_LX,5,Up,1.94848026983388e-04,0.00562853451531259
41,REACTOME_BIOSYNTHESIS_OF_MARESINS,5,Up,1.94848026983388e-04,0.00562853451531259
42,REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,12,Up,3.18600209325816e-04,0.00903290593477451
43,REACTOME_INTERLEUKIN_18_SIGNALING,6,Up,7.30798647403145e-04,0.0203427768940766
44,REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS,12,Up,0.0011615260597669,0.0317552928125557
45,REACTOME_SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS,7,Up,0.00189644322856994,0.0500595617748375
46,REACTOME_METABOLISM_OF_PORPHYRINS,20,Up,0.00290259295493398,0.0753198273559987
47,REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS,14,Up,0.00302492472002981,0.0759206515797646
48,REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,221,Up,0.00540607388558299,0.133495147077864
49,REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX,16,Up,0.00611728073866607,0.148659631919012
50,REACTOME_FLT3_SIGNALING,230,Up,0.00663458735163787,0.158711769302462
