,Pathway,NGenes,Direction,PValue,FDR
40,REACTOME_SIGNALING_BY_RHO_GTPASES,373,Up,1.49416309007053e-19,5.71890922724497e-18
41,REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE,19,Up,1.68760425816181e-19,6.30176126645301e-18
42,REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN,53,Up,3.01477016166724e-19,1.09895550416965e-17
43,REACTOME_G0_AND_EARLY_G1,27,Up,4.24813261107938e-19,1.51253279710757e-17
44,REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION,122,Up,8.51024477043487e-19,2.96117835080359e-17
45,REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,99,Up,9.30291518858419e-19,3.16505847860498e-17
46,REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,72,Up,1.74102851212372e-18,5.79459706969872e-17
47,REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT,120,Up,2.32680463692291e-18,7.5794423385723e-17
48,REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,71,Up,1.52478996780366e-17,4.86344466814042e-16
49,REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY,36,Up,2.55504399787177e-15,7.9832088994728e-14
50,REACTOME_MITOTIC_PROPHASE,82,Up,4.7658525435317e-14,1.45930404882941e-12
