,Pathway,NGenes,Direction,PValue,FDR
24,REACTOME_IRON_UPTAKE_AND_TRANSPORT,54,Up,5.67706574538403e-05,0.00135806057127859
25,REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS,55,Up,7.67398872433503e-05,0.00172777599072896
26,REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,70,Up,7.96710336738211e-04,0.0141832968086768
27,REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION,78,Up,0.00103476553299745,0.0178002924833607
28,REACTOME_COMPLEMENT_CASCADE,37,Up,0.00189721851351117,0.030575174149322
29,REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION,15,Up,0.0019203721044543,0.0306259342908284
30,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS,31,Up,0.00262227118045407,0.0397494770027246
31,REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS,218,Up,0.00393259241136228,0.0567999903942985
32,REACTOME_METABOLISM_OF_PORPHYRINS,20,Up,0.0071300963165282,0.0974658701839703
33,REACTOME_NUCLEAR_SIGNALING_BY_ERBB4,27,Up,0.00752923615246252,0.102011155304603
34,REACTOME_METABOLISM_OF_STEROIDS,130,Up,0.0158813519125421,0.200945039488445
35,REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS,35,Up,0.0239516873333116,0.28874041974252
36,REACTOME_FATTY_ACID_METABOLISM,153,Up,0.025348869819453,0.300845889097539
37,REACTOME_SIGNALING_BY_ERBB4,46,Up,0.0548846038219827,0.591283592060429
38,REACTOME_LIPOPHAGY,9,Up,0.0916268805602786,0.893507988138768
39,REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,91,Up,0.14001649640863,0.997345019805661
40,REACTOME_METABOLISM_OF_LIPIDS,645,Up,0.153924167870352,0.997345019805661
41,REACTOME_INTERFERON_GAMMA_SIGNALING,71,Up,0.170228746280924,0.997345019805661
42,REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,108,Up,0.208611543611325,0.997345019805661
43,REACTOME_ABC_TRANSPORTER_DISORDERS,71,Up,0.230714985546011,0.997345019805661
44,REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY,20,Up,0.276686216396503,0.997345019805661
45,REACTOME_TRANSPORT_OF_SMALL_MOLECULES,590,Up,0.292421332042396,0.997345019805661
46,REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION,15,Up,0.357394811973001,0.997345019805661
47,REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY,32,Up,0.407819185863828,0.997345019805661
48,REACTOME_HDL_REMODELING,8,Up,0.44077016530515,0.997345019805661
49,REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA,10,Up,0.459256341681277,0.997345019805661
50,REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,148,Up,0.478717701515826,0.997345019805661
