,Pathway,NGenes,Direction,PValue,FDR
22,REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS,10,Up,0.00184084630544053,0.0427020559640827
23,REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES,8,Up,0.00356754033946124,0.0791580327494951
24,REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION,10,Up,0.00396977501505604,0.0868246506864399
25,REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND,16,Up,0.00452068861211599,0.0961274203492997
26,REACTOME_NGF_STIMULATED_TRANSCRIPTION,36,Up,0.00823554829104798,0.170386816670195
27,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,102,Up,0.00835973355559319,0.170650027648176
28,REACTOME_DISEASES_OF_GLYCOSYLATION,118,Up,0.0101865785759699,0.205205944734341
29,REACTOME_HYALURONAN_METABOLISM,14,Up,0.0152988870842522,0.289167853407286
30,REACTOME_DISEASES_OF_IMMUNE_SYSTEM,24,Up,0.0219077776929342,0.385526524688302
31,REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY,25,Up,0.024914282362552,0.42858164378727
32,REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,91,Up,0.0294942485913231,0.50172993992573
33,REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING,23,Up,0.0428733860349858,0.683741187703784
34,REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,58,Up,0.0444149171561962,0.691836506139469
35,REACTOME_ANTIMICROBIAL_PEPTIDES,31,Up,0.0595145490428227,0.846973204728205
36,REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS,7,Up,0.0603005090237586,0.846973204728205
37,REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII_CAMKK_CAMKIV_CASCASDE,7,Up,0.0603005090237586,0.846973204728205
38,REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS,7,Up,0.0603005090237586,0.846973204728205
39,REACTOME_CAMK_IV_MEDIATED_PHOSPHORYLATION_OF_CREB,8,Up,0.0783051710066097,0.981519902863385
40,REACTOME_SODIUM_CALCIUM_EXCHANGERS,8,Up,0.0783051710066097,0.981519902863385
41,REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES,31,Up,0.0831383200961675,0.981519902863385
42,REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION,32,Up,0.0883373140507993,0.981519902863385
43,REACTOME_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE,124,Up,0.0895303360441287,0.981519902863385
44,REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,26,Up,0.0962467966814066,0.981519902863385
45,REACTOME_CALCINEURIN_ACTIVATES_NFAT,9,Up,0.0962964553232829,0.981519902863385
46,REACTOME_REDUCTION_OF_CYTOSOLIC_CA_LEVELS,9,Up,0.0962964553232829,0.981519902863385
47,REACTOME_METABOLISM_OF_CARBOHYDRATES,255,Up,0.0967471595278606,0.981519902863385
48,REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,114,Up,0.107922120015362,0.981519902863385
49,REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING,69,Up,0.110149742488612,0.981519902863385
50,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES,147,Up,0.110430528386318,0.981519902863385
