Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
WP_VITAMIN_A_AND_CAROTENOID_METABOLISM,30,1,0.0277663333483406,1,LPL,1,20,0.05
WP_LEUKOCYTEINTRINSIC_HIPPO_PATHWAY_FUNCTIONS,31,1,0.0286791431001499,1,LPL,1,20,0.05
WP_FATTY_ACID_BETAOXIDATION,32,1,0.029591138646743,1,LPL,1,20,0.05
WP_TYPE_2_PAPILLARY_RENAL_CELL_CARCINOMA,34,1,0.031412689875981,1,CTSK,1,20,0.05
WP_ARYL_HYDROCARBON_RECEPTOR_PATHWAY_WP2586,42,1,0.0386664639277036,1,LPL,1,20,0.05
WP_EUKARYOTIC_TRANSCRIPTION_INITIATION,42,1,0.0386664639277036,1,GTF2E1,1,20,0.05
WP_IL26_SIGNALING,42,1,0.0386664639277036,1,CTSK,1,20,0.05
WP_OVERLAP_BETWEEN_SIGNAL_TRANSDUCTION_PATHWAYS_CONTRIBUTING_TO_LMNA_LAMINOPATHIES,51,1,0.0467652668834957,1,CTSK,1,20,0.05
WP_RANKLRANK_SIGNALING,54,1,0.0494504335692537,1,CTSK,1,20,0.05
WP_CHOLESTEROL_METABOLISM,62,1,0.0565757927351147,1,LPL,1,20,0.05
WP_GLUCOCORTICOID_RECEPTOR_PATHWAY,63,1,0.0574628864890074,1,MFGE8,1,20,0.05
WP_CLOCKCONTROLLED_AUTOPHAGY_IN_BONE_METABOLISM,66,1,0.0601194156871321,1,CTSK,1,20,0.05
WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALING,67,1,0.061003343632503,1,LPL,1,20,0.05
WP_ALLOGRAFT_REJECTION,74,1,0.0671687628650366,1,HLA-DQA2,1,20,0.05
WP_COMPLEMENT_SYSTEM_IN_NEURONAL_DEVELOPMENT_AND_PLASTICITY,91,1,0.0819822118163648,1,MFGE8,1,20,0.05
WP_INTEGRINMEDIATED_CELL_ADHESION,93,1,0.0837102042592955,1,SORBS1,1,20,0.05
WP_ADIPOGENESIS,108,1,0.0965720059064613,1,LPL,1,20,0.05
WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS,110,1,0.0982738973403333,1,CDCA7L,1,20,0.05
WP_ANGIOPOIETINLIKE_PROTEIN_8_REGULATORY_PATHWAY,116,1,0.103361316093773,1,LPL,1,20,0.05
WP_VITAMIN_D_RECEPTOR_PATHWAY,132,1,0.116794797185111,1,HLA-DQA2,1,20,0.05
WP_INSULIN_SIGNALING,147,1,0.129214859714111,1,SORBS1,1,20,0.05
WP_OREXIN_RECEPTOR_PATHWAY,156,1,0.136587062290785,1,LPL,1,20,0.05
WP_ALZHEIMERS_DISEASE,226,1,0.191936052834954,1,LPL,1,20,0.05
WP_ALZHEIMERS_DISEASE_AND_MIRNA_EFFECTS,226,1,0.191936052834954,1,LPL,1,20,0.05
WP_NUCLEAR_RECEPTORS_METAPATHWAY,251,1,0.210873586256454,1,MFGE8,1,20,0.05
WP_FATTY_ACIDS_AND_LIPOPROTEINS_TRANSPORT_IN_HEPATOCYTES,348,1,0.280435280006673,1,LPL,1,20,0.05
WP_CANCER_PATHWAYS,432,1,0.335929454017584,1,BCR,1,20,0.05
WP_10Q1121Q1123_COPY_NUMBER_VARIATION_SYNDROME,53,0,1,1,"",0,20,0
WP_10Q22Q23_COPY_NUMBER_VARIATION,47,0,1,1,"",0,20,0
WP_11P112_COPY_NUMBER_VARIATION_SYNDROME,49,0,1,1,"",0,20,0
WP_13Q1212_COPY_NUMBER_VARIATION,26,0,1,1,"",0,20,0
WP_15Q112_COPY_NUMBER_VARIATION_SYNDROME,9,0,1,1,"",0,20,0
WP_15Q11Q13_COPY_NUMBER_VARIATION,50,0,1,1,"",0,20,0
