,Pathway,NGenes,Direction,PValue,FDR
23,REACTOME_MODULATION_BY_MTB_OF_HOST_IMMUNE_SYSTEM,6,Up,4.99649969351421e-12,3.32593088294359e-10
24,REACTOME_DISSOLUTION_OF_FIBRIN_CLOT,12,Up,8.51889524579733e-12,5.43434525888155e-10
25,REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY,5,Up,1.73295816398973e-11,1.06126357962731e-09
26,REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS,6,Up,3.48601146109479e-11,2.05272444112928e-09
27,REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES,32,Up,1.11190987777725e-10,6.30494082547026e-09
28,REACTOME_CHYLOMICRON_REMODELING,5,Up,1.29386488887859e-10,7.07466837454687e-09
29,REACTOME_OTHER_SEMAPHORIN_INTERACTIONS,17,Up,3.11377531222674e-10,1.64385862173074e-08
30,REACTOME_SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS,6,Up,4.40431434793777e-10,2.24766842223091e-08
31,REACTOME_TRIF_MEDIATED_PROGRAMMED_CELL_DEATH,9,Up,5.98963154041213e-10,2.95810512528096e-08
32,REACTOME_INTERLEUKIN_10_SIGNALING,44,Up,8.64698762590161e-10,4.1370431422673e-08
33,REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,84,Up,1.09189548879993e-09,5.06573331318996e-08
34,REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR,13,Up,6.39350716433047e-09,2.87895866723234e-07
35,REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION,9,Up,7.18612245181174e-09,3.14341527820679e-07
36,REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX,16,Up,1.2601629255135e-08,5.35919288600325e-07
37,REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,90,Up,1.34838996479465e-08,5.57941901648815e-07
38,REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS,13,Up,2.17608995232821e-08,8.76735188688023e-07
39,REACTOME_IRAK4_DEFICIENCY_TLR2_4,11,Up,3.91175677021594e-08,1.53561528594887e-06
40,REACTOME_DAP12_SIGNALING,28,Up,5.91324155622934e-08,2.26329320564678e-06
41,REACTOME_CHYLOMICRON_ASSEMBLY,7,Up,1.08384035315787e-07,4.04721848947489e-06
42,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES,141,Up,1.19277805374544e-07,4.34796000067684e-06
43,REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,47,Up,1.60683069078623e-07,5.72106462231098e-06
44,REACTOME_DAP12_INTERACTIONS,35,Up,1.79640749237765e-07,6.25068152461404e-06
45,REACTOME_SYNTHESIS_OF_LIPOXINS_LX,5,Up,1.95558539309154e-07,6.65333608182921e-06
46,REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,214,Up,2.09202548088761e-07,6.96280654617159e-06
47,REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY,15,Up,2.28012560104985e-07,7.42738786214323e-06
48,REACTOME_CHYLOMICRON_CLEARANCE,5,Up,2.62381681725499e-07,8.36888239003622e-06
49,REACTOME_COMPLEMENT_CASCADE,35,Up,3.35952482321192e-07,1.04968010292601e-05
50,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,97,Up,4.95998403251932e-07,1.51874711075742e-05
