,Pathway,NGenes,Direction,PValue,FDR
33,REACTOME_HDL_ASSEMBLY,7,Up,2.50589442527752e-07,1.16258314093936e-05
34,REACTOME_AMINO_ACIDS_REGULATE_MTORC1,51,Up,3.20289204359722e-07,1.43181459761348e-05
35,REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION,32,Up,3.32393648541215e-07,1.43181459761348e-05
36,REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION,16,Up,3.3667750172492e-07,1.43181459761348e-05
37,REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING,40,Up,4.24935268685636e-07,1.75831323339921e-05
38,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_MYELOID_CELLS,7,Up,6.17623150633626e-07,2.48837116742127e-05
39,REACTOME_DAP12_SIGNALING,28,Up,7.96369625373777e-07,3.12626127294167e-05
40,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,102,Up,9.6137341121459e-07,3.67965673142384e-05
41,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_KERATINOCYTES,8,Up,1.63030909143076e-06,6.0878127292207e-05
42,REACTOME_LDL_CLEARANCE,18,Up,1.95861162239718e-06,7.13960569973831e-05
43,REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS,55,Up,2.8626560777126e-06,1.01923871046e-04
44,REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES,36,Up,3.87836709379806e-06,1.34949545922837e-04
45,REACTOME_HEMOSTASIS,474,Up,4.06230197547796e-06,1.38208540543484e-04
46,REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE,33,Up,5.41802226532872e-06,1.80325914961267e-04
47,REACTOME_GAP_JUNCTION_DEGRADATION,11,Up,7.06115159171401e-06,2.30013257168386e-04
48,REACTOME_ACROSOME_REACTION_AND_SPERM_OOCYTE_MEMBRANE_BINDING,3,Up,8.08181051975805e-06,2.52989663400931e-04
49,REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,57,Up,8.09699118657453e-06,2.52989663400931e-04
50,REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE,32,Up,1.16145372739485e-05,3.55637131328302e-04
