,Pathway,NGenes,Direction,PValue,FDR
20,REACTOME_IRAK1_RECRUITS_IKK_COMPLEX,13,Up,7.02949976615738e-08,4.30486565679478e-06
21,REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING,13,Up,7.02949976615738e-08,4.30486565679478e-06
22,REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING,26,Up,7.40419050225474e-08,4.35992909959693e-06
23,REACTOME_MYOCLONIC_EPILEPSY_OF_LAFORA,7,Up,1.55461556904083e-07,8.59273328813712e-06
24,REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION,9,Up,1.57149922970502e-07,8.59273328813712e-06
25,REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS,30,Up,2.98463975423925e-07,1.57568395301389e-05
26,REACTOME_PINK_PARKIN_MEDIATED_MITOPHAGY,21,Up,4.43688302356421e-07,2.20102616795014e-05
27,REACTOME_SUPPRESSION_OF_PHAGOSOMAL_MATURATION,11,Up,4.45668263921976e-07,2.20102616795014e-05
28,REACTOME_ENOS_ACTIVATION,11,Up,4.9067923845495e-07,2.3475934814829e-05
29,REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION,16,Up,5.4696520976879e-07,2.53758707926066e-05
30,REACTOME_DOWNREGULATION_OF_ERBB4_SIGNALING,8,Up,1.06772263636296e-06,4.41806312505861e-05
31,REACTOME_PTK6_REGULATES_RTKS_AND_THEIR_EFFECTORS_AKT1_AND_DOK1,8,Up,1.06772263636296e-06,4.41806312505861e-05
32,REACTOME_REGULATION_OF_PTEN_LOCALIZATION,8,Up,1.06772263636296e-06,4.41806312505861e-05
33,REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES,10,Up,1.4441354421334e-06,5.81834568922694e-05
34,REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL,10,Up,1.57878438403233e-06,6.19774074859872e-05
35,REACTOME_CONSTITUTIVE_SIGNALING_BY_OVEREXPRESSED_ERBB2,11,Up,2.1507423762022e-06,8.23196644491393e-05
36,REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX,9,Up,4.80061287088934e-06,1.74993769174562e-04
37,REACTOME_INLA_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELLS,8,Up,5.5314738823347e-06,1.92470148042146e-04
38,REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1,22,Up,6.89049469805143e-06,2.3442994183815e-04
39,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,414,Up,1.20551478672189e-05,3.92690029461961e-04
40,REACTOME_INFLUENZA_INFECTION,70,Up,1.60123422667695e-05,4.81385706691494e-04
41,REACTOME_JOSEPHIN_DOMAIN_DUBS,10,Up,1.60357093672542e-05,4.81385706691494e-04
42,REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX,10,Up,1.60357093672542e-05,4.81385706691494e-04
43,REACTOME_ALPHA_PROTEIN_KINASE_1_SIGNALING_PATHWAY,10,Up,1.60357093672542e-05,4.81385706691494e-04
44,REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY,19,Up,1.64360937646706e-05,4.83916529879051e-04
45,REACTOME_MODULATION_BY_MTB_OF_HOST_IMMUNE_SYSTEM,6,Up,1.74601576079006e-05,5.04367949013128e-04
46,REACTOME_MITOPHAGY,28,Up,2.30677058640474e-05,6.42121048688301e-04
47,REACTOME_METABOLISM_OF_NITRIC_OXIDE_ENOS_ACTIVATION_AND_REGULATION,15,Up,2.48482647744845e-05,6.79333810173853e-04
48,REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS,24,Up,2.93009957472587e-05,7.60336008289034e-04
49,REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS,19,Up,3.09202374247516e-05,7.88981391621577e-04
50,REACTOME_P75NTR_SIGNALS_VIA_NF_KB,13,Up,3.22165752372642e-05,8.08583224397565e-04
