,Pathway,NGenes,Direction,PValue,FDR
22,REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS,16,Up,1.28432037334463e-05,7.02248032710936e-04
23,REACTOME_FRUCTOSE_CATABOLISM,4,Up,2.10293340110242e-05,0.00108372285433664
24,REACTOME_O_LINKED_GLYCOSYLATION,83,Up,2.19434412047262e-05,0.00108372285433664
25,REACTOME_CELL_CELL_JUNCTION_ORGANIZATION,44,Up,5.30801832942607e-05,0.00253955501948479
26,REACTOME_POU5F1_OCT4_SOX2_NANOG_REPRESS_GENES_RELATED_TO_DIFFERENTIATION,6,Up,1.04554991212521e-04,0.00457353404418198
27,REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES,42,Up,2.88399352831145e-04,0.0122649835884578
28,REACTOME_DISEASES_OF_GLYCOSYLATION,111,Up,3.28062879695458e-04,0.0135708795913784
29,REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS,8,Up,3.36834372614226e-04,0.0135708795913784
30,REACTOME_METALLOTHIONEINS_BIND_METALS,9,Up,5.38611118692462e-04,0.0211439390440554
31,REACTOME_COMPLEMENT_CASCADE,35,Up,6.63146414040458e-04,0.0247628575584376
32,REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,12,Up,6.92954247266281e-04,0.0250120053064305
33,REACTOME_FIBRONECTIN_MATRIX_FORMATION,6,Up,7.03143589112455e-04,0.0250120053064305
34,REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,84,Up,7.18829675691014e-04,0.0250120053064305
35,REACTOME_PTK6_EXPRESSION,5,Up,8.59380459000523e-04,0.0286024235376043
36,REACTOME_MET_RECEPTOR_ACTIVATION,4,Up,0.00117082218744138,0.037344349353599
37,REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS,74,Up,0.00133414434916808,0.0408514999715266
38,REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION,14,Up,0.0016108640006165,0.0474275535566127
39,REACTOME_XENOBIOTICS,15,Up,0.0018624590483645,0.0538004679820009
40,REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR,8,Up,0.0020570706589183,0.0583217625704429
41,REACTOME_RESPONSE_TO_METAL_IONS,11,Up,0.00212501342904877,0.0591526465431577
42,REACTOME_NGF_STIMULATED_TRANSCRIPTION,34,Up,0.00223992469725677,0.0612379412767878
43,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN,14,Up,0.00233845020241588,0.0626751758968079
44,REACTOME_BIOLOGICAL_OXIDATIONS,151,Up,0.00237436982496072,0.0626751758968079
45,REACTOME_GLUTATHIONE_CONJUGATION,32,Up,0.0038489308855405,0.0887643381502924
46,REACTOME_ORGANIC_ANION_TRANSPORTERS,4,Up,0.00579934373552443,0.12735162461214
47,REACTOME_VISUAL_PHOTOTRANSDUCTION,64,Up,0.00808992607421118,0.16737401107591
48,REACTOME_AQUAPORIN_MEDIATED_TRANSPORT,40,Up,0.00831043679470716,0.168215032455756
49,REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL,10,Up,0.0103520342507451,0.201710879275732
50,REACTOME_CELL_JUNCTION_ORGANIZATION,68,Up,0.0106718361994345,0.201710879275732
