,Pathway,NGenes,Direction,PValue,FDR
29,REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE,28,Up,2.12415753120755e-24,1.12140868285475e-22
30,REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION,9,Up,4.86880094201412e-24,2.48471141407454e-22
31,REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_DREAM_COMPLEX,19,Up,7.88939309040012e-22,3.89634220045244e-20
32,REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_P107_RBL1_AND_P130_RBL2_IN_COMPLEX_WITH_HDAC1,16,Up,1.31142057639627e-20,6.27432782019589e-19
33,REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A,24,Up,1.60577822212227e-20,7.44983775172484e-19
34,REACTOME_RHO_GTPASE_EFFECTORS,248,Up,1.90261734701674e-20,8.56737399494889e-19
35,REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION,11,Up,4.79248291001106e-20,2.09636895292198e-18
36,REACTOME_DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA,15,Up,6.90771484391972e-20,2.93769761834475e-18
37,REACTOME_KINESINS,46,Up,1.74895546231529e-19,7.23689408866136e-18
38,REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX,13,Up,5.25709398218985e-19,2.11805549650859e-17
39,REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,70,Up,2.37141606997792e-18,9.30932821316974e-17
40,REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION,7,Up,4.3037729152115e-18,1.6472690832972e-16
41,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST,18,Up,1.61775712688168e-17,6.0409418567216e-16
42,REACTOME_MITOTIC_G2_G2_M_PHASES,189,Up,2.12519216852612e-17,7.74683145241306e-16
43,REACTOME_G2_M_CHECKPOINTS,129,Up,9.06490277299864e-17,3.22752701057231e-15
44,REACTOME_MASTL_FACILITATES_MITOTIC_PROGRESSION,10,Up,1.19866314781531e-15,4.17080290751192e-14
45,REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,70,Up,1.24701632645971e-15,4.24262665735514e-14
46,REACTOME_S_PHASE,156,Up,1.30053231490616e-15,4.32851081330725e-14
47,REACTOME_DNA_STRAND_ELONGATION,29,Up,4.74710402011915e-14,1.54634388400051e-12
48,REACTOME_CHROMOSOME_MAINTENANCE,67,Up,8.5249038213052e-14,2.71908911467047e-12
49,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6,34,Up,2.12173846511529e-13,6.49904509845725e-12
50,REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,34,Up,2.12248370295795e-13,6.49904509845725e-12
