,Pathway,NGenes,Direction,PValue,FDR
38,REACTOME_PYRIMIDINE_CATABOLISM,9,Up,3.11078242533778e-07,1.25331786662951e-05
39,REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING,13,Up,5.87108701582049e-07,2.30477800544133e-05
40,REACTOME_HSF1_ACTIVATION,24,Up,6.92427748960072e-07,2.585626545507e-05
41,REACTOME_ATTENUATION_PHASE,24,Up,6.92427748960072e-07,2.585626545507e-05
42,REACTOME_ATTACHMENT_OF_GPI_ANCHOR_TO_UPAR,7,Up,9.53086157278167e-07,3.47422596855446e-05
43,REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION,32,Up,1.04141407179784e-06,3.70791847423837e-05
44,REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,84,Up,1.20678757089612e-06,4.16897705833385e-05
45,REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,29,Up,1.2556431282196e-06,4.16897705833385e-05
46,REACTOME_CLEC7A_INFLAMMASOME_PATHWAY,6,Up,1.25823628273061e-06,4.16897705833385e-05
47,REACTOME_DISSOLUTION_OF_FIBRIN_CLOT,12,Up,1.2798296651972e-06,4.16897705833385e-05
48,REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION,23,Up,2.55827964710845e-06,8.159846124423e-05
49,REACTOME_INTERLEUKIN_1_PROCESSING,8,Up,2.75607308673509e-06,8.61132223630902e-05
50,REACTOME_COMPLEMENT_CASCADE,35,Up,3.90718822544906e-06,1.1963810346325e-04
