Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,55,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,35,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA,15,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS,30,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_C3_AND_C5,5,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_CASPASES_THROUGH_APOPTOSOME_MEDIATED_CLEAVAGE,6,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE,18,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING,23,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,20,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7,7,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,70,0,1,1,"",0,2,0
