,logFC,AveExpr,t,P.Value,adj.P.Val
CD151 (PETA-3),0.10909268784039,2.12059970580129,1.28260260599985,0.0998165665098353,0.465810643712565
CD22,0.108261812739506,0.593004164120044,0.924081550511947,0.177722602730499,0.804978847661673
CD172a (SIRPα),0.10876867564786,2.33548221741869,0.868286392288281,0.192619414353672,0.847525423156156
CD47,0.105881400388341,2.08390070391871,0.796771478852331,0.212792452598851,0.894234287002123
CD54,0.108428101945507,0.176103124361557,0.789712201950129,0.214848497526484,0.894234287002123
CD32,0.105339302768244,1.68397818553125,0.592239802543209,0.276845414407697,1
CD45,0.104712435270606,1.07010965298743,0.533362773514883,0.296891598905779,1
CD274 (B7-H1; PD-L1),0.0996665391591738,2.35558631180348,0,0.518000916357078,1
Ig light chain κ,0.0878996552544285,3.83510603331488,0,0.93194856116715,1
CD81 (TAPA-1),0.0895638837357695,3.30990013955008,0,0.944822213139491,1
CD49a,0.0837488371388072,1.27869751312937,0,0.966190001607006,1
CD39,0.0847285665328759,1.59766866656863,0,0.978462526209954,1
CD4,0.0792380968049101,0.841845614570881,0,0.989853757402917,1
CD99,0.0772846768701043,0.790561276545519,0,0.994488693608387,1
CD16,0.0726731777702881,2.02906287758492,0,0.998790725006173,1
Ig light chain λ,0.0707950991038869,1.08049671678927,0,0.999728683971814,1
CD72,0.0619182329621761,0.990103875205869,0,0.999986057152423,1
CD85j (ILT2),0.0729382927579101,1.77939006327209,0,0.999992060616641,1
HLA-A;B;C,0.0533908774033266,1.60979778413044,0,0.999999995427992,1
CD9,0.0430691468880991,3.10804189597734,0,0.999999999920855,1
CD5,0.0446222641045478,0.483574459226479,0,0.999999999986476,1
CD127 (IL-7Rα),0.0501378545626995,1.26459693654745,0,0.999999999996386,1
CD84,0.0527557892540701,1.91378231283554,0,0.999999999999975,1
CD40,0.0193547487970046,1.36324735949226,0,1,1
CD52,0.024102340515801,1.68586056981904,0,1,1
CD3,0.00415889390657174,0.763746347969074,0,1,1
CD45RA,6.93810798724991e-04,1.56845832237482,0,1,1
CD123,0.0238122935464852,1.45429217211666,0,1,1
CD14,0.0100674690716783,1.38929527065155,0,1,1
CD45RO,0.0132617960300489,1.46247971497881,0,1,1
CD196 (CCR6),0.00376363534582339,1.8483930557782,0,1,1
CD185 (CXCR5),0.0212842111096713,1.62995518259378,0,1,1
KLRG1 (MAFA),0.00916807291009365,1.35133831634652,0,1,1
CD95 (Fas),0.00446172549928037,2.06437279749676,0,1,1
CD1c,6.42516288931798e-04,0.703677184713491,0,1,1
CD272 (BTLA),0.00325817825664491,1.7179997496896,0,1,1
CD275 (B7-H2; B7-RP1; ICOSL),0.0152237623636248,1.78696854148542,0,1,1
CX3CR1,0.00352177913976111,1.68292926053687,0,1,1
CD119 (IFN-γ R α chain),0.0102315081436612,1.93213197168637,0,1,1
CD55,0.00412051452057518,1.27908786878113,0,1,1
CD28,0.00114029884845373,1.81798616561837,0,1,1
LOX-1,0.0134621922693647,1.5470254030834,0,1,1
CD352 (NTB-A),0.0233148993907237,1.18432686035698,0,1,1
CD82,0.0194795496932607,1.63517212038807,0,1,1
CD74,0.0287629492119262,1.8604815660888,0,1,1
CD116,0.0156146038782161,1.64204958161752,0,1,1
CD88 (C5aR),0.0293290401261417,1.97912434460833,0,1,1
