Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION,336,1,0.031660999307791,1,VNN1,1,2,0.5
GOBP_REGULATION_OF_T_CELL_ACTIVATION,342,1,0.0322217457317966,1,VNN1,1,2,0.5
GOBP_RESPONSE_TO_OXIDATIVE_STRESS,348,1,0.0327823297500615,1,VNN1,1,2,0.5
GOBP_AMIDE_METABOLIC_PROCESS,363,1,0.034183079270604,1,VNN1,1,2,0.5
GOBP_REGULATION_OF_HEMOPOIESIS,363,1,0.034183079270604,1,VNN1,1,2,0.5
GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT,365,1,0.0343697691817423,1,VNN1,1,2,0.5
GOBP_LEUKOCYTE_CELL_CELL_ADHESION,366,1,0.0344631073704056,1,VNN1,1,2,0.5
GOBP_LYMPHOCYTE_DIFFERENTIATION,383,1,0.0360491663532838,1,VNN1,1,2,0.5
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION,415,1,0.039031152308435,1,VNN1,1,2,0.5
GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS,416,1,0.0391242649335689,1,VNN1,1,2,0.5
GOBP_REGULATION_OF_CELL_CELL_ADHESION,418,1,0.039310476650024,1,VNN1,1,2,0.5
GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION,451,1,0.042380364712769,1,VNN1,1,2,0.5
GOCC_VACUOLAR_MEMBRANE,452,1,0.0424733149321611,1,VNN1,1,2,0.5
