Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE,14,2,0.00280269759212956,0.122784701647452,"C3,TNF",2,120,0.0166666666666667
WP_NUCLEAR_RECEPTORS_METAPATHWAY,251,6,0.00318713664991681,0.122784701647452,"PLTP,PDGFB,ABCC3,SLC39A8,TNF,ACADM",6,120,0.05
WP_CHOLESTASIS,15,2,0.0032218618437671,0.122784701647452,"ABCC3,ATP8B1",2,120,0.0166666666666667
WP_OSTEOCLAST_SIGNALING,15,2,0.0032218618437671,0.122784701647452,"ATP6V1G1,PDGFB",2,120,0.0166666666666667
WP_PROSURVIVAL_SIGNALING_OF_NEUROPROTECTIN_D1,15,2,0.0032218618437671,0.122784701647452,"TNFRSF1A,TNF",2,120,0.0166666666666667
WP_FOCAL_ADHESION,174,5,0.00322736761171633,0.122784701647452,"ZYX,RHOA,PDGFB,VAV1,ACTB",5,120,0.0416666666666667
WP_APOPTOSISRELATED_NETWORK_DUE_TO_ALTERED_NOTCH3_IN_OVARIAN_CANCER,53,3,0.00343631719427272,0.122784701647452,"HSPD1,PKN1,TNF",3,120,0.025
WP_NOVEL_INTRACELLULAR_COMPONENTS_OF_RIGILIKE_RECEPTOR_PATHWAY,55,3,0.00381675213041056,0.122784701647452,"DDX17,TRIM25,TNF",3,120,0.025
WP_PLEURAL_MESOTHELIOMA,350,7,0.00395497590183192,0.122784701647452,"CXCL5,PDGFB,ACTB,CD44,CSF1R,TCF7L1,SLC3A2",7,120,0.0583333333333333
WP_OLIGODENDROCYTE_SPECIFICATION_AND_DIFFERENTIATION_LEADING_TO_MYELIN_COMPONENTS_FOR_CNS,17,2,0.004142134513408,0.122784701647452,"PDGFB,TNF",2,120,0.0166666666666667
WP_OVERVIEW_OF_NANOPARTICLE_EFFECTS,17,2,0.004142134513408,0.122784701647452,"PTGS1,TNF",2,120,0.0166666666666667
WP_PPARALPHA_PATHWAY,17,2,0.004142134513408,0.122784701647452,"PLTP,ACADM",2,120,0.0166666666666667
WP_RAS_AND_BRADYKININ_PATHWAYS_IN_COVID19,17,2,0.004142134513408,0.122784701647452,"RHOA,TNF",2,120,0.0166666666666667
WP_ROLES_OF_CERAMIDES_IN_DEVELOPMENT_OF_INSULIN_RESISTANCE,19,2,0.00516954043961514,0.139699530327742,"TNFRSF1A,TNF",2,120,0.0166666666666667
WP_SARSCOV2_INNATE_IMMUNITY_EVASION_AND_CELLSPECIFIC_IMMUNE_RESPONSE,62,3,0.00534578382031869,0.139699530327742,"CXCL5,TRIM25,TNF",3,120,0.025
WP_EBOLA_VIRUS_INFECTION_IN_HOST,123,4,0.00540985491914141,0.139699530327742,"RHOA,HLA-DPB1,ACTB,HLA-DRA",4,120,0.0333333333333333
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE,20,2,0.00572263136282316,0.139699530327742,"HLA-DRA,TNF",2,120,0.0166666666666667
WP_DISORDERS_OF_BILE_ACID_SYNTHESIS_AND_BILIARY_TRANSPORT,20,2,0.00572263136282316,0.139699530327742,"ABCC3,ATP8B1",2,120,0.0166666666666667
WP_METHIONINE_DE_NOVO_AND_SALVAGE_PATHWAY,20,2,0.00572263136282316,0.139699530327742,"AMD1,IL4I1",2,120,0.0166666666666667
WP_MAPK_SIGNALING,202,5,0.00605263080595912,0.141359465137533,"TNFRSF1A,PDGFB,HSPA8,GNG12,TNF",5,120,0.0416666666666667
WP_GNAQ_PATHWAYS_IN_PORTWINE_STAIN,21,2,0.00630156651817916,0.141359465137533,"GNAQ,RHOA",2,120,0.0166666666666667
WP_PI3KAKTMTOR_VITAMIN_D3_SIGNALING,21,2,0.00630156651817916,0.141359465137533,"HLA-DRA,HK3",2,120,0.0166666666666667
WP_EXTRAFOLLICULAR_AND_FOLLICULAR_B_CELL_ACTIVATION_BY_SARSCOV2,67,3,0.00663345547299464,0.14488863269962,"C3,HSPA8,TNF",3,120,0.025
WP_13Q1212_COPY_NUMBER_VARIATION,25,2,0.00886963839493802,0.184044996694964,"RHOA,RTN4R",2,120,0.0166666666666667
WP_CELL_INTERACTIONS_OF_THE_PANCREATIC_CANCER_MICROENVIRONMENT,25,2,0.00886963839493802,0.184044996694964,"CSF1R,HLA-DRA",2,120,0.0166666666666667
WP_IL19_SIGNALING,26,2,0.00957323408570123,0.189185340265048,"TNFRSF1A,TNF",2,120,0.0166666666666667
WP_PLURIPOTENT_STEM_CELL_DIFFERENTIATION_PATHWAY,26,2,0.00957323408570123,0.189185340265048,"PDGFB,CSF1R",2,120,0.0166666666666667
WP_G_PROTEIN_SIGNALING,81,3,0.0111549230048356,0.215315955674734,"GNAQ,RHOA,GNG12",3,120,0.025
WP_WNT_SIGNALING_AND_PLURIPOTENCY,83,3,0.0119147736717048,0.224755957898068,"RHOA,CD44,TCF7L1",3,120,0.025
WP_LEUKOCYTEINTRINSIC_HIPPO_PATHWAY_FUNCTIONS,30,2,0.0126250883742364,0.227758401963552,"RHOA,FYB1",2,120,0.0166666666666667
WP_PROSTAGLANDIN_AND_LEUKOTRIENE_METABOLISM_IN_SENESCENCE_WP5122,30,2,0.0126250883742364,0.227758401963552,"GNAQ,PTGS1",2,120,0.0166666666666667
WP_CIRCADIAN_RHYTHM_GENES,160,4,0.0133534853652307,0.227758401963552,"GNAQ,AGRP,DBP,CIPC",4,120,0.0333333333333333
WP_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,31,2,0.0134459779472458,0.227758401963552,"TNFRSF1A,TNF",2,120,0.0166666666666667
WP_IMMUNE_INFILTRATION_IN_PANCREATIC_CANCER,31,2,0.0134459779472458,0.227758401963552,"CXCL5,TNF",2,120,0.0166666666666667
WP_SPINAL_CORD_INJURY,88,3,0.0139421116764189,0.228081921839715,"RHOA,TNF,RTN4R",3,120,0.025
