Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
HALLMARK_TNFA_SIGNALING_VIA_NFKB,196,2,0.307508597433098,0.549122495416247,"CD44,TNF",2,120,0.0166666666666667
HALLMARK_SPERMATOGENESIS,93,1,0.412981667329213,0.699472021814273,IFT88,1,120,0.00833333333333333
HALLMARK_BILE_ACID_METABOLISM,95,1,0.419683213088564,0.699472021814273,PHYH,1,120,0.00833333333333333
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,108,1,0.461431377135332,0.74424415666989,FUS,1,120,0.00833333333333333
HALLMARK_KRAS_SIGNALING_DN,117,1,0.488575204214399,0.763398756584998,TCF7L1,1,120,0.00833333333333333
HALLMARK_UV_RESPONSE_DN,130,1,0.525404605450835,0.796067584016416,DBP,1,120,0.00833333333333333
HALLMARK_UV_RESPONSE_UP,143,1,0.559602311882781,0.822944576298207,AMD1,1,120,0.00833333333333333
HALLMARK_HYPOXIA,176,1,0.635826268331549,0.870790754439871,PDGFB,1,120,0.00833333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,178,1,0.640000244496607,0.870790754439871,CD44,1,120,0.00833333333333333
HALLMARK_INFLAMMATORY_RESPONSE,189,1,0.6621232191355,0.870790754439871,TLR1,1,120,0.00833333333333333
HALLMARK_MYC_TARGETS_V1,195,1,0.673616430967485,0.870790754439871,HSPD1,1,120,0.00833333333333333
HALLMARK_MITOTIC_SPINDLE,198,1,0.6792167884631,0.870790754439871,MID1IP1,1,120,0.00833333333333333
HALLMARK_ANDROGEN_RESPONSE,97,0,1,1,"",0,120,0
HALLMARK_CHOLESTEROL_HOMEOSTASIS,70,0,1,1,"",0,120,0
HALLMARK_E2F_TARGETS,198,0,1,1,"",0,120,0
HALLMARK_HEDGEHOG_SIGNALING,30,0,1,1,"",0,120,0
HALLMARK_KRAS_SIGNALING_UP,170,0,1,1,"",0,120,0
HALLMARK_NOTCH_SIGNALING,31,0,1,1,"",0,120,0
HALLMARK_PANCREAS_BETA_CELLS,21,0,1,1,"",0,120,0
HALLMARK_PEROXISOME,95,0,1,1,"",0,120,0
HALLMARK_PROTEIN_SECRETION,94,0,1,1,"",0,120,0
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,49,0,1,1,"",0,120,0
HALLMARK_WNT_BETA_CATENIN_SIGNALING,39,0,1,1,"",0,120,0
