Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS,7,0,1,1,"",0,2,0
REACTOME_ACETYLCHOLINE_INHIBITS_CONTRACTION_OF_OUTER_HAIR_CELLS,3,0,1,1,"",0,2,0
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE,12,0,1,1,"",0,2,0
REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION,10,0,1,1,"",0,2,0
REACTOME_ACROSOME_REACTION_AND_SPERM_OOCYTE_MEMBRANE_BINDING,3,0,1,1,"",0,2,0
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS,28,0,1,1,"",0,2,0
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5,5,0,1,1,"",0,2,0
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3,9,0,1,1,"",0,2,0
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FYN,5,0,1,1,"",0,2,0
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_PI3K,5,0,1,1,"",0,2,0
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS,7,0,1,1,"",0,2,0
REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_PI3K,4,0,1,1,"",0,2,0
REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_RAS,7,0,1,1,"",0,2,0
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3,5,0,1,1,"",0,2,0
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION,23,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS,23,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,58,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,37,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA,15,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS,30,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_C3_AND_C5,5,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_CASPASES_THROUGH_APOPTOSOME_MEDIATED_CLEAVAGE,6,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,42,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE,18,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING,23,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,23,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7,7,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,75,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_NOXA_AND_TRANSLOCATION_TO_MITOCHONDRIA,5,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION,9,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA,9,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_RAC1,12,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS,7,0,1,1,"",0,2,0
REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS,5,0,1,1,"",0,2,0
