Set,N,DE,P.DE,FDR,DEG.GENES
GOBP_NEGATIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,14,2,0.000188802396463131,0.172740481755873,"SPRY1,GATA3"
GOCC_SECRETORY_VESICLE,855,7,0.000198691767002917,0.172740481755873,"PSAP,SERPINB6,FTL,APLP2,PADI2,NPC2,CTSB"
GOCC_AZUROPHIL_GRANULE_LUMEN,78,3,0.000203981923763927,0.172740481755873,"FTL,PADI2,NPC2"
GOMF_MOLECULAR_FUNCTION_INHIBITOR_ACTIVITY,396,5,0.000260499585399195,0.209571916453652,"RARRES1,SERPINB6,APLP2,SH3BP5,WFDC2"
GOBP_THYROID_HORMONE_GENERATION,18,2,0.00031627387345985,0.242326029712809,"GATA3,CTSB"
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE,96,3,0.000376299144820262,0.275211510916273,"CXCL5,DEFB1,WFDC2"
GOBP_ORGANIC_HYDROXY_COMPOUND_METABOLIC_PROCESS,438,5,0.000413909570733219,0.28130848679722,"LGMN,DHRS9,GATA3,NPC2,CTSB"
GOBP_STEROID_METABOLIC_PROCESS,242,4,0.000419602466322764,0.28130848679722,"HSD11B1,LGMN,DHRS9,NPC2"
GOBP_RESPONSE_TO_ENDOGENOUS_STIMULUS,1298,8,0.000449191622688689,0.289099728362441,"SPRY1,LGMN,GATA3,AGRP,PADI2,NREP,CTSB,ME1"
GOBP_POSITIVE_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS,22,2,0.000475762440264757,0.294423756302306,"SPRY1,GATA3"
GOBP_THYROID_HORMONE_METABOLIC_PROCESS,23,2,0.000520595423286717,0.310236309654936,"GATA3,CTSB"
GOBP_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,24,2,0.000567401644320427,0.326053302039845,"SPRY1,GATA3"
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OH_GROUP_OF_DONORS,113,3,0.00060629513758574,0.336389267715674,"HSD11B1,DHRS9,ME1"
GOMF_STEROID_DEHYDROGENASE_ACTIVITY_ACTING_ON_THE_CH_OH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR,27,2,0.00071960449321886,0.385947876529715,"HSD11B1,DHRS9"
GOCC_ENDOLYSOSOME,28,2,0.000774248479459912,0.388267693551404,"LGMN,CTSB"
GOCC_VACUOLE,770,6,0.000789202545873466,0.388267693551404,"PSAP,FTL,LGMN,PADI2,NPC2,CTSB"
GOBP_EPITHELIAL_CELL_DIFFERENTIATION,506,5,0.000796322802187467,0.388267693551404,"PSAP,SPRY1,DHRS9,GATA3,CTSB"
HP_VERTICAL_SUPRANUCLEAR_GAZE_PALSY,29,2,0.000830838165659838,0.3931819436902,"FTL,NPC2"
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,30,2,0.000889368077361721,0.397498121243058,"SPRY1,GATA3"
GOCC_ENDOSOME_LUMEN,30,2,0.000889368077361721,0.397498121243058,"LGMN,CTSB"
GOMF_PROTEOGLYCAN_BINDING,31,2,0.000949832751115617,0.413048890958116,"CTSB,GPNMB"
GOMF_STEROID_DEHYDROGENASE_ACTIVITY,32,2,0.00101222673445964,0.428598109406726,"HSD11B1,DHRS9"
HP_PROGRESSIVE_HEARING_IMPAIRMENT,37,2,0.00135294622565329,0.552648838102143,"SERPINB6,GATA3"
GOMF_MOLECULAR_FUNCTION_ACTIVATOR_ACTIVITY,857,6,0.00137389394183255,0.552648838102143,"PSAP,LGMN,SH3PXD2B,CXCL5,AGRP,GPNMB"
GOBP_LEUKOCYTE_MIGRATION,335,4,0.00141049649119329,0.553533866909757,"LGMN,GATA3,CXCL5,PADI2"
GOBP_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS,158,3,0.00159705551870404,0.611824364189239,"GATA3,ACADM,CTSB"
GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE,41,2,0.00165969727474165,0.6210355616417,"DEFB1,WFDC2"
HP_ABNORMAL_CSF_PROTEIN_CONCENTRATION,42,2,0.00174108687249506,0.635244149076548,"PSAP,FTL"
GOBP_HORMONE_METABOLIC_PROCESS,164,3,0.00177663062202888,0.635244149076548,"DHRS9,GATA3,CTSB"
HP_ABNORMAL_PSYCHOTIC_PATTERN,167,3,0.00187096373818937,0.654430577118847,"PSAP,FTL,NPC2"
GOMF_NADP_BINDING,47,2,0.00217597936607758,0.729406416670589,"HSD11B1,ME1"
HP_LOSS_OF_SPEECH,47,2,0.00217597936607758,0.729406416670589,"PSAP,NPC2"
GOBP_MATERNAL_PROCESS_INVOLVED_IN_FEMALE_PREGNANCY,48,2,0.0022685096614671,0.730006409060112,"AGRP,CTSB"
GOMF_CHEMOKINE_RECEPTOR_BINDING,48,2,0.0022685096614671,0.730006409060112,"CXCL5,DEFB1"
