Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE,39,3,0.00142043459433009,0.15711631776543,"REV3L,UBE2L6,TRIM25",3,120,0.025
REACTOME_PROTEIN_FOLDING,85,4,0.00142338277174311,0.15711631776543,"KIFC3,GNAQ,ACTB,GNG12",4,120,0.0333333333333333
REACTOME_MITF_M_DEPENDENT_GENE_EXPRESSION,86,4,0.0014863173577302,0.15711631776543,"ASAH1,ATP6V1G1,ACTB,TCF7L1",4,120,0.0333333333333333
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,217,6,0.00154035605652382,0.15711631776543,"GNAQ,PSAP,RHOA,PDGFB,VAV1,GNG12",6,120,0.05
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING,90,4,0.00175750004917508,0.163158722969292,"ARHGEF6,RHOA,VAV1,RTN4R",4,120,0.0333333333333333
REACTOME_INTERFERON_GAMMA_SIGNALING,91,4,0.00183030850245968,0.163158722969292,"HLA-DPB1,CD44,HLA-DRA,TRIM25",4,120,0.0333333333333333
REACTOME_HEMOSTASIS,489,9,0.00196131371676493,0.163158722969292,"GNAQ,PSAP,RHOA,PDGFB,VAV1,ACTB,CD44,SLC3A2,GNG12",9,120,0.075
REACTOME_TRANSPORT_OF_SMALL_MOLECULES,591,10,0.0020604526786587,0.163158722969292,"PLTP,ATP6V1G1,ACO1,ABCC3,FKBP1B,STEAP3,SLC3A2,SLC39A8,ATP8B1,GNG12",10,120,0.0833333333333333
REACTOME_LEISHMANIA_INFECTION,157,5,0.00207006453594258,0.163158722969292,"C3,VAV1,ACTB,ENTPD1,GNG12",5,120,0.0416666666666667
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,704,11,0.00231126557921504,0.174249326711256,"TNFRSF1A,HLA-DPB1,VAV1,HSPA8,CD44,CSF1R,UBE2L6,HLA-DRA,TRIM25,SLA,TNF",11,120,0.0916666666666667
REACTOME_DNA_DAMAGE_BYPASS,48,3,0.00259002807749183,0.185375917520069,"REV3L,UBE2L6,TRIM25",3,120,0.025
REACTOME_TRANSLATION_OF_REPLICASE_AND_ASSEMBLY_OF_THE_REPLICATION_TRANSCRIPTION_COMPLEX,14,2,0.00280269759212956,0.185375917520069,"CHMP2B,MAP1LC3B",2,120,0.0166666666666667
REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_PATHWAY,103,4,0.00287364340687686,0.185375917520069,"HSPA8,UBE2L6,TRIM25,MED19",4,120,0.0333333333333333
REACTOME_INTERFERON_SIGNALING,246,6,0.00288647622436093,0.185375917520069,"HLA-DPB1,HSPA8,CD44,UBE2L6,HLA-DRA,TRIM25",6,120,0.05
REACTOME_IRON_UPTAKE_AND_TRANSPORT,53,3,0.00343631719427272,0.212806214816746,"ATP6V1G1,ACO1,STEAP3",3,120,0.025
REACTOME_MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT,110,4,0.00363985502762605,0.215480442442837,"ASAH1,ATP6V1G1,ACTB,TCF7L1",4,120,0.0333333333333333
REACTOME_METABOLISM_OF_LIPIDS,648,10,0.00397635659895717,0.215480442442837,"ASAH1,GLIPR1,PSAP,AKR1C1,ABCC3,PTGS1,PHYH,ACADM,MID1IP1,MED19",10,120,0.0833333333333333
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS,17,2,0.004142134513408,0.215480442442837,"ARHGEF6,ACTB",2,120,0.0166666666666667
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42,17,2,0.004142134513408,0.215480442442837,"ARHGEF6,GNG12",2,120,0.0166666666666667
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_LYSOSOME_BIOGENESIS_AND_AUTOPHAGY,17,2,0.004142134513408,0.215480442442837,"ASAH1,ATP6V1G1",2,120,0.0166666666666667
REACTOME_SIGNALING_BY_GPCR,449,8,0.00422510671456543,0.215480442442837,"CXCL5,C3,GNAQ,PSAP,ARHGEF6,RHOA,VAV1,GNG12",8,120,0.0666666666666667
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES,460,8,0.00487809007395709,0.241674519664045,"ATP6V1G1,COL6A1,RHOA,PDGFB,VAV1,ACTB,POLR2K,NAB2",8,120,0.0666666666666667
REACTOME_DRUG_ADME,61,3,0.00510809903416689,0.246040103479038,"VAV1,AKR1C1,ABCC3",3,120,0.025
REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY,20,2,0.00572263136282316,0.261132704819352,"IFT88,HSPA8",2,120,0.0166666666666667
REACTOME_G_PROTEIN_ACTIVATION,20,2,0.00572263136282316,0.261132704819352,"GNAQ,GNG12",2,120,0.0166666666666667
REACTOME_PD_1_SIGNALING,21,2,0.00630156651817916,0.272160695019938,"HLA-DPB1,HLA-DRA",2,120,0.0166666666666667
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR,21,2,0.00630156651817916,0.272160695019938,"GNAQ,GNG12",2,120,0.0166666666666667
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,206,5,0.00656427056067376,0.272160695019938,"CXCL5,C3,GNAQ,PSAP,GNG12",5,120,0.0416666666666667
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY,67,3,0.00663345547299464,0.272160695019938,"HLA-DPB1,VAV1,HLA-DRA",3,120,0.025
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1,22,2,0.00690603839727638,0.272160695019938,"GNAQ,GNG12",2,120,0.0166666666666667
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA,22,2,0.00690603839727638,0.272160695019938,"RHOA,GNG12",2,120,0.0166666666666667
REACTOME_DEVELOPMENTAL_BIOLOGY,939,12,0.00735139500825728,0.282229349294007,"ASAH1,ATP6V1G1,COL6A1,RHOA,ACTB,HSPA8,POLR2K,TCF7L1,RDX,TNF,NAB2,MED19",12,120,0.1
REACTOME_PKR_MEDIATED_SIGNALING,70,3,0.00748705309545808,0.282229349294007,"HSPA8,UBE2L6,TRIM25",3,120,0.025
REACTOME_VIRAL_INFECTION_PATHWAYS,726,10,0.00863275322613053,0.315315196480948,"CHMP2B,VAV1,HSPA8,TLR1,POLR2K,UBE2L6,MAP1LC3B,TRIM25,GOLGA7,MED19",10,120,0.0833333333333333
REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING,25,2,0.00886963839493802,0.315315196480948,"TNFRSF1A,TNF",2,120,0.0166666666666667
REACTOME_RHOA_GTPASE_CYCLE,142,4,0.00891029101935782,0.315315196480948,"RHOA,VAV1,PKN1,ARAP2",4,120,0.0333333333333333
REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION,26,2,0.00957323408570123,0.331999758092119,"C3,ENTPD1",2,120,0.0166666666666667
