Set,N,DE,P.DE,FDR,DEG.GENES
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5,5,0,1,1,""
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3,9,0,1,1,""
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FYN,5,0,1,1,""
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_PI3K,5,0,1,1,""
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS,7,0,1,1,""
REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_PI3K,5,0,1,1,""
REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_RAS,7,0,1,1,""
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3,5,0,1,1,""
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION,23,0,1,1,""
REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS,19,0,1,1,""
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,54,0,1,1,""
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,37,0,1,1,""
REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA,15,0,1,1,""
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS,30,0,1,1,""
REACTOME_ACTIVATION_OF_C3_AND_C5,3,0,1,1,""
REACTOME_ACTIVATION_OF_CASPASES_THROUGH_APOPTOSOME_MEDIATED_CLEAVAGE,6,0,1,1,""
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,42,0,1,1,""
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE,16,0,1,1,""
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING,22,0,1,1,""
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,18,0,1,1,""
REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7,7,0,1,1,""
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,67,0,1,1,""
REACTOME_ACTIVATION_OF_NOXA_AND_TRANSLOCATION_TO_MITOCHONDRIA,5,0,1,1,""
REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION,7,0,1,1,""
REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA,9,0,1,1,""
REACTOME_ACTIVATION_OF_RAC1,10,0,1,1,""
REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS,7,0,1,1,""
REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS,5,0,1,1,""
REACTOME_ACTIVATION_OF_SMO,13,0,1,1,""
REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS,10,0,1,1,""
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,59,0,1,1,""
REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE,6,0,1,1,""
