Set,N,DE,P.DE,FDR,DEG.GENES
REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS,121,1,0.00670843266618604,0.644382226657537,AREG
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,139,1,0.00770638132727131,0.690181294006773,AREG
REACTOME_ESR_MEDIATED_SIGNALING,144,1,0.00798358928868448,0.690181294006773,AREG
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION,164,1,0.00909242113433539,0.748609340060281,AREG
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,183,1,0.0101458113877037,0.797368540424528,AREG
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS,202,1,0.0111992016410711,0.841887810322261,AREG
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,259,1,0.0143593724011754,1,AREG
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,271,1,0.0150246715085652,1,AREG
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,272,1,0.0150801131008482,1,AREG
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,407,1,0.02256472805899,1,AREG
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES,428,1,0.0237290014969231,1,AREG
REACTOME_MEMBRANE_TRAFFICKING,552,1,0.0306037589399559,1,AREG
REACTOME_VESICLE_MEDIATED_TRANSPORT,574,1,0.0318234739701734,1,AREG
REACTOME_CELLULAR_RESPONSES_TO_STIMULI,685,1,0.0379774907135324,1,AREG
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,1179,1,0.0653656373011033,1,AREG
REACTOME_2_LTR_CIRCLE_FORMATION,7,0,1,1,""
REACTOME_ABACAVIR_ADME,5,0,1,1,""
REACTOME_ABACAVIR_TRANSMEMBRANE_TRANSPORT,3,0,1,1,""
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,90,0,1,1,""
REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS,13,0,1,1,""
REACTOME_ABC_TRANSPORTER_DISORDERS,70,0,1,1,""
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS,20,0,1,1,""
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS,17,0,1,1,""
REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT,23,0,1,1,""
REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS,4,0,1,1,""
REACTOME_ACETYLCHOLINE_INHIBITS_CONTRACTION_OF_OUTER_HAIR_CELLS,3,0,1,1,""
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE,9,0,1,1,""
REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION,10,0,1,1,""
REACTOME_ACROSOME_REACTION_AND_SPERM_OOCYTE_MEMBRANE_BINDING,3,0,1,1,""
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS,28,0,1,1,""
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5,5,0,1,1,""
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3,9,0,1,1,""
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FYN,5,0,1,1,""
