,Pathway,NGenes,Direction,PValue,FDR
35,REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS,20,Up,1.0286147897909e-11,4.49945498048533e-10
36,REACTOME_DNA_DAMAGE_BYPASS,44,Up,1.08039051612998e-11,4.59466077831946e-10
37,REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,34,Up,5.66894005265724e-11,2.34571546503196e-09
38,REACTOME_DNA_REPLICATION,121,Up,6.14679413417092e-11,2.47651100510939e-09
39,REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,29,Up,6.38922788896929e-11,2.50818151231076e-09
40,REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION,19,Up,6.88693911537903e-11,2.63597594641132e-09
41,REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A,24,Up,1.22469597068966e-10,4.57319397835577e-09
42,REACTOME_APOPTOTIC_EXECUTION_PHASE,43,Up,1.85307415284311e-10,6.75489649524477e-09
43,REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS,16,Up,1.99938831189026e-10,7.11875233838137e-09
44,REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,70,Up,3.06302997347043e-10,1.06579520213255e-08
45,REACTOME_RHO_GTPASE_EFFECTORS,248,Up,3.30202080806973e-10,1.1234208571455e-08
46,REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE,88,Up,4.3273461989669e-10,1.44025370230833e-08
47,REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE,10,Up,4.56136835260081e-10,1.48584147826209e-08
48,REACTOME_MITOTIC_G2_G2_M_PHASES,189,Up,6.87872925246301e-10,2.19402801781685e-08
49,REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA,13,Up,1.18563591388991e-09,3.70450731462337e-08
50,REACTOME_G2_M_CHECKPOINTS,129,Up,1.25157008582679e-09,3.83230760280162e-08
