,Pathway,NGenes,Direction,PValue,FDR
16,REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX,31,Up,1.46867424372819e-07,1.34827326221532e-05
17,REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT,18,Up,1.79166143338365e-07,1.52390758583909e-05
18,REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING,25,Up,2.66144570179146e-07,2.0578611158676e-05
19,REACTOME_PHENYLALANINE_METABOLISM,5,Up,2.68825749950046e-07,2.0578611158676e-05
20,REACTOME_CD163_MEDIATING_AN_ANTI_INFLAMMATORY_RESPONSE,9,Up,4.27357145308257e-07,2.98619739538748e-05
21,REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS,19,Up,4.2910739842276e-07,2.98619739538748e-05
22,REACTOME_ASSEMBLY_OF_THE_HIV_VIRION,14,Up,9.78202022340986e-07,6.51142302697413e-05
23,REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION,22,Up,2.00195675910328e-06,1.27708158257797e-04
24,REACTOME_PROTEIN_METHYLATION,16,Up,2.20593750472735e-06,1.35091612789503e-04
25,REACTOME_INTERLEUKIN_2_SIGNALING,12,Up,2.89596064957914e-06,1.70527529019449e-04
26,REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1,22,Up,3.64976730332069e-06,2.06955323754962e-04
27,REACTOME_SIGNALING_BY_NODAL,11,Up,6.11301001629938e-06,3.2272477017084e-04
28,REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS,11,Up,6.11301001629938e-06,3.2272477017084e-04
29,REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS,24,Up,6.70522208992613e-06,3.4218983398923e-04
30,REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY,29,Up,9.02821659296011e-06,4.45877406574901e-04
31,REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES,12,Up,1.66297377278991e-05,7.95629014419174e-04
32,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_MYELOID_CELLS,7,Up,1.88945105761308e-05,8.76590778547161e-04
33,REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT,27,Up,2.77562219390873e-05,0.00121413645110693
34,REACTOME_REGULATION_OF_TNFR1_SIGNALING,32,Up,3.04380408460122e-05,0.00129446223709013
35,REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY,18,Up,6.45148769748922e-05,0.0026333228671678
36,REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING,45,Up,6.5360071164191e-05,0.0026333228671678
37,REACTOME_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION,30,Up,7.41450672062669e-05,0.00291066917673832
38,REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING,41,Up,1.77458510400653e-04,0.00679222448558501
39,REACTOME_PHENYLALANINE_AND_TYROSINE_METABOLISM,9,Up,1.83045369235748e-04,0.00683518195853487
40,REACTOME_DEX_H_BOX_HELICASES_ACTIVATE_TYPE_I_IFN_AND_INFLAMMATORY_CYTOKINES_PRODUCTION,7,Up,3.44766754596726e-04,0.0122753000299439
41,REACTOME_UPTAKE_AND_FUNCTION_OF_DIPHTHERIA_TOXIN,6,Up,4.34908923808599e-04,0.0151328536897946
42,REACTOME_TNF_SIGNALING,42,Up,4.85539955449419e-04,0.016519148262068
43,REACTOME_NOD1_2_SIGNALING_PATHWAY,35,Up,5.42463858150539e-04,0.0180546123223582
44,REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA,59,Up,6.44196574433695e-04,0.0205471865720414
45,REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI,18,Up,6.65318981011629e-04,0.0207878236720164
46,REACTOME_INTERLEUKIN_1_PROCESSING,8,Up,8.78768399639238e-04,0.0269078883969535
47,REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE,92,Up,0.00110663622597157,0.033220785528676
48,REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA,64,Up,0.00128920479358983,0.0379571642112697
49,REACTOME_PLASMA_LIPOPROTEIN_REMODELING,20,Up,0.00139796083070082,0.0403826043736408
50,REACTOME_SURFACTANT_METABOLISM,18,Up,0.0016339258398725,0.0454825538335418
