Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS,1306,8,0.000935844080144947,0.498291354507021,"LILRA5,LILRB2,TENM4,CLEC4D,HES1,LILRB4,PTGER3,GSDMD",8,34,0.235294117647059
GOMF_IMMUNE_RECEPTOR_ACTIVITY,120,3,0.000960098948953797,0.498291354507021,"LILRA5,LILRB2,LILRB4",3,34,0.0882352941176471
GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,122,3,0.00100710096818249,0.506351483659001,"LILRA5,PTGER3,GSDMD",3,34,0.0882352941176471
GOBP_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION,30,2,0.00107829795719482,0.525719267675985,"TENM4,HES1",2,34,0.0588235294117647
GOBP_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,1352,8,0.00117209790462885,0.540604999374782,"LILRA5,LILRB2,CLEC4D,SKAP1,CCL20,HES1,LILRB4,AQP3",8,34,0.235294117647059
GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,289,4,0.00118198572738637,0.540604999374782,"LILRB2,SKAP1,HES1,LILRB4",4,34,0.117647058823529
GOMF_PROTEIN_PHOSPHATASE_BINDING,130,3,0.00120963266688372,0.540604999374782,"LILRB2,SKAP1,LILRB4",3,34,0.0882352941176471
GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY,508,5,0.00127237933075145,0.553278677093517,"LILRA5,LILRB2,CLEC4D,SKAP1,LILRB4",5,34,0.147058823529412
GOBP_INTERLEUKIN_6_PRODUCTION,134,3,0.00131984598862154,0.558815845024526,"LILRA5,LILRB2,LILRB4",3,34,0.0882352941176471
GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION,34,2,0.00138499840459413,0.571365111064488,"TENM4,HES1",2,34,0.0588235294117647
GOBP_CALCIUM_ION_TRANSPORT,312,4,0.00156641804640782,0.630052498716385,"LILRA5,LILRB2,HES1,CLIC2",4,34,0.117647058823529
GOBP_REGULATORY_T_CELL_DIFFERENTIATION,37,2,0.00163922563531315,0.643256127964713,"LILRB2,LILRB4",2,34,0.0588235294117647
GOBP_REGULATION_OF_CELL_ACTIVATION,547,5,0.00176306765908002,0.675380846831867,"LILRA5,LILRB2,CLEC4D,HES1,LILRB4",5,34,0.147058823529412
GOBP_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY,39,2,0.00182012683436991,0.679403351395742,"LILRA5,LILRB4",2,34,0.0588235294117647
GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSPORT,330,4,0.00192257654166753,0.679403351395742,"LILRA5,LILRB2,HES1,CLIC2",4,34,0.117647058823529
GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY,332,4,0.00196533738428718,0.679403351395742,"LILRB2,CLEC4D,SKAP1,LILRB4",4,34,0.117647058823529
GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION,562,5,0.00198470740975821,0.679403351395742,"LILRB2,HES1,LILRB4,SH3BP4,IFIT3",5,34,0.147058823529412
GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION,562,5,0.00198470740975821,0.679403351395742,"HES1,LILRB4,SH3BP4,IFIT2,CLIC2",5,34,0.147058823529412
GOBP_REGULATION_OF_T_CELL_PROLIFERATION,158,3,0.00211434164269586,0.708700889361118,"LILRB2,HES1,LILRB4",3,34,0.0882352941176471
GOCC_SECRETORY_VESICLE,853,6,0.00225307215976983,0.739789346500752,"CDA,LILRB2,CLEC4D,ABHD2,SYTL4,GSDMD",6,34,0.176470588235294
GOBP_ANTIVIRAL_INNATE_IMMUNE_RESPONSE,46,2,0.00252430234563749,0.780305499074258,"IFIT3,IFIT2",2,34,0.0588235294117647
