Set,N,DE,P.DE,FDR,DEG.GENES
GOBP_CELL_ADHESION,1202,10,0.00114222929539437,0.817771612317879,"EGFL7,LILRB2,TENM4,NID1,NR4A3,PIK3R1,SIGLEC12,SKAP1,SELL,HLA-DQA2"
HP_ABNORMAL_RENAL_TUBULAR_RESORPTION,19,2,0.00115263057215124,0.817771612317879,"GATM,FAH"
GOMF_PHOSPHATASE_BINDING,173,4,0.00115745592526091,0.817771612317879,"LILRB2,PIK3R1,SKAP1,CTSC"
GOCC_AZUROPHIL_GRANULE_LUMEN,78,3,0.00117546060835586,0.817771612317879,"FUCA2,FTL,CTSC"
GOMF_EXOPEPTIDASE_ACTIVITY,79,3,0.00121956867555018,0.817771612317879,"NPEPL1,ERAP2,CTSC"
GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY,20,2,0.00127851769543343,0.823007410904405,"WFDC2,BIRC7"
HP_ABNORMALITY_OF_ENDOCRINE_PANCREAS_PHYSIOLOGY,22,2,0.00154911536824926,0.958842831585972,"SLC16A1,FAH"
HP_AGAMMAGLOBULINEMIA,23,2,0.00169375981907011,1,"PIK3R1,HELLS"
GOCC_COPII_COATED_ER_TO_GOLGI_TRANSPORT_VESICLE,90,3,0.00177478467708989,1,"LMAN1,HLA-DQA2,CTSC"
GOMF_METALLOAMINOPEPTIDASE_ACTIVITY,24,2,0.00184459082368018,1,"NPEPL1,ERAP2"
HP_KETONURIA,25,2,0.00200157564708081,1,"SLC16A1,TANGO2"
GOBP_C21_STEROID_HORMONE_METABOLIC_PROCESS,26,2,0.00216468167926704,1,"DHRS9,AKR1C1"
GOMF_TRANSITION_METAL_ION_BINDING,888,8,0.00228850292940768,1,"ZCCHC24,LCN2,NPEPL1,NR4A3,CDA,ERAP2,DTNA,FTL"
GOMF_STEROID_DEHYDROGENASE_ACTIVITY_ACTING_ON_THE_CH_OH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR,27,2,0.0023338764348133,1,"DHRS9,AKR1C1"
HP_SYMPTOMATIC_SEIZURES,27,2,0.0023338764348133,1,"SLC16A1,TANGO2"
HP_PROLONGED_PARTIAL_THROMBOPLASTIN_TIME,28,2,0.00250912755246033,1,"LMAN1,FAH"
HP_HYPOGLYCEMIA,219,4,0.00273606802237087,1,"SLC16A1,GATM,FAH,TANGO2"
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION,109,3,0.00306058683051012,1,"LILRB2,ERAP2,HLA-DQA2"
GOBP_GLYCOSYL_COMPOUND_CATABOLIC_PROCESS,31,2,0.00307089731926802,1,"CDA,FUCA2"
GOBP_LEUKOCYTE_CELL_CELL_ADHESION,374,5,0.00312621419943365,1,"LILRB2,NR4A3,SKAP1,SELL,HLA-DQA2"
GOMF_STEROID_DEHYDROGENASE_ACTIVITY,32,2,0.00327005274166355,1,"DHRS9,AKR1C1"
HP_HYPOPHOSPHATEMIA,32,2,0.00327005274166355,1,"GATM,FAH"
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION,33,2,0.00347510456798773,1,"PDGFD,NR4A3"
HP_RICKETS,33,2,0.00347510456798773,1,"GATM,FAH"
GOBP_SMOOTH_MUSCLE_CELL_PROLIFERATION,115,3,0.00355939105096081,1,"PDGFD,NR4A3,PIK3R1"
GOBP_POSITIVE_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT,34,2,0.00368602117337441,1,"NR4A3,PIK3R1"
GOMF_MHC_PROTEIN_COMPLEX_BINDING,34,2,0.00368602117337441,1,"LILRB2,HLA-DQA2"
GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS,117,3,0.00373604010910319,1,"SLC16A1,HEXA,FAH"
GOCC_ENDOPLASMIC_RETICULUM_LUMEN,244,4,0.00402618331389729,1,"PDGFD,ERAP2,FUCA2,CTSC"
GOBP_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES,36,2,0.00412532282801615,1,"TENM4,SELL"
GOMF_AMINOPEPTIDASE_ACTIVITY,36,2,0.00412532282801615,1,"NPEPL1,ERAP2"
