,Set,NGenes,Direction,PValue,FDR
38,WP_MICRORNA_NETWORK_ASSOCIATED_WITH_CHRONIC_LYMPHOCYTIC_LEUKEMIA,4,Up,0.00929947476694338,0.201162322590196
39,WP_NGLYCAN_BIOSYNTHESIS,52,Down,0.00976000478960654,0.205710870180938
40,WP_HAIR_FOLLICLE_DEVELOPMENT_ORGANOGENESIS_STAGE_2_OF_3,10,Down,0.0112132910310616,0.230433130688315
41,WP_PROXIMAL_TUBULE_TRANSPORT,25,Down,0.0127361110474474,0.251560610416957
42,WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALING,65,Down,0.0128534618461219,0.251560610416957
43,WP_METABOLIC_REPROGRAMMING_IN_COLON_CANCER,38,Down,0.0138210770128321,0.253018014460576
44,WP_TP53_NETWORK,16,Up,0.0144700546669585,0.253018014460576
45,WP_PTDINS45P2_IN_CYTOKINESIS_PATHWAY,9,Down,0.0145870045189761,0.253018014460576
46,WP_AMINO_ACID_METABOLISM,59,Down,0.0146731069957444,0.253018014460576
47,WP_INSULIN_SIGNALING_IN_ADIPOCYTES_DIABETIC_CONDITION,6,Up,0.0147747745670409,0.253018014460576
48,WP_INSULIN_SIGNALING_IN_ADIPOCYTES_NORMAL_CONDITION,6,Up,0.0147747745670409,0.253018014460576
49,WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY_IN_HEPATOCYTES,70,Down,0.0155326317410238,0.260567822267786
50,WP_APOPTOSIS_MODULATION_BY_HSP70,17,Down,0.0164317619695526,0.270138166779444
51,WP_PEPTIDE_GPCRS,15,Down,0.0176842594737532,0.285028652694611
52,WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS,90,Down,0.0185889897129887,0.288434428500748
53,WP_PROSTAGLANDIN_SIGNALING,22,Down,0.0188765049960402,0.288434428500748
54,WP_8P231_COPY_NUMBER_VARIATION_SYNDROME,33,Down,0.0189482471277863,0.288434428500748
55,WP_HEMATOPOIETIC_STEM_CELL_GENE_REGULATION_BY_GABP_ALPHABETA_COMPLEX,18,Up,0.0201969685187531,0.293805576404288
56,WP_EXERCISEINDUCED_CIRCADIAN_REGULATION,37,Down,0.0202120844887894,0.293805576404288
57,WP_IL19_SIGNALING,20,Down,0.0204256805651889,0.293805576404288
58,WP_FOCAL_ADHESION,119,Down,0.0207308070942198,0.293805576404288
59,WP_CHOLESTEROL_METABOLISM,53,Down,0.0212516534207948,0.2960823578287
60,WP_TCA_CYCLE_AKA_KREBS_OR_CITRIC_ACID_CYCLE,18,Down,0.0232564410287865,0.318613242094375
61,WP_METABOLISM_OF_ALPHALINOLENIC_ACID,4,Down,0.0255003743840687,0.343627995798433
62,WP_LACTATE_SHUTTLE_IN_GLIAL_CELLS,8,Down,0.02612106485896,0.346314763130083
63,WP_HIF1A_AND_PPARG_REGULATION_OF_GLYCOLYSIS,7,Down,0.0274247888104831,0.357828196860589
64,WP_PRIMARY_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_FSGS,45,Down,0.0286196380151204,0.367583475756703
65,WP_ENVELOPE_PROTEINS_AND_THEIR_POTENTIAL_ROLES_IN_EDMD_PHYSIOPATHOLOGY,32,Down,0.0308782441330431,0.389423353424895
66,WP_PTF1A_RELATED_REGULATORY_PATHWAY,6,Down,0.0322856503901173,0.389423353424895
67,WP_FERROPTOSIS,50,Down,0.0325814897701891,0.389423353424895
68,WP_RAC1PAK1P38MMP2_PATHWAY,51,Down,0.0329896864406408,0.389423353424895
69,WP_PATHWAYS_AFFECTED_IN_ADENOID_CYSTIC_CARCINOMA,51,Up,0.0334177373982333,0.389423353424895
70,WP_MAJOR_RECEPTORS_TARGETED_BY_EPINEPHRINE_AND_NOREPINEPHRINE,5,Down,0.033559704250544,0.389423353424895
71,WP_GENES_CONTROLLING_NEPHROGENESIS,13,Down,0.0340542250554078,0.389423353424895
72,WP_HEART_DEVELOPMENT,16,Down,0.0342753568271206,0.389423353424895
73,WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_2,8,Up,0.0345838257907754,0.389423353424895
74,WP_PROTEASOME_DEGRADATION,57,Down,0.037290270418073,0.400866633051792
75,WP_PLURIPOTENT_STEM_CELL_DIFFERENTIATION_PATHWAY,13,Down,0.0374899586966204,0.400866633051792
76,WP_DEGRADATION_PATHWAY_OF_SPHINGOLIPIDS_INCLUDING_DISEASES,14,Down,0.0375561874746349,0.400866633051792
77,WP_P53_TRANSCRIPTIONAL_GENE_NETWORK,66,Up,0.0378953006053972,0.400866633051792
78,WP_NRF2_PATHWAY,72,Down,0.0383760683927317,0.400866633051792
79,WP_TYROSINE_METABOLISM_AND_RELATED_DISORDERS,2,Down,0.0389306256009845,0.400866633051792
80,WP_SRF_AND_MIRS_IN_SMOOTH_MUSCLE_DIFFERENTIATION_AND_PROLIFERATION,9,Down,0.0390137842386173,0.400866633051792
81,WP_RESOLVIN_E1_AND_RESOLVIN_D1_SIGNALING_DECREASE_INFLAMMATION,9,Up,0.0411177495060307,0.40798714675532
82,WP_CELL_INTERACTIONS_OF_THE_PANCREATIC_CANCER_MICROENVIRONMENT,18,Down,0.0414990288504749,0.40798714675532
83,WP_LTF_DANGER_SIGNAL_RESPONSE_PATHWAY,15,Down,0.0425728617975882,0.40798714675532
84,WP_RETINOL_METABOLISM,6,Down,0.0429766478955815,0.40798714675532
85,WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_1,9,Up,0.0437073190558408,0.40798714675532
86,WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_5,9,Up,0.0437073190558408,0.40798714675532
87,WP_MALE_INFERTILITY,68,Up,0.0437239067474737,0.40798714675532
88,WP_GASTRIN_SIGNALING,92,Down,0.0451001693280173,0.40798714675532
89,WP_COMMON_PATHWAYS_UNDERLYING_DRUG_ADDICTION,20,Down,0.0453514580517842,0.40798714675532
90,WP_SPHINGOLIPID_METABOLISM_OVERVIEW,19,Down,0.0459422187456441,0.40798714675532
91,WP_EXTRAFOLLICULAR_AND_FOLLICULAR_B_CELL_ACTIVATION_BY_SARSCOV2,40,Down,0.0463141135527321,0.40798714675532
92,WP_PHOTODYNAMIC_THERAPYINDUCED_NFE2L2_NRF2_SURVIVAL_SIGNALING,19,Down,0.0469972846841884,0.40798714675532
93,WP_RAS_AND_BRADYKININ_PATHWAYS_IN_COVID19,12,Down,0.0471572032746911,0.40798714675532
94,WP_GLUCOSE_METABOLISM_IN_TRIPLENEGATIVE_BREAST_CANCER_CELLS,7,Down,0.0474484723761738,0.40798714675532
95,WP_ALZHEIMERS_DISEASE,184,Down,0.0476511461166963,0.40798714675532
96,WP_ALZHEIMERS_DISEASE_AND_MIRNA_EFFECTS,184,Down,0.0476511461166963,0.40798714675532
97,WP_GLYCOLYSIS_AND_GLUCONEOGENESIS,30,Down,0.0484100059175114,0.40798714675532
98,WP_T_CELL_RECEPTOR_AND_COSTIMULATORY_SIGNALING,16,Down,0.0486408033844542,0.40798714675532
99,WP_ENDOPLASMIC_RETICULUM_STRESS_RESPONSE_IN_CORONAVIRUS_INFECTION,35,Down,0.0492246222316396,0.408713530044522
100,WP_CHOLESTEROL_BIOSYNTHESIS_WITH_SKELETAL_DYSPLASIAS,7,Down,0.0511889150626419,0.416251097894471
101,WP_VEGFAVEGFR2_SIGNALING,340,Down,0.0512804513918366,0.416251097894471
102,WP_ANTIVIRAL_AND_ANTIINFLAMMATORY_EFFECTS_OF_NRF2_ON_SARSCOV2_PATHWAY,18,Down,0.0516515960890949,0.416251097894471
103,WP_AMINO_ACID_TRANSPORT_DEFECTS_IEMS,2,Down,0.0546959124541252,0.431009959391991
104,WP_OSTEOBLAST_DIFFERENTIATION_AND_RELATED_DISEASES,52,Down,0.0548572791045093,0.431009959391991
105,WP_EDA_SIGNALING_IN_HAIR_FOLLICLE_DEVELOPMENT,4,Up,0.0554387650545161,0.431009959391991
106,WP_TRANSLATION_INHIBITORS_IN_CHRONICALLY_ACTIVATED_PDGFRA_CELLS,45,Up,0.0555803597269477,0.431009959391991
107,WP_MACROPHAGE_MARKERS,8,Up,0.0571633951532564,0.439143091738101
108,WP_INTERLEUKIN1_INDUCED_ACTIVATION_OF_NFKB,9,Down,0.0579621299458444,0.441156211254483
109,WP_HEPATITIS_C_AND_HEPATOCELLULAR_CARCINOMA,32,Down,0.0587207502601381,0.442829878108564
110,WP_PHOTODYNAMIC_THERAPYINDUCED_UNFOLDED_PROTEIN_RESPONSE,22,Down,0.0617161900240672,0.458679836562562
111,WP_EBOLA_VIRUS_INFECTION_IN_HOST,105,Down,0.0619385180759664,0.458679836562562
112,WP_ACQUIRED_PARTIAL_LIPODYSTROPHY_BARRAQUERSIMONS_SYNDROME,10,Up,0.0628367441353846,0.459309413794258
113,WP_NITRIC_OXIDE_METABOLISM_IN_CYSTIC_FIBROSIS,8,Down,0.0637025227837396,0.459309413794258
114,WP_HYPERTROPHY_MODEL,12,Down,0.0638229876011511,0.459309413794258
115,WP_PHOSPHATIDYL_INOSITOL_PHOSPHATE_PATHWAY,37,Up,0.0644007704063489,0.459309413794258
116,WP_ENDOTHELIN_PATHWAYS,12,Down,0.0651288049143293,0.459309413794258
117,WP_SARSCOV2_B117_VARIANT_ANTAGONISES_INNATE_IMMUNE_ACTIVATION,7,Up,0.0662281193772293,0.459309413794258
118,WP_HISTONE_MODIFICATIONS,37,Up,0.0665089421961133,0.459309413794258
119,WP_NOTCH_SIGNALING_WP268,35,Down,0.0671357037757017,0.459309413794258
120,WP_APOPTOSISRELATED_NETWORK_DUE_TO_ALTERED_NOTCH3_IN_OVARIAN_CANCER,47,Down,0.0674293415493435,0.459309413794258
121,WP_GLUTATHIONE_METABOLISM,10,Down,0.0676112397434371,0.459309413794258
122,WP_OSTEOBLAST_SIGNALING,3,Down,0.0703197488435601,0.473793717618086
123,WP_SPHINGOLIPID_METABOLISM_INTEGRATED_PATHWAY,19,Down,0.0721882994811481,0.47864181194179
124,WP_PAFAH1B1_COPY_NUMBER_VARIATION,9,Down,0.0722038743075206,0.47864181194179
125,WP_SMALL_LIGAND_GPCRS,7,Down,0.0738129743352854,0.485394119228837
126,WP_LINOLEIC_ACID_METABOLISM_AFFECTED_BY_SARSCOV2,4,Down,0.0750788492288872,0.489800111636074
127,WP_HDAC6_INTERACTIONS_IN_THE_CENTRAL_NERVOUS_SYSTEM,88,Down,0.0771754621481251,0.499513621147707
128,WP_INTERACTIONS_BETWEEN_LOXL4_AND_OXIDATIVE_STRESS_PATHWAY,13,Down,0.0783872177584769,0.499655083143489
129,WP_MIRNA_REGULATION_OF_P53_PATHWAY_IN_PROSTATE_CANCER,20,Up,0.0791027247970904,0.499655083143489
130,WP_CCL18_SIGNALING,20,Down,0.0798115023974757,0.499655083143489
131,WP_NANOMATERIALINDUCED_INFLAMMASOME_ACTIVATION,6,Down,0.0798352098180317,0.499655083143489
132,WP_HIPPOMERLIN_SIGNALING_DYSREGULATION,52,Down,0.0802365826945749,0.499655083143489
133,WP_MIRNA_REGULATION_OF_DNA_DAMAGE_RESPONSE,60,Up,0.0838273066452373,0.518090571897632
134,WP_STING_PATHWAY_IN_KAWASAKILIKE_DISEASE_AND_COVID19,18,Up,0.0846325763469416,0.519164013113328
135,WP_EXTRACELLULAR_VESICLEMEDIATED_SIGNALING_IN_RECIPIENT_CELLS,16,Down,0.0861550287104062,0.524265130346921
136,WP_8Q1123_RB1CC1_COPY_NUMBER_VARIATION,16,Up,0.0870749182349516,0.524265130346921
137,WP_SARSCOV2_AND_COVID19_PATHWAY,6,Up,0.0873775217244868,0.524265130346921
138,WP_CLEAR_CELL_RENAL_CELL_CARCINOMA_PATHWAYS,61,Down,0.0901949425278819,0.53300081164222
139,WP_JAKSTAT_SIGNALING_IN_THE_REGULATION_OF_BETA_CELLS,26,Down,0.0904867616009355,0.53300081164222
140,WP_PRION_DISEASE_PATHWAY,28,Down,0.0907787270436871,0.53300081164222
141,WP_2Q211_COPY_NUMBER_VARIATION_SYNDROME,8,Down,0.0934631213604891,0.544870111761149
142,WP_G_PROTEIN_SIGNALING,62,Down,0.0952862032718955,0.551586331616184
143,WP_CELL_DIFFERENTIATION_EXPANDED_INDEX,11,Down,0.0973759246073213,0.555902922330778
144,WP_METHYLATION_PATHWAYS,5,Down,0.0975798309490988,0.555902922330778
145,WP_KININKALLIKREIN_PATHWAY,2,Down,0.0984141119262862,0.555902922330778
146,WP_EMBRYONIC_STEM_CELL_PLURIPOTENCY_PATHWAYS,56,Down,0.098737015401817,0.555902922330778
147,WP_BLOOD_CLOTTING_CASCADE,5,Down,0.0996542095017821,0.557042068154963
148,WP_G13_SIGNALING,29,Down,0.100294678937877,0.557042068154963
149,WP_GAMMAGLUTAMYL_CYCLE_FOR_THE_BIOSYNTHESIS_AND_DEGRADATION_OF_GLUTATHIONE_INCLUDING_DISEASES,4,Down,0.103406076553418,0.569778458156656
150,WP_RESISTIN_AS_A_REGULATOR_OF_INFLAMMATION,25,Up,0.10397417119647,0.569778458156656
151,WP_COVID19_STRUCTURAL_COVERAGE_MAP,19,Down,0.105042135968558,0.571162138126534
152,WP_TRANSCRIPTIONAL_ACTIVATION_BY_NRF2_IN_RESPONSE_TO_PHYTOCHEMICALS,12,Down,0.10561635644189,0.571162138126534
153,WP_AFFECTED_PATHWAYS_IN_DUCHENNE_MUSCULAR_DYSTROPHY,40,Down,0.108721634096773,0.580183589858415
154,WP_MELATONIN_METABOLISM_AND_EFFECTS,19,Down,0.109805834203505,0.580183589858415
155,WP_MITOCHONDRIAL_FATTY_ACID_OXIDATION_DISORDERS,18,Down,0.110417010604912,0.580183589858415
156,WP_ATM_SIGNALING,34,Up,0.110834877469513,0.580183589858415
157,WP_MIRNA_REGULATION_OF_PROSTATE_CANCER_SIGNALING,26,Up,0.111027907936038,0.580183589858415
158,WP_OMEGA9_FATTY_ACID_SYNTHESIS,11,Down,0.111519473476435,0.580183589858415
159,WP_NOTCH_SIGNALING_WP61,49,Down,0.115056312877961,0.593871686592182
160,WP_KLEEFSTRA_SYNDROME,25,Up,0.115772379831113,0.593871686592182
161,WP_PGK1_PKM2_KHKCKHKA_ACTING_AS_PROTEIN_KINASES,11,Down,0.11631793374859,0.593871686592182
162,WP_OLIGODENDROCYTE_SPECIFICATION_AND_DIFFERENTIATION_LEADING_TO_MYELIN_COMPONENTS_FOR_CNS,8,Down,0.117158060875609,0.594468679257719
163,WP_IL10_ANTIINFLAMMATORY_SIGNALING,10,Down,0.118074095142284,0.595441142373973
164,WP_CHEMOKINE_SIGNALING,110,Down,0.120054785951362,0.601738012512313
165,WP_NICOTINE_EFFECT_ON_DOPAMINERGIC_NEURONS,6,Down,0.12302610582825,0.612893690853465
166,WP_AXON_GUIDANCE,38,Down,0.125080555160799,0.614403662377938
167,WP_IL26_SIGNALING,31,Down,0.126694391835099,0.614403662377938
168,WP_IL3_SIGNALING,46,Down,0.128001774880322,0.614403662377938
169,WP_REGULATION_OF_WNT_BCATENIN_SIGNALING_BY_SMALL_MOLECULE_COMPOUNDS,13,Down,0.12829068673745,0.614403662377938
170,WP_NANOPARTICLE_TRIGGERED_AUTOPHAGIC_CELL_DEATH,21,Up,0.128820072440578,0.614403662377938
171,WP_DNA_MISMATCH_REPAIR,21,Up,0.129311990940971,0.614403662377938
172,WP_INTRAFLAGELLAR_TRANSPORT_PROTEINS_BINDING_TO_DYNEIN,21,Down,0.129525020712251,0.614403662377938
173,WP_IRON_METABOLISM_IN_PLACENTA,8,Up,0.129814336027746,0.614403662377938
174,WP_FATTY_ACID_OMEGAOXIDATION,2,Down,0.131232844165582,0.614403662377938
175,WP_NEPHROTIC_SYNDROME,27,Down,0.132008907495814,0.614403662377938
176,WP_TRANSCRIPTION_FACTORS_REGULATE_MIRNAS_RELATED_TO_CARDIAC_HYPERTROPHY,6,Down,0.132408418199152,0.614403662377938
177,WP_INTEGRINMEDIATED_CELL_ADHESION,72,Down,0.132499465134242,0.614403662377938
178,WP_GLYCOSYLATION_AND_RELATED_CONGENITAL_DEFECTS,24,Down,0.133046048544128,0.614403662377938
179,WP_S1P_RECEPTOR_SIGNAL_TRANSDUCTION,17,Down,0.136202515013187,0.6184068250194
180,WP_WARBURG_EFFECT_MODULATED_BY_DEUBIQUITINATING_ENZYMES_AND_THEIR_SUBSTRATES,21,Down,0.13625570529186,0.6184068250194
181,WP_GLIOBLASTOMA_SIGNALING,68,Up,0.136344423492703,0.6184068250194
182,WP_PHYSIOLOGICAL_AND_PATHOLOGICAL_HYPERTROPHY_OF_THE_HEART,17,Down,0.137008688174991,0.6184068250194
183,WP_DNA_DAMAGE_RESPONSE,59,Up,0.139632052457263,0.6184068250194
184,WP_AEROBIC_GLYCOLYSIS,10,Down,0.139890022521762,0.6184068250194
185,WP_AEROBIC_GLYCOLYSIS_AUGMENTED,10,Down,0.139890022521762,0.6184068250194
186,WP_OXIDATIVE_STRESS_RESPONSE,21,Down,0.141334788720476,0.6184068250194
187,WP_TYPE_II_INTERFERON_SIGNALING,30,Down,0.142411248125851,0.6184068250194
188,WP_CLASSICAL_PATHWAY_OF_STEROIDOGENESIS_WITH_GLUCOCORTICOID_AND_MINERALOCORTICOID_METABOLISM,4,Down,0.142581259636296,0.6184068250194
189,WP_ECTODERM_DIFFERENTIATION,78,Down,0.144047822677906,0.6184068250194
190,WP_NUCLEAR_RECEPTORS_METAPATHWAY,177,Down,0.144300489282896,0.6184068250194
191,WP_IMATINIB_AND_CHRONIC_MYELOID_LEUKEMIA,15,Up,0.14441516942177,0.6184068250194
192,WP_H19_RBE2F1_AND_CDKBETACATENIN_IN_COLORECTAL_CANCER,10,Down,0.145153698395332,0.6184068250194
193,WP_BIOSYNTHESIS_AND_REGENERATION_OF_TETRAHYDROBIOPTERIN_AND_CATABOLISM_OF_PHENYLALANINE,6,Down,0.145804131274199,0.6184068250194
194,WP_SEBALEIC_ACID_FORMATION_AND_METABOLISM,4,Down,0.145950029262486,0.6184068250194
195,WP_MICROTUBULE_CYTOSKELETON_REGULATION,35,Down,0.146781149578344,0.618738999761018
196,WP_SPHINGOLIPID_PATHWAY,20,Down,0.148157689243684,0.619687135634333
197,WP_TCA_CYCLE_AND_DEFICIENCY_OF_PYRUVATE_DEHYDROGENASE_COMPLEX_PDHC,15,Down,0.149385707487295,0.619687135634333
198,WP_NONGENOMIC_ACTIONS_OF_125_DIHYDROXYVITAMIN_D3,57,Down,0.149944725856056,0.619687135634333
199,WP_TCA_CYCLE_NUTRIENT_USE_AND_INVASIVENESS_OF_OVARIAN_CANCER,4,Down,0.150603350563004,0.619687135634333
200,WP_CATALYTIC_CYCLE_OF_MAMMALIAN_FLAVINCONTAINING_MONOOXYGENASES_FMOS,2,Down,0.151113717863526,0.619687135634333
201,WP_MECHANOREGULATION_AND_PATHOLOGY_OF_YAPTAZ_VIA_HIPPO_AND_NONHIPPO_MECHANISMS,29,Down,0.151549948499141,0.619687135634333
202,WP_PKCGAMMA_CALCIUM_SIGNALING_IN_ATAXIA,9,Up,0.152715813980508,0.619687135634333
203,WP_ALANINE_AND_ASPARTATE_METABOLISM,5,Down,0.153187003933514,0.619687135634333
204,WP_CORTICOTROPINRELEASING_HORMONE_SIGNALING,63,Down,0.154722770664967,0.619687135634333
205,WP_INFLAMMATORY_BOWEL_DISEASE_SIGNALING,23,Down,0.155522079114155,0.619687135634333
206,WP_SARSCOV2_INNATE_IMMUNITY_EVASION_AND_CELLSPECIFIC_IMMUNE_RESPONSE,49,Down,0.155571807908651,0.619687135634333
207,WP_PLATELETMEDIATED_INTERACTIONS_WITH_VASCULAR_AND_CIRCULATING_CELLS,10,Down,0.156052599849522,0.619687135634333
208,WP_GLUCOCORTICOID_BIOSYNTHESIS,6,Down,0.156861546391023,0.619904765064524
209,WP_IL7_SIGNALING,23,Down,0.157708342121264,0.620269173319037
210,WP_MITOCHONDRIAL_LONG_CHAIN_FATTY_ACID_BETAOXIDATION,16,Down,0.161551354054142,0.625987010541938
211,WP_CAMKK2_PATHWAY,29,Down,0.165769054110346,0.625987010541938
212,WP_GLUCURONIDATION,7,Down,0.166321925771665,0.625987010541938
213,WP_ESTROGEN_METABOLISM_WP697,5,Down,0.166912234184435,0.625987010541938
214,WP_GLYCOLYSIS_IN_SENESCENCE,11,Down,0.166954986985238,0.625987010541938
215,WP_MITOCHONDRIAL_BETAOXIDATION,8,Down,0.166989076555279,0.625987010541938
216,WP_RALA_DOWNSTREAM_REGULATED_GENES,12,Down,0.167306411080832,0.625987010541938
217,WP_EXTRACELLULAR_VESICLES_IN_THE_CROSSTALK_OF_CARDIAC_CELLS,11,Down,0.167326031039965,0.625987010541938
218,WP_NAD_BIOSYNTHESIS_II_FROM_TRYPTOPHAN,8,Up,0.167525398463601,0.625987010541938
219,WP_GLYCOGEN_SYNTHESIS_AND_DEGRADATION,33,Down,0.167616065579394,0.625987010541938
220,WP_WNT_SIGNALING_IN_KIDNEY_DISEASE,14,Down,0.167744161950149,0.625987010541938
221,WP_PURINERGIC_SIGNALING,15,Down,0.168726703788307,0.625987010541938
222,WP_7Q1123_DISTAL_COPY_NUMBER_VARIATION,16,Down,0.169184804902639,0.625987010541938
223,WP_MONOAMINE_TRANSPORT,11,Up,0.1698237267042,0.625987010541938
224,WP_ERBB_SIGNALING,68,Up,0.171014303639361,0.62756141781944
225,WP_MINERALOCORTICOID_BIOSYNTHESIS,5,Down,0.175497238952393,0.636963738835544
226,WP_TYPE_2_PAPILLARY_RENAL_CELL_CARCINOMA,27,Down,0.175627921590872,0.636963738835544
227,WP_IMMUNE_RESPONSE_TO_TUBERCULOSIS,22,Down,0.175901178486215,0.636963738835544
228,WP_NPHP1_DELETION_SYNDROME,10,Down,0.18046625807108,0.648438828703952
229,WP_MAPK_AND_NFKB_SIGNALING_INHIBITED_BY_YERSINIA_YOPJ,12,Up,0.180731418776403,0.648438828703952
230,WP_HFE_EFFECT_ON_HEPCIDIN_PRODUCTION,2,Down,0.182924941646142,0.648438828703952
231,WP_ARYL_HYDROCARBON_RECEPTOR_PATHWAY_WP2586,37,Down,0.183228365473289,0.648438828703952
232,WP_COHESIN_COMPLEX_CORNELIA_DE_LANGE_SYNDROME,28,Down,0.183798896680661,0.648438828703952
233,WP_CLOCKCONTROLLED_AUTOPHAGY_IN_BONE_METABOLISM,50,Down,0.185018535475328,0.648438828703952
234,WP_METABOLIC_EPILEPTIC_DISORDERS,58,Down,0.185089676001681,0.648438828703952
235,WP_GLUCOCORTICOID_RECEPTOR_PATHWAY,48,Down,0.185380930347237,0.648438828703952
236,WP_SPHINGOLIPID_METABOLISM_IN_SENESCENCE,20,Down,0.186777780366709,0.649608086490941
237,WP_PDGF_PATHWAY,36,Down,0.187295762163446,0.649608086490941
238,WP_ZINC_HOMEOSTASIS,21,Down,0.188675248805776,0.65072712874267
239,WP_GPCRS_CLASS_A_RHODOPSINLIKE,43,Down,0.189201683417881,0.65072712874267
240,WP_MIR517_RELATIONSHIP_WITH_ARCN1_AND_USP1,4,Down,0.190913813495514,0.653879811222136
241,WP_MIR5093P_ALTERATION_OF_YAP1ECM_AXIS,5,Down,0.193626621361408,0.658305297621909
242,WP_LEUKOCYTEINTRINSIC_HIPPO_PATHWAY_FUNCTIONS,22,Down,0.193852374656418,0.658305297621909
243,WP_ATR_SIGNALING,10,Up,0.194641803558362,0.658305297621909
