Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
REACTOME_DRUG_MEDIATED_INHIBITION_OF_CDK4_CDK6_ACTIVITY,5,1,0.0360715433149794,1,CCND3,1,157,0.00636942675159236
REACTOME_GLUCOCORTICOID_BIOSYNTHESIS,5,1,0.0360715433149794,1,HSD11B1,1,157,0.00636942675159236
REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_DVL_INTERACTING_PROTEINS,5,1,0.0360715433149794,1,CCDC88C,1,157,0.00636942675159236
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT,42,2,0.0378720273627893,1,"AQP3,ADCY9",2,157,0.0127388535031847
REACTOME_COMPLEMENT_CASCADE,42,2,0.0378720273627893,1,"C3,FCN1",2,157,0.0127388535031847
REACTOME_APOPTOTIC_EXECUTION_PHASE,44,2,0.041220255358523,1,"HMGB2,CASP7",2,157,0.0127388535031847
REACTOME_INTERLEUKIN_10_SIGNALING,44,2,0.041220255358523,1,"CCR1,CCL4",2,157,0.0127388535031847
REACTOME_ACTIVATION_OF_CASPASES_THROUGH_APOPTOSOME_MEDIATED_CLEAVAGE,6,1,0.0431291736698527,1,CASP7,1,157,0.00636942675159236
REACTOME_BETA_DEFENSINS,6,1,0.0431291736698527,1,DEFB1,1,157,0.00636942675159236
REACTOME_SYNTHESIS_OF_DOLICHYL_PHOSPHATE,6,1,0.0431291736698527,1,MVD,1,157,0.00636942675159236
