Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
REACTOME_PI_3K_CASCADE_FGFR3,9,1,0.0236699920336987,1,PIK3R1,1,57,0.0175438596491228
REACTOME_PI_3K_CASCADE_FGFR4,9,1,0.0236699920336987,1,PIK3R1,1,57,0.0175438596491228
REACTOME_CS_DS_DEGRADATION,10,1,0.0262657665779438,1,HEXA,1,57,0.0175438596491228
REACTOME_FORMATION_OF_THE_NEPHRIC_DUCT,10,1,0.0262657665779438,1,WFDC2,1,57,0.0175438596491228
REACTOME_GP1B_IX_V_ACTIVATION_SIGNALLING,10,1,0.0262657665779438,1,PIK3R1,1,57,0.0175438596491228
REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION,10,1,0.0262657665779438,1,HEXA,1,57,0.0175438596491228
REACTOME_KERATAN_SULFATE_DEGRADATION,10,1,0.0262657665779438,1,HEXA,1,57,0.0175438596491228
REACTOME_PYRIMIDINE_SALVAGE,10,1,0.0262657665779438,1,CDA,1,57,0.0175438596491228
REACTOME_SIGNALING_BY_FGFR4_IN_DISEASE,10,1,0.0262657665779438,1,PIK3R1,1,57,0.0175438596491228
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL,10,1,0.0262657665779438,1,AKR1C1,1,57,0.0175438596491228
REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K,11,1,0.0288547604815297,1,PIK3R1,1,57,0.0175438596491228
REACTOME_SIGNALING_BY_LTK,11,1,0.0288547604815297,1,PIK3R1,1,57,0.0175438596491228
REACTOME_SIGNALING_BY_PDGFRA_TRANSMEMBRANE_JUXTAMEMBRANE_AND_KINASE_DOMAIN_MUTANTS,11,1,0.0288547604815297,1,PIK3R1,1,57,0.0175438596491228
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL,11,1,0.0288547604815297,1,AKR1C1,1,57,0.0175438596491228
REACTOME_METABOLISM_OF_LIPIDS,657,5,0.0300850829067782,1,"HEXA,ABHD5,PIK3R1,AKR1C1,DDHD1",5,57,0.087719298245614
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,104,2,0.0312642381128798,1,"LCN2,PIK3R1",2,57,0.0350877192982456
