Set,N,DE,P.DE,FDR,DEG.GENES
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC,29,1,0.0360839606285112,1,ERAP2
REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE,36,1,0.0446041629449909,1,NPC2
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,37,1,0.0458153986871364,1,FTL
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,46,1,0.0566501831197874,1,CTSB
REACTOME_COLLAGEN_DEGRADATION,48,1,0.0590417732442199,1,CTSB
REACTOME_ADAPTIVE_IMMUNE_SYSTEM,717,3,0.0608361063285427,1,"LGMN,CTSB,ERAP2"
REACTOME_IRON_UPTAKE_AND_TRANSPORT,54,1,0.0661815634059678,1,FTL
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS,55,1,0.067366445110373,1,FTL
REACTOME_PEPTIDE_HORMONE_METABOLISM,55,1,0.067366445110373,1,CES1
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,63,1,0.0767935195262843,1,NPC2
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,65,1,0.0791359115710776,1,MX2
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,70,1,0.084966880260612,1,FTL
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,72,1,0.087289298411306,1,GTSE1
REACTOME_ISG15_ANTIVIRAL_MECHANISM,73,1,0.0884483778968852,1,MX2
REACTOME_COLLAGEN_FORMATION,74,1,0.0896060398816819,1,CTSB
REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS,74,1,0.0896060398816819,1,CES1
REACTOME_CARDIAC_CONDUCTION,84,1,0.101105062983921,1,CES1
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,88,1,0.105665400157959,1,GOLM1
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,111,1,0.131458110825027,1,FPR3
REACTOME_G2_M_CHECKPOINTS,132,1,0.154381227225561,1,GTSE1
REACTOME_MUSCLE_CONTRACTION,136,1,0.158680975002072,1,CES1
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES,144,1,0.167217397821347,1,MX2
REACTOME_TRANSPORT_OF_SMALL_MOLECULES,594,2,0.172648547566289,1,"NPC2,FTL"
REACTOME_BIOLOGICAL_OXIDATIONS,152,1,0.175670382601801,1,CES1
REACTOME_METABOLISM_OF_LIPIDS,655,2,0.200612030132414,1,"LGMN,HSD11B1"
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,185,1,0.20967378961387,1,FPR3
