Set,N,DE,P.DE,FDR,DEG.GENES
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE,72,2,0.0123950100047668,0.796494161417424,"PLEKHG2,VAV1"
REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS,6,1,0.0139822058032003,0.827471562865366,CHRNA5
REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3,625,5,0.0152028456489876,0.827471562865366,"DOCK10,RHOA,PLEKHG2,VAV1,YWHAQ"
REACTOME_DEFENSINS,7,1,0.0162938712840389,0.827471562865366,DEFB1
REACTOME_P75NTR_REGULATES_AXONOGENESIS,7,1,0.0162938712840389,0.827471562865366,RHOA
REACTOME_ROBO_RECEPTORS_BIND_AKAP5,7,1,0.0162938712840389,0.827471562865366,AKAP5
REACTOME_RAC2_GTPASE_CYCLE,86,2,0.0173601837381461,0.827471562865366,"DOCK10,VAV1"
REACTOME_RHO_GTPASE_CYCLE,426,4,0.0175307521497922,0.827471562865366,"DOCK10,RHOA,PLEKHG2,VAV1"
REACTOME_FORMYL_PEPTIDE_RECEPTORS_BIND_FORMYL_PEPTIDES_AND_MANY_OTHER_LIGANDS,8,1,0.0186002253324203,0.827471562865366,FPR3
REACTOME_PI3K_AKT_ACTIVATION,8,1,0.0186002253324203,0.827471562865366,RHOA
REACTOME_PROSTANOID_LIGAND_RECEPTORS,8,1,0.0186002253324203,0.827471562865366,PTGER2
REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS,8,1,0.0186002253324203,0.827471562865366,RHOA
REACTOME_SEMA4D_MEDIATED_INHIBITION_OF_CELL_ATTACHMENT_AND_MIGRATION,8,1,0.0186002253324203,0.827471562865366,RHOA
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER,92,2,0.0197063901335872,0.848885215250754,"VAV1,PDGFB"
REACTOME_INTERFERON_SIGNALING,247,3,0.0201533355815794,0.848885215250754,"EGR1,XAF1,MX2"
REACTOME_RHO_GTPASES_ACTIVATE_KTN1,9,1,0.0209012799037397,0.848885215250754,RHOA
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS,97,2,0.0217574400207014,0.848885215250754,"PTGER2,GPBAR1"
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK,99,2,0.0226017267211954,0.848885215250754,"VAV1,PDGFB"
REACTOME_SIGNALING_BY_VEGF,99,2,0.0226017267211954,0.848885215250754,"RHOA,VAV1"
REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS,10,1,0.0231970469270377,0.848885215250754,CR1
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION,10,1,0.0231970469270377,0.848885215250754,GCHFR
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES,466,4,0.0234850088369085,0.848885215250754,"EGR1,RHOA,VAV1,PDGFB"
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,710,5,0.0248615041451141,0.869025111415974,"CCR1,EGR1,XAF1,MX2,VAV1"
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS,11,1,0.0254875383050641,0.869025111415974,FCN1
