Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
WP_NEOVASCULARIZATION_PROCESSES,33,1,0.0364918992839101,1,PDGFB,1,24,0.0416666666666667
WP_HEPATOCYTE_GROWTH_FACTOR_RECEPTOR_SIGNALING,34,1,0.0375775422142945,1,ITGA1,1,24,0.0416666666666667
WP_TYPE_2_PAPILLARY_RENAL_CELL_CARCINOMA,34,1,0.0375775422142945,1,PDGFB,1,24,0.0416666666666667
WP_PHOTODYNAMIC_THERAPYINDUCED_HIF1_SURVIVAL_SIGNALING,36,1,0.0397453122494666,1,PMAIP1,1,24,0.0416666666666667
WP_PDGF_PATHWAY,39,1,0.0429881958851327,1,PDGFB,1,24,0.0416666666666667
WP_LUNG_FIBROSIS,48,1,0.0526539963317577,1,PDGFB,1,24,0.0416666666666667
WP_FOLATE_METABOLISM,52,1,0.0569198127070506,1,SLC46A1,1,24,0.0416666666666667
WP_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY,59,1,0.0643407339653503,1,ITGA1,1,24,0.0416666666666667
WP_FERROPTOSIS,61,1,0.0664506975792708,1,SLC39A8,1,24,0.0416666666666667
WP_CHOLESTEROL_METABOLISM,62,1,0.0675039686989635,1,LIPA,1,24,0.0416666666666667
WP_AGERAGE_PATHWAY,64,1,0.0696070954594987,1,MMP14,1,24,0.0416666666666667
WP_DNA_DAMAGE_RESPONSE,68,1,0.0737997200077307,1,PMAIP1,1,24,0.0416666666666667
WP_CHROMOSOMAL_AND_MICROSATELLITE_INSTABILITY_IN_COLORECTAL_CANCER,71,1,0.0769323000366425,1,PMAIP1,1,24,0.0416666666666667
WP_MIRNA_REGULATION_OF_DNA_DAMAGE_RESPONSE,71,1,0.0769323000366425,1,PMAIP1,1,24,0.0416666666666667
WP_EGFR_TYROSINE_KINASE_INHIBITOR_RESISTANCE,77,1,0.0831670267742657,1,PDGFB,1,24,0.0416666666666667
WP_CANCER_PATHWAYS,432,2,0.0843015464667574,1,"PDGFB,PMAIP1",2,24,0.0833333333333333
WP_CLEAR_CELL_RENAL_CELL_CARCINOMA_PATHWAYS,81,1,0.0873010689786493,1,PDGFB,1,24,0.0416666666666667
WP_PYRIMIDINE_METABOLISM,81,1,0.0873010689786493,1,CDA,1,24,0.0416666666666667
WP_APOPTOSIS,84,1,0.0903898712012167,1,PMAIP1,1,24,0.0416666666666667
WP_ANDROGEN_RECEPTOR_SIGNALING,87,1,0.093468654282172,1,ETV5,1,24,0.0416666666666667
WP_APOPTOSIS_MODULATION_AND_SIGNALING,87,1,0.093468654282172,1,PMAIP1,1,24,0.0416666666666667
WP_P53_TRANSCRIPTIONAL_GENE_NETWORK,88,1,0.0944926942095566,1,PMAIP1,1,24,0.0416666666666667
