Set,N,DE,P.DE,FDR,DEG.GENES
WP_ADHD_AND_AUTISM_ASD_PATHWAYS,269,3,0.0158465847586568,0.337247829479107,"ADRB2,AKR1C1,PRKCB"
WP_MINERALOCORTICOID_BIOSYNTHESIS,9,1,0.0175833977381796,0.352179410677367,AKR1C1
WP_TAMOXIFEN_METABOLISM,9,1,0.0175833977381796,0.352179410677367,CYP3A5
WP_CALCIUM_REGULATION_IN_CARDIAC_CELLS,109,2,0.0194993929980988,0.352179410677367,"ADRB2,PRKCB"
WP_ACQUIRED_PARTIAL_LIPODYSTROPHY_BARRAQUERSIMONS_SYNDROME,10,1,0.0195183769772999,0.352179410677367,C3
WP_GANGLIO_SPHINGOLIPID_METABOLISM,10,1,0.0195183769772999,0.352179410677367,ST3GAL5
WP_GLUCOCORTICOID_BIOSYNTHESIS,10,1,0.0195183769772999,0.352179410677367,AKR1C1
WP_SEROTONIN_AND_ANXIETY,10,1,0.0195183769772999,0.352179410677367,PRKCB
WP_METAPATHWAY_BIOTRANSFORMATION_PHASE_I_AND_II,114,2,0.0212067806326684,0.356063951392164,"AKR1C1,CYP3A5"
WP_INDUCTION_OF_AUTOPHAGY_AND_TOLLLIKE_RECEPTOR_SIGNALING_BY_GRAPHENE_OXIDE,11,1,0.021449635626034,0.356063951392164,TLR4
WP_MAJOR_RECEPTORS_TARGETED_BY_EPINEPHRINE_AND_NOREPINEPHRINE,11,1,0.021449635626034,0.356063951392164,ADRB2
WP_NEUROINFLAMMATION,11,1,0.021449635626034,0.356063951392164,TLR4
