,Set,NGenes,Direction,PValue,FDR
56,REACTOME_MAP2K_AND_MAPK_ACTIVATION,30,Up,0.0162284359082873,0.486300221298819
57,REACTOME_BETA_OXIDATION_OF_LAUROYL_COA_TO_DECANOYL_COA_COA,4,Up,0.0163053603611957,0.486300221298819
58,REACTOME_NEPHRIN_FAMILY_INTERACTIONS,16,Up,0.0171109090916479,0.49548583098241
59,REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NTPDASE_PROTEINS,5,Down,0.0171962729576248,0.49548583098241
60,REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,112,Down,0.0198867758445255,0.557302320352912
61,REACTOME_ACYL_CHAIN_REMODELLING_OF_PS,12,Up,0.0205003073995999,0.557302320352912
62,REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS,5,Down,0.0206221106365749,0.557302320352912
63,REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING,16,Down,0.0211652944557408,0.557302320352912
64,REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS,10,Down,0.0212748650456917,0.557302320352912
65,REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY,13,Up,0.021517725869795,0.557302320352912
66,REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA,14,Up,0.0223965137826379,0.557302320352912
67,REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONE_GENES,10,Up,0.0227414197104244,0.557302320352912
68,REACTOME_SARS_COV_2_TARGETS_HOST_INTRACELLULAR_SIGNALLING_AND_REGULATORY_PATHWAYS,10,Up,0.0228595357608417,0.557302320352912
69,REACTOME_THE_RETINOID_CYCLE_IN_CONES_DAYLIGHT_VISION,2,Up,0.0230262348231228,0.557302320352912
70,REACTOME_P75NTR_REGULATES_AXONOGENESIS,4,Up,0.0231800119249547,0.557302320352912
71,REACTOME_ACTIVATION_OF_C3_AND_C5,5,Down,0.0232755674970922,0.557302320352912
72,REACTOME_SIGNALING_BY_KIT_IN_DISEASE,17,Up,0.0237886767614065,0.561677090199875
73,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,45,Down,0.0244456884684162,0.564512168716591
74,REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT,19,Up,0.0245728826382516,0.564512168716591
75,REACTOME_EPHRIN_SIGNALING,12,Up,0.0253928517509698,0.575571306355315
76,REACTOME_DAP12_SIGNALING,23,Up,0.0268274139506284,0.587427132321046
77,REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM,21,Up,0.0269958129109462,0.587427132321046
78,REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS,18,Down,0.0272231006931156,0.587427132321046
79,REACTOME_INTERLEUKIN_1_PROCESSING,8,Up,0.027298084384331,0.587427132321046
80,REACTOME_DEFECTIVE_FACTOR_IX_CAUSES_HEMOPHILIA_B,2,Up,0.0286753568873872,0.601968478569768
81,REACTOME_PERK_REGULATES_GENE_EXPRESSION,30,Up,0.0293572336193348,0.601968478569768
82,REACTOME_UPTAKE_AND_FUNCTION_OF_DIPHTHERIA_TOXIN,6,Up,0.0293817839662005,0.601968478569768
83,REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS,33,Up,0.0296879760597723,0.601968478569768
84,REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS,17,Up,0.0297443248234474,0.601968478569768
85,REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,25,Up,0.0311134014642112,0.606310338787166
86,REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING,22,Up,0.0313331805804337,0.606310338787166
87,REACTOME_LAMININ_INTERACTIONS,10,Up,0.0320486359458853,0.606310338787166
88,REACTOME_RHOBTB3_ATPASE_CYCLE,8,Down,0.0321243782941822,0.606310338787166
89,REACTOME_REGULATION_OF_KIT_SIGNALING,13,Up,0.0321806644407207,0.606310338787166
90,REACTOME_CONSTITUTIVE_SIGNALING_BY_EGFRVIII,12,Up,0.0322029756570486,0.606310338787166
91,REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG,6,Up,0.0327915181222375,0.606310338787166
92,REACTOME_STRIATED_MUSCLE_CONTRACTION,11,Up,0.0328120889225996,0.606310338787166
93,REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE,84,Down,0.033336249647452,0.608693019085444
94,REACTOME_RUNX3_REGULATES_NOTCH_SIGNALING,13,Up,0.033657143408254,0.608693019085444
95,REACTOME_HSF1_DEPENDENT_TRANSACTIVATION,29,Up,0.0340299894037541,0.608957705119811
96,REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS,56,Down,0.0343970469688512,0.60911437340674
97,REACTOME_RA_BIOSYNTHESIS_PATHWAY,11,Up,0.035876298066438,0.628759863020047
98,REACTOME_SMOOTH_MUSCLE_CONTRACTION,24,Up,0.0365301669421529,0.630437656792883
99,REACTOME_RORA_ACTIVATES_GENE_EXPRESSION,18,Up,0.0376365426270856,0.630437656792883
100,REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES,12,Up,0.0376588174676667,0.630437656792883
101,REACTOME_PECAM1_INTERACTIONS,9,Up,0.0377566152107709,0.630437656792883
102,REACTOME_PTK6_REGULATES_PROTEINS_INVOLVED_IN_RNA_PROCESSING,3,Up,0.037826259407573,0.630437656792883
103,REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES,134,Up,0.038246619086391,0.6312548781249
104,REACTOME_LIPOPHAGY,7,Up,0.0387831075533119,0.632903708559448
105,REACTOME_UNWINDING_OF_DNA,9,Down,0.0398910254780712,0.632903708559448
106,REACTOME_COMPLEMENT_CASCADE,24,Down,0.0399497273050871,0.632903708559448
107,REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,50,Down,0.0399518066161089,0.632903708559448
108,REACTOME_CELL_CELL_COMMUNICATION,73,Up,0.0403829832182456,0.632903708559448
109,REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE,4,Down,0.0405802966076352,0.632903708559448
110,REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,64,Down,0.0410167427966152,0.63389511594769
111,REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY,39,Up,0.0427683129639357,0.655010198546763
112,REACTOME_NOD1_2_SIGNALING_PATHWAY,34,Up,0.0437631791355546,0.663077436919898
113,REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS,12,Up,0.0447842734422984,0.663077436919898
114,REACTOME_LDL_CLEARANCE,15,Down,0.0447858716205361,0.663077436919898
115,REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND,14,Down,0.0452439788539358,0.663077436919898
116,REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION,71,Up,0.0452452839310048,0.663077436919898
117,REACTOME_RHO_GTPASES_ACTIVATE_PKNS,25,Up,0.0459736059595889,0.667992565224796
118,REACTOME_TRIGLYCERIDE_METABOLISM,22,Up,0.0474519663580785,0.683630023802826
119,REACTOME_ABACAVIR_ADME,3,Up,0.0494552483538793,0.687058471328267
120,REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS,13,Up,0.0499451210313144,0.687058471328267
121,REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION,21,Up,0.0500389720362264,0.687058471328267
122,REACTOME_SPHINGOLIPID_CATABOLISM,7,Up,0.0519990740977387,0.687058471328267
123,REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,110,Down,0.0522925857976288,0.687058471328267
124,REACTOME_RAB_GERANYLGERANYLATION,46,Up,0.052372769883318,0.687058471328267
125,REACTOME_PKR_MEDIATED_SIGNALING,62,Up,0.0525525682184783,0.687058471328267
126,REACTOME_ORGANIC_ANION_TRANSPORTERS,5,Up,0.052608427289372,0.687058471328267
127,REACTOME_HYALURONAN_BIOSYNTHESIS_AND_EXPORT,1,Down,0.0529976953674652,0.687058471328267
128,REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS,19,Up,0.0530083581061975,0.687058471328267
129,REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,123,Down,0.0536362633726946,0.687058471328267
130,REACTOME_DISINHIBITION_OF_SNARE_FORMATION,4,Down,0.0537898902487948,0.687058471328267
131,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS,6,Up,0.0539686429193172,0.687058471328267
132,REACTOME_SHC_MEDIATED_CASCADE_FGFR3,6,Up,0.0539686429193172,0.687058471328267
133,REACTOME_SHC_MEDIATED_CASCADE_FGFR4,6,Up,0.0539686429193172,0.687058471328267
134,REACTOME_NFE2L2_REGULATING_TUMORIGENIC_GENES,9,Up,0.054173249798335,0.687058471328267
135,REACTOME_AMYLOID_FIBER_FORMATION,34,Down,0.0548876697767377,0.687058471328267
136,REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS,61,Down,0.0550324262158415,0.687058471328267
137,REACTOME_HSF1_ACTIVATION,26,Up,0.0553688297482191,0.687058471328267
138,REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION,8,Up,0.0567537226379775,0.694169106678715
139,REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,9,Up,0.0570634112613953,0.694169106678715
140,REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION,4,Down,0.0575651665481338,0.694169106678715
141,REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING,8,Up,0.0575752023774699,0.694169106678715
142,REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING,54,Down,0.0590238699351155,0.69417633743065
143,REACTOME_SIGNALING_BY_HIPPO,16,Up,0.0590588658268368,0.69417633743065
144,REACTOME_SIGNALING_BY_ERBB2_ECD_MUTANTS,12,Up,0.059289628569757,0.69417633743065
145,REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,97,Down,0.0599522167700664,0.69417633743065
146,REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN,5,Up,0.0603107759512743,0.69417633743065
147,REACTOME_HEDGEHOG_ON_STATE,68,Down,0.0603680478226528,0.69417633743065
148,REACTOME_ERYTHROCYTES_TAKE_UP_OXYGEN_AND_RELEASE_CARBON_DIOXIDE,1,Up,0.0604341752586684,0.69417633743065
149,REACTOME_GP1B_IX_V_ACTIVATION_SIGNALLING,5,Up,0.0617010939917562,0.69513102238336
150,REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,9,Up,0.0619850870847087,0.69513102238336
151,REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS,8,Up,0.0621043800773594,0.69513102238336
152,REACTOME_SIGNALING_BY_NTRK2_TRKB,17,Up,0.062254849031451,0.69513102238336
153,REACTOME_BETA_OXIDATION_OF_HEXANOYL_COA_TO_BUTANOYL_COA,5,Up,0.0626019643769412,0.69513102238336
154,REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS,8,Up,0.0631867239471825,0.69513102238336
155,REACTOME_ROBO_RECEPTORS_BIND_AKAP5,7,Up,0.0640708287076949,0.69513102238336
156,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FYN,3,Up,0.0640789400430183,0.69513102238336
157,REACTOME_NFE2L2_REGULATING_ANTI_OXIDANT_DETOXIFICATION_ENZYMES,15,Up,0.0643367981211887,0.69513102238336
158,REACTOME_KERATAN_SULFATE_BIOSYNTHESIS,15,Up,0.0646062950215122,0.69513102238336
159,REACTOME_ADRENOCEPTORS,1,Up,0.0651217311916576,0.696270081923383
160,REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,98,Up,0.0677036403382655,0.704561971372172
161,REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE,10,Down,0.067823933556193,0.704561971372172
162,REACTOME_NADE_MODULATES_DEATH_SIGNALLING,4,Down,0.0679093080814777,0.704561971372172
163,REACTOME_IRF3_MEDIATED_ACTIVATION_OF_TYPE_1_IFN,4,Up,0.0683228353857406,0.704561971372172
164,REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,26,Down,0.0686113622508384,0.704561971372172
165,REACTOME_AZATHIOPRINE_ADME,17,Down,0.0688251942547604,0.704561971372172
166,REACTOME_RIBAVIRIN_ADME,10,Down,0.0689602127695703,0.704561971372172
167,REACTOME_CRISTAE_FORMATION,29,Down,0.0692410160801661,0.704561971372172
168,REACTOME_INTERLEUKIN_12_SIGNALING,39,Down,0.0699996819087407,0.704561971372172
169,REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING,7,Up,0.070041748918763,0.704561971372172
170,REACTOME_DNA_REPLICATION_PRE_INITIATION,93,Down,0.0706245732706876,0.706245732706876
171,REACTOME_DEGRADATION_OF_DVL,53,Down,0.0711016018893448,0.706858030478867
172,REACTOME_SIGNALING_BY_MAPK_MUTANTS,6,Up,0.0720028051510912,0.710893996645498
173,REACTOME_ERBB2_ACTIVATES_PTK6_SIGNALING,3,Up,0.0723439184821595,0.710893996645498
174,REACTOME_TFAP2A_ACTS_AS_A_TRANSCRIPTIONAL_REPRESSOR_DURING_RETINOIC_ACID_INDUCED_CELL_DIFFERENTIATION,3,Up,0.0735084144743828,0.718185658657763
175,REACTOME_SYNTHESIS_OF_DNA,109,Down,0.074762949472437,0.724764724073724
176,REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT,16,Up,0.0750344655511621,0.724764724073724
177,REACTOME_INTERFERON_SIGNALING,220,Up,0.0757881945589203,0.727909213277765
178,REACTOME_SURFACTANT_METABOLISM,10,Up,0.076806038541179,0.730611579287818
179,REACTOME_DNA_REPLICATION,114,Down,0.0771743062773542,0.730611579287818
180,REACTOME_SIGNALING_BY_LEPTIN,9,Down,0.0773588731010631,0.730611579287818
181,REACTOME_ANTIMICROBIAL_PEPTIDES,14,Down,0.0778465179749139,0.731155141200849
182,REACTOME_GLUCURONIDATION,4,Down,0.0789071623545472,0.732726524450915
183,REACTOME_RUNX1_REGULATES_ESTROGEN_RECEPTOR_MEDIATED_TRANSCRIPTION,6,Down,0.0790564278775173,0.732726524450915
184,REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY,63,Down,0.0793068708817461,0.732726524450915
185,REACTOME_SIGNALLING_TO_RAS,14,Up,0.0801197808335806,0.736235823876146
186,REACTOME_NRCAM_INTERACTIONS,3,Down,0.0824973601928665,0.741248686661663
187,REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE,29,Down,0.0832544998726037,0.741248686661663
188,REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE,12,Up,0.0833097253180537,0.741248686661663
189,REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE,15,Down,0.0844617818149895,0.741248686661663
190,REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING,45,Down,0.0849197951344039,0.741248686661663
191,REACTOME_METABOLISM_OF_POLYAMINES,54,Down,0.0852555129151464,0.741248686661663
192,REACTOME_RHOBTB2_GTPASE_CYCLE,22,Up,0.0861512544195637,0.741248686661663
193,REACTOME_SIGNALING_BY_FGFR4_IN_DISEASE,9,Up,0.08764445276878,0.741248686661663
194,REACTOME_GPER1_SIGNALING,26,Up,0.088005111578244,0.741248686661663
195,REACTOME_IRAK4_DEFICIENCY_TLR2_4,15,Down,0.0886391333246114,0.741248686661663
196,REACTOME_TGFBR3_PTM_REGULATION,9,Down,0.0886604020309159,0.741248686661663
197,REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING,10,Up,0.0888384719402377,0.741248686661663
198,REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX,11,Up,0.0892913982475685,0.741248686661663
199,REACTOME_PLATELET_SENSITIZATION_BY_LDL,16,Up,0.0896534451379115,0.741248686661663
200,REACTOME_STABILIZATION_OF_P53,55,Down,0.0897289523013048,0.741248686661663
201,REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS,28,Up,0.0902832595519494,0.741248686661663
202,REACTOME_BETA_OXIDATION_OF_OCTANOYL_COA_TO_HEXANOYL_COA,5,Up,0.0903425561023556,0.741248686661663
203,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,156,Down,0.090457907803848,0.741248686661663
204,REACTOME_DEGRADATION_OF_AXIN,52,Down,0.0908489220852513,0.741248686661663
205,REACTOME_NFE2L2_REGULATES_PENTOSE_PHOSPHATE_PATHWAY_GENES,8,Up,0.0908701413792939,0.741248686661663
206,REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION,9,Up,0.0913148853394777,0.741248686661663
207,REACTOME_EXTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION,2,Up,0.0914001409423321,0.741248686661663
208,REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_LATE_STAGE_BRANCHING_MORPHOGENESIS_PANCREATIC_BUD_PRECURSOR_CELLS,11,Up,0.0914943700352069,0.741248686661663
209,REACTOME_SERINE_BIOSYNTHESIS,6,Down,0.0922835033712739,0.741248686661663
210,REACTOME_RSK_ACTIVATION,6,Down,0.0924775999614139,0.741248686661663
211,REACTOME_SIGNALING_BY_NTRK3_TRKC,13,Up,0.0925723097475279,0.741248686661663
212,REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,89,Down,0.0926584146589972,0.741248686661663
213,REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1,52,Down,0.0928741001523142,0.741248686661663
214,REACTOME_SEMA4D_MEDIATED_INHIBITION_OF_CELL_ATTACHMENT_AND_MIGRATION,5,Down,0.093635423282098,0.743832801773675
215,REACTOME_ZINC_INFLUX_INTO_CELLS_BY_THE_SLC39_GENE_FAMILY,7,Down,0.0945272601750518,0.744489208547177
216,REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_LIPOGENESIS,8,Up,0.0945939229683472,0.744489208547177
217,REACTOME_DRUG_ADME,41,Down,0.0960289289498124,0.75154830421635
218,REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING,34,Up,0.0964074912757934,0.75154830421635
219,REACTOME_APEX1_INDEPENDENT_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY,7,Down,0.0968171050725769,0.75154830421635
220,REACTOME_IRON_UPTAKE_AND_TRANSPORT,47,Down,0.0989503709928617,0.754419559130645
221,REACTOME_GLYCOSPHINGOLIPID_BIOSYNTHESIS,12,Up,0.0990402586688972,0.754419559130645
222,REACTOME_SPECIFICATION_OF_THE_NEURAL_PLATE_BORDER,3,Down,0.0990683219332451,0.754419559130645
223,REACTOME_TBC_RABGAPS,41,Up,0.0992165955867204,0.754419559130645
224,REACTOME_P38MAPK_EVENTS,11,Up,0.0994058713207438,0.754419559130645
225,REACTOME_MUSCARINIC_ACETYLCHOLINE_RECEPTORS,1,Up,0.100227548971871,0.757274814454133
226,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,92,Up,0.101044892819767,0.760072202626564
227,REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,67,Down,0.102633741739382,0.768622735493173
228,REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS,17,Up,0.103580499464119,0.77231074161843
229,REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM,28,Up,0.105041776237878,0.776193004495793
230,REACTOME_CHYLOMICRON_REMODELING,3,Down,0.105383907530981,0.776193004495793
231,REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS,7,Up,0.10547093178737,0.776193004495793
232,REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,45,Down,0.10613003718569,0.777676996619279
233,REACTOME_ESTROGEN_STIMULATED_SIGNALING_THROUGH_PRKCZ,6,Up,0.106714572351127,0.778604175952427
234,REACTOME_NFE2L2_REGULATING_ER_STRESS_ASSOCIATED_GENES,5,Up,0.107676909052429,0.781920591159889
235,REACTOME_SIGNALING_BY_PDGFRA_TRANSMEMBRANE_JUXTAMEMBRANE_AND_KINASE_DOMAIN_MUTANTS,11,Up,0.108089022895632,0.781920591159889
236,REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS,16,Up,0.108773218640198,0.782693523534624
237,REACTOME_TRIGLYCERIDE_CATABOLISM,13,Up,0.110507047890105,0.782693523534624
238,REACTOME_SIGNALING_BY_ERBB2_IN_CANCER,15,Up,0.111387049110819,0.782693523534624
