,Pathway,NGenes,Direction,PValue,FDR
33,REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE,35,Up,6.01102279852313e-13,2.7887502741027e-11
34,REACTOME_CHROMOSOME_MAINTENANCE,67,Up,1.08770582920028e-12,4.89787536619304e-11
35,REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION,19,Up,1.81914235462835e-12,7.95744841410288e-11
36,REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,71,Up,6.01598633696232e-12,2.55846530052481e-10
37,REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS,20,Up,9.9683665486466e-12,4.12474842864269e-10
38,REACTOME_DNA_DAMAGE_BYPASS,44,Up,1.11862822815412e-11,4.50689425606303e-10
39,REACTOME_DNA_STRAND_ELONGATION,29,Up,1.60355984940209e-11,6.2950003318836e-10
40,REACTOME_RHO_GTPASE_EFFECTORS,250,Up,2.81556385929715e-11,1.07765706714598e-09
41,REACTOME_DNA_REPLICATION,121,Up,3.31992097479233e-11,1.23970707619684e-09
42,REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7,7,Up,4.32192558401988e-11,1.57544477836534e-09
43,REACTOME_MITOTIC_G2_G2_M_PHASES,191,Up,4.98159744245001e-11,1.77368039171883e-09
44,REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A,24,Up,7.9099563808223e-11,2.75230527705431e-09
45,REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE,88,Up,1.41792235001469e-10,4.82408692860554e-09
46,REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,29,Up,1.58345993318056e-10,5.27016773412921e-09
47,REACTOME_APOPTOTIC_EXECUTION_PHASE,44,Up,1.90315483209777e-10,6.19942563391849e-09
48,REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,34,Up,2.32372932865894e-10,7.4117283378684e-09
49,REACTOME_G2_M_CHECKPOINTS,129,Up,4.12117504611942e-10,1.28765693787935e-08
50,REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA,13,Up,4.90834441736955e-10,1.50293506059856e-08
