,Pathway,NGenes,Direction,PValue,FDR
24,REACTOME_ACROSOME_REACTION_AND_SPERM_OOCYTE_MEMBRANE_BINDING,3,Up,5.65387687480222e-08,3.60670228971759e-06
25,REACTOME_NEUTROPHIL_DEGRANULATION,440,Up,7.14908671186724e-08,4.3781007023475e-06
26,REACTOME_PHENYLALANINE_METABOLISM,5,Up,1.75117358717036e-07,1.0304674938864e-05
27,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_MYELOID_CELLS,7,Up,1.81728428053122e-07,1.0304674938864e-05
28,REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES,33,Up,2.0393534625252e-07,1.11508933968789e-05
29,REACTOME_BASIGIN_INTERACTIONS,22,Up,2.49436982437152e-07,1.23763700448073e-05
30,REACTOME_SYNTHESIS_OF_12_EICOSATETRAENOIC_ACID_DERIVATIVES,3,Up,2.50599262827582e-07,1.23763700448073e-05
31,REACTOME_IKBA_VARIANT_LEADS_TO_EDA_ID,7,Up,3.61833171474593e-07,1.73114557977375e-05
32,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,36,Up,5.86130714735427e-07,2.71929128563618e-05
33,REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,221,Up,6.2694274573864e-07,2.82308630507605e-05
34,REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN,12,Up,1.29242508041812e-06,5.65343656605753e-05
35,REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES,11,Up,4.08689346906221e-06,1.73806497253729e-04
36,REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,114,Up,9.16266853513317e-06,3.77668558273878e-04
37,REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY,15,Up,9.37387669131767e-06,3.77668558273878e-04
38,REACTOME_DISSOLUTION_OF_FIBRIN_CLOT,12,Up,1.59779669651305e-05,6.27237626246532e-04
39,REACTOME_PEPTIDE_HORMONE_METABOLISM,59,Up,2.51570872335269e-05,9.48049934769121e-04
40,REACTOME_ARACHIDONATE_PRODUCTION_FROM_DAG,5,Up,2.53886657906819e-05,9.48049934769121e-04
41,REACTOME_UPTAKE_AND_FUNCTION_OF_DIPHTHERIA_TOXIN,6,Up,3.08893894717488e-05,0.00112599179241065
42,REACTOME_PROTEIN_REPAIR,6,Up,4.3110163667063e-05,0.00153492233893659
43,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,102,Up,5.49485223535573e-05,0.00189313637303685
44,REACTOME_TRYPTOPHAN_CATABOLISM,13,Up,5.56441128586926e-05,0.00189313637303685
45,REACTOME_PEXOPHAGY,10,Up,9.36896190651609e-05,0.00306694658186089
46,REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,70,Up,9.59349737315863e-05,0.00306694658186089
47,REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING,13,Up,9.61550855188261e-05,0.00306694658186089
48,REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH,24,Up,1.00303633577549e-04,0.00313397679606588
49,REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,62,Up,1.0918185452459e-04,0.00329061178005311
50,REACTOME_SYNTHESIS_OF_15_EICOSATETRAENOIC_ACID_DERIVATIVES,5,Up,1.09615415272834e-04,0.00329061178005311
