,Pathway,NGenes,Direction,PValue,FDR
20,REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR,8,Up,6.05045715352766e-11,4.63162495102542e-09
21,REACTOME_ANTIMICROBIAL_PEPTIDES,29,Up,1.11956496328513e-10,8.16216170852159e-09
22,REACTOME_UPTAKE_AND_FUNCTION_OF_DIPHTHERIA_TOXIN,6,Up,2.33653741719308e-10,1.62601762987391e-08
23,REACTOME_SIGNALING_BY_EGFR_IN_CANCER,23,Up,1.86361337780303e-09,1.24051829626801e-07
24,REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX,31,Up,1.58119914955949e-08,1.00867329082316e-06
25,REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS,4,Up,2.16247962949041e-08,1.32430252509993e-06
26,REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING,26,Up,4.2945135538555e-08,2.52880778882799e-06
27,REACTOME_NEUTROPHIL_DEGRANULATION,440,Up,4.67295958350849e-08,2.64974115642648e-06
28,REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES,22,Up,5.40569989928696e-08,2.95575948064583e-06
29,REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD,4,Up,7.0704955542082e-08,3.60830956449758e-06
30,REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE,4,Up,7.0704955542082e-08,3.60830956449758e-06
31,REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS,17,Up,7.30851425445278e-08,3.60946300760233e-06
32,REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS,7,Up,1.36900573350635e-07,6.54983680624446e-06
33,REACTOME_SIGNALING_BY_INTERLEUKINS,410,Up,2.45967267120693e-07,1.14113904836904e-05
34,REACTOME_DISSOLUTION_OF_FIBRIN_CLOT,12,Up,2.80104087480236e-07,1.26129222921247e-05
35,REACTOME_CLEC7A_INFLAMMASOME_PATHWAY,6,Up,3.64149617386615e-07,1.59289446919688e-05
36,REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS,7,Up,4.1410629792703e-07,1.7611020614619e-05
37,REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES,11,Up,6.20304270657433e-07,2.56671848209873e-05
38,REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION,23,Up,8.82774656733102e-07,3.55665263015363e-05
39,REACTOME_VITAMIN_C_ASCORBATE_METABOLISM,8,Up,9.46048373237508e-07,3.71384630622211e-05
40,REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS,6,Up,1.05173616382501e-06,4.02552016704021e-05
41,REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA,53,Up,1.70993799233702e-06,6.38515869821457e-05
42,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES,142,Up,3.60032904665739e-06,1.31240565962678e-04
43,REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION,23,Up,7.35144189528863e-06,2.61745524225277e-04
44,REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES,35,Up,7.91257352535922e-06,2.75321592439204e-04
45,REACTOME_INTERLEUKIN_1_PROCESSING,8,Up,1.00280485714064e-05,3.41176496951628e-04
46,REACTOME_PEXOPHAGY,10,Up,1.83175932283209e-05,6.09657287664332e-04
47,REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,114,Up,1.90049476574623e-05,6.17206267738725e-04
48,REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP,47,Up,2.54662542522011e-05,7.95690515512651e-04
49,REACTOME_NICOTINAMIDE_SALVAGING,18,Up,4.41458025509197e-05,0.00135174447410916
50,REACTOME_ATTACHMENT_OF_GPI_ANCHOR_TO_UPAR,7,Up,4.61082368115427e-05,0.00138415118742102
