,Pathway,NGenes,Direction,PValue,FDR
19,REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS,7,Up,6.92391907649772e-10,5.57922110848317e-08
20,REACTOME_FCGR_ACTIVATION,12,Up,1.77199577767961e-09,1.33098976416596e-07
21,REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES,36,Up,1.82565545705324e-09,1.33098976416596e-07
22,REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,113,Up,2.18474248317103e-09,1.52038215533402e-07
23,REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS,12,Up,2.93364093292522e-09,1.95278446448196e-07
24,REACTOME_THE_NLRP3_INFLAMMASOME,15,Up,7.97210804106577e-09,5.0855405878632e-07
25,REACTOME_ONCOGENIC_MAPK_SIGNALING,66,Up,9.39474769364511e-09,5.75334348758827e-07
26,REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX,13,Up,2.07104740883878e-08,1.21952830112776e-06
27,REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS,84,Up,2.90714992071768e-08,1.64846167726621e-06
28,REACTOME_PARASITE_INFECTION,58,Up,3.25966680480625e-08,1.78233924219942e-06
29,REACTOME_RHO_GTPASES_ACTIVATE_PKNS,32,Up,3.59284372006571e-08,1.81684629640462e-06
30,REACTOME_MAP2K_AND_MAPK_ACTIVATION,37,Up,3.60851794204379e-08,1.81684629640462e-06
31,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,102,Up,3.67878740617527e-08,1.81684629640462e-06
32,REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS,13,Up,4.45296217007496e-08,2.13046408824524e-06
33,REACTOME_SODIUM_CALCIUM_EXCHANGERS,8,Up,7.99737097751375e-08,3.71029544441623e-06
34,REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,65,Up,8.50166127664077e-08,3.78199115014936e-06
35,REACTOME_MODULATION_BY_MTB_OF_HOST_IMMUNE_SYSTEM,6,Up,8.64596278610239e-08,3.78199115014936e-06
36,REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,99,Up,1.27923946973397e-07,5.44032118934085e-06
37,REACTOME_RHO_GTPASES_ACTIVATE_PAKS,21,Up,1.34249190005825e-07,5.55501378105182e-06
38,REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,221,Up,1.93133740829075e-07,7.58248948143381e-06
39,REACTOME_DAP12_INTERACTIONS,35,Up,1.93152899918954e-07,7.58248948143381e-06
40,REACTOME_GAP_JUNCTION_DEGRADATION,11,Up,1.99326937565378e-07,7.62923853531484e-06
41,REACTOME_DAP12_SIGNALING,28,Up,2.11263311007743e-07,7.8888811988501e-06
42,REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION,10,Up,2.22631195370044e-07,8.11543714551281e-06
43,REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA,15,Up,3.09456375959647e-07,1.08875514084183e-05
44,REACTOME_REDUCTION_OF_CYTOSOLIC_CA_LEVELS,9,Up,3.12901542763166e-07,1.08875514084183e-05
45,REACTOME_DECTIN_2_FAMILY,21,Up,4.5760885099346e-07,1.55688700193553e-05
46,REACTOME_CALCINEURIN_ACTIVATES_NFAT,9,Up,4.79984578372368e-07,1.59751389019151e-05
47,REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS,14,Up,5.01588572640847e-07,1.60721515635077e-05
48,REACTOME_EPH_EPHRIN_SIGNALING,84,Up,5.03895019626631e-07,1.60721515635077e-05
49,REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES,33,Up,6.82845425465279e-07,2.10576426848275e-05
50,REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,12,Up,6.87708774814744e-07,2.10576426848275e-05
