,Pathway,NGenes,Direction,PValue,FDR
30,REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION,10,Up,7.67515310309008e-05,0.00367208106275966
31,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,102,Up,1.14866609691771e-04,0.0051723758658265
32,REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION,10,Up,1.29414037228264e-04,0.00566093974275637
33,REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION,22,Up,1.76567294300066e-04,0.00750901465481671
34,REACTOME_INTERLEUKIN_10_SIGNALING,45,Up,2.15230456484296e-04,0.00890588726695828
35,REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR,16,Up,2.2528565881681e-04,0.0090766406223299
36,REACTOME_CD209_DC_SIGN_SIGNALING,19,Up,2.4659677365319e-04,0.00968050411443678
37,REACTOME_DEATH_RECEPTOR_SIGNALLING,135,Up,2.53725266272996e-04,0.00971133456659894
38,REACTOME_NOD1_2_SIGNALING_PATHWAY,35,Up,2.66085189483709e-04,0.00993601036828193
39,REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION,24,Up,2.88127148136475e-04,0.0105029205665939
40,REACTOME_INTERLEUKIN_27_SIGNALING,11,Up,3.31317829121385e-04,0.01179645572988
41,REACTOME_INTERLEUKIN_1_PROCESSING,8,Up,3.54113848856681e-04,0.0123215523318086
42,REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_FACTORS,5,Up,4.43962580190647e-04,0.0151045935615974
43,REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1,17,Up,5.55129259827057e-04,0.018476149930331
44,REACTOME_INTERLEUKIN_35_SIGNALLING,12,Up,6.73554584319876e-04,0.0219406823105049
45,REACTOME_FOXO_MEDIATED_TRANSCRIPTION,56,Up,7.97507803944437e-04,0.0244196889567787
46,REACTOME_CLEC7A_DECTIN_1_SIGNALING,98,Up,9.09552947185928e-04,0.0267793377334934
47,REACTOME_SYNTHESIS_OF_15_EICOSATETRAENOIC_ACID_DERIVATIVES,5,Up,0.00129173790916902,0.0373141648856183
48,REACTOME_CD28_DEPENDENT_VAV1_PATHWAY,12,Up,0.00134756378444109,0.0382059287773946
49,REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING,25,Up,0.00144255074101175,0.0398055814284846
50,REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY,18,Up,0.00145598468974209,0.0398055814284846
