,Pathway,NGenes,Direction,PValue,FDR
38,REACTOME_REGULATION_OF_CYTOSKELETAL_REMODELING_AND_CELL_SPREADING_BY_IPP_COMPLEX_COMPONENTS,8,Up,4.81755874831969e-05,0.00194096906412564
39,REACTOME_RUNX3_REGULATES_BCL2L11_BIM_TRANSCRIPTION,5,Up,6.64368025361816e-05,0.00260807037648446
40,REACTOME_NGF_STIMULATED_TRANSCRIPTION,36,Up,6.87092480280377e-05,0.00262984646827314
41,REACTOME_PTK6_EXPRESSION,5,Up,1.09083566343502e-04,0.00407334000175369
42,REACTOME_AMYLOID_FIBER_FORMATION,40,Up,1.16619456086952e-04,0.00425105683974103
43,REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,8,Up,1.50994701579153e-04,0.00525392927540189
44,REACTOME_FORMYL_PEPTIDE_RECEPTORS_BIND_FORMYL_PEPTIDES_AND_MANY_OTHER_LIGANDS,8,Up,1.90702866454405e-04,0.00648813530092652
45,REACTOME_PYRIMIDINE_CATABOLISM,9,Up,2.372501861295e-04,0.0078963051079188
46,REACTOME_NEUTROPHIL_DEGRANULATION,440,Up,2.59909957982556e-04,0.0084664286313041
47,REACTOME_INTERLEUKIN_1_PROCESSING,8,Up,2.82997253573439e-04,0.00902643323376948
48,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_KERATINOCYTES,8,Up,2.88941657157118e-04,0.0090279525940316
49,REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY,44,Up,3.11611197002315e-04,0.00954153485221087
50,REACTOME_RUNX3_REGULATES_IMMUNE_RESPONSE_AND_CELL_MIGRATION,6,Up,3.41688271657762e-04,0.0100600912290007
