,Pathway,NGenes,Direction,PValue,FDR
27,REACTOME_ZINC_INFLUX_INTO_CELLS_BY_THE_SLC39_GENE_FAMILY,8,Up,6.46079311761462e-06,3.41085319416137e-04
28,REACTOME_PLATELET_CALCIUM_HOMEOSTASIS,21,Up,9.47146959648645e-06,4.83360665074025e-04
29,REACTOME_MODULATION_BY_MTB_OF_HOST_IMMUNE_SYSTEM,6,Up,1.17430093740454e-05,5.79953140376243e-04
30,REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,26,Up,1.24981756622511e-05,5.97959591840825e-04
31,REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,34,Up,1.31805670492507e-05,6.11498428860691e-04
32,REACTOME_MECP2_REGULATES_TRANSCRIPTION_FACTORS,4,Up,1.39001549212122e-05,6.25915799540465e-04
33,REACTOME_THE_NLRP3_INFLAMMASOME,15,Up,1.79813128510424e-05,7.8655399928417e-04
34,REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS,14,Up,2.0313132945941e-05,8.63872403895436e-04
35,REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY,26,Up,2.13036965032076e-05,8.81512414767861e-04
36,REACTOME_DAP12_INTERACTIONS,35,Up,4.66924556466569e-05,0.0018329781947444
37,REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,26,Up,5.72839591480273e-05,0.00219254353639075
38,REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING,41,Up,6.23083997911702e-05,0.00232668683122638
39,REACTOME_FORMYL_PEPTIDE_RECEPTORS_BIND_FORMYL_PEPTIDES_AND_MANY_OTHER_LIGANDS,8,Up,9.68536556282728e-05,0.00353054635159252
40,REACTOME_SMOOTH_MUSCLE_CONTRACTION,31,Up,1.23224008682992e-04,0.0043682890764097
41,REACTOME_ARYL_HYDROCARBON_RECEPTOR_SIGNALLING,7,Up,1.26616824395666e-04,0.0043682890764097
42,REACTOME_ACTIVATION_OF_RAC1,12,Up,1.30372451401302e-04,0.0043682890764097
43,REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION,16,Up,1.36109017333289e-04,0.0043682890764097
44,REACTOME_CRMPS_IN_SEMA3A_SIGNALING,15,Up,1.36954850207489e-04,0.0043682890764097
45,REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS,14,Up,1.61262326869251e-04,0.00503862494769029
46,REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES,36,Up,2.06463490837935e-04,0.00611836908408435
47,REACTOME_DSCAM_INTERACTIONS,10,Up,2.07808747467267e-04,0.00611836908408435
48,REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,65,Up,2.13695505605258e-04,0.0061729777185217
49,REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS,36,Up,2.25727684339129e-04,0.00639979786524456
50,REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING,129,Up,2.55748509212709e-04,0.00699198156436888
