,Pathway,NGenes,Direction,PValue,FDR
40,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_KERATINOCYTES,8,Up,2.49808862078332e-07,9.56143419604816e-06
41,REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING,9,Up,3.20701122084794e-07,1.19754492173614e-05
42,REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,29,Up,3.28879285880574e-07,1.19884330162657e-05
43,REACTOME_TRIF_MEDIATED_PROGRAMMED_CELL_DEATH,9,Up,4.79133449338412e-07,1.70593793241188e-05
44,REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION,23,Up,5.42048642384554e-07,1.86001591483587e-05
45,REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS,14,Up,5.46706180062796e-07,1.86001591483587e-05
46,REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS,16,Up,8.94175617422562e-07,2.97604971798683e-05
47,REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS,14,Up,1.10194477095552e-06,3.58952647730404e-05
48,REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING,13,Up,1.13253981408913e-06,3.61233011535511e-05
49,REACTOME_NICOTINAMIDE_SALVAGING,18,Up,1.16600614072965e-06,3.64317428868793e-05
50,REACTOME_ATTACHMENT_OF_GPI_ANCHOR_TO_UPAR,7,Up,1.74829746117379e-06,5.30234153349096e-05
