Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
GOMF_INTEGRIN_BINDING,121,2,0.00210694591338811,1,"ITGA6,ITGA3",2,12,0.166666666666667
GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH,474,3,0.00218119365599759,1,"ITGA6,CTSL,GBP3",3,12,0.25
GOBP_ELASTIN_CATABOLIC_PROCESS,4,1,0.00229187960067156,1,CTSL,1,12,0.0833333333333333
HP_APLASIA_OF_THE_BLADDER,4,1,0.00229187960067156,1,ITGA6,1,12,0.0833333333333333
GOBP_SYMBIONT_ENTRY_INTO_HOST,141,2,0.00284621527148788,1,"IFITM2,CTSL",2,12,0.166666666666667
GOBP_GENERATION_OF_NEURONS,1119,4,0.00284788920933563,1,"ITGA6,ITGA3,SYNGAP1,VLDLR",4,12,0.333333333333333
GOBP_MEMBRANE_FUSION_INVOLVED_IN_VIRAL_ENTRY_INTO_HOST_CELL,5,1,0.00286409665581688,1,CTSL,1,12,0.0833333333333333
GOBP_POSITIVE_REGULATION_OF_PYROPTOSIS,5,1,0.00286409665581688,1,GBP3,1,12,0.0833333333333333
GOBP_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE,5,1,0.00286409665581688,1,VLDLR,1,12,0.0833333333333333
GOCC_ENDOLYSOSOME_LUMEN,5,1,0.00286409665581688,1,CTSL,1,12,0.0833333333333333
GOMF_NEUREGULIN_BINDING,5,1,0.00286409665581688,1,ITGA6,1,12,0.0833333333333333
HP_APLASIA_CUTIS_CONGENITA_ON_TRUNK_OR_LIMBS,5,1,0.00286409665581688,1,ITGA6,1,12,0.0833333333333333
HP_INFANTILE_ONSET,1134,4,0.00298973559342113,1,"ITGA3,CD59,SYNGAP1,VLDLR",4,12,0.333333333333333
GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,150,2,0.00321331597921737,1,"ITGA3,SYNGAP1",2,12,0.166666666666667
GOBP_POSTSYNAPSE_ORGANIZATION,153,2,0.00334038127665335,1,"ITGA3,SYNGAP1",2,12,0.166666666666667
GOMF_CYSTEINE_TYPE_PEPTIDASE_ACTIVITY,153,2,0.00334038127665335,1,"TRHDE,CTSL",2,12,0.166666666666667
GOBP_CYTOLYSIS,6,1,0.00343601286077444,1,GBP3,1,12,0.0833333333333333
GOBP_ECTODERMAL_CELL_DIFFERENTIATION,6,1,0.00343601286077444,1,ITGA6,1,12,0.0833333333333333
