Set,N,DE,P.DE,FDR,DEG.GENES
REACTOME_DIFFERENTIATION_OF_KERATINOCYTES_IN_INTERFOLLICULAR_EPIDERMIS_IN_MAMMALIAN_SKIN,20,1,0.0114113308777495,0.988791820556993,ITGA6
REACTOME_MET_ACTIVATES_PTK2_SIGNALING,24,1,0.0136792228040985,1,ITGA3
REACTOME_SYNDECAN_INTERACTIONS,24,1,0.0136792228040985,1,ITGA6
REACTOME_CARGO_CONCENTRATION_IN_THE_ER,32,1,0.0182007056082867,1,CD59
REACTOME_EARLY_SARS_COV_2_INFECTION_EVENTS,32,1,0.0182007056082867,1,CTSL
REACTOME_MET_PROMOTES_CELL_MOTILITY,35,1,0.0198913574250821,1,ITGA3
REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE,36,1,0.0204543147154753,1,VLDLR
REACTOME_COMPLEMENT_CASCADE,40,1,0.0227031810861431,1,CD59
REACTOME_COLLAGEN_DEGRADATION,45,1,0.0255076084006902,1,CTSL
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,47,1,0.0266273123135972,1,ITGA6
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY,53,1,0.0299793518462207,1,NT5C3B
REACTOME_HEMOSTASIS,487,2,0.0305689689034783,1,"ITGA6,ITGA3"
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,62,1,0.0349875744851579,1,VLDLR
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,64,1,0.0360972889774024,1,IFITM2
REACTOME_REGULATION_OF_RAS_BY_GAPS,66,1,0.0372058335859936,1,SYNGAP1
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT,68,1,0.0383132094322353,1,CD59
REACTOME_SIGNALING_BY_MET,69,1,0.0388664594196181,1,ITGA3
REACTOME_CELL_JUNCTION_ORGANIZATION,87,1,0.0487752017512819,1,ITGA6
REACTOME_INTERFERON_GAMMA_SIGNALING,90,1,0.0504175251516733,1,GBP3
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT,92,1,0.0515109629599868,1,CD59
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,100,1,0.0558731825350373,1,CTSL
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,101,1,0.0564171649525519,1,CTSL
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,698,2,0.0587635804471596,1,"IFITM2,GBP3"
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,111,1,0.0618412090611925,1,CTSL
REACTOME_CELL_CELL_COMMUNICATION,116,1,0.0645424995078703,1,ITGA6
REACTOME_SARS_COV_1_INFECTION,138,1,0.0763436852611158,1,CTSL
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,145,1,0.08006988965401,1,CD59
REACTOME_TOLL_LIKE_RECEPTOR_CASCADES,163,1,0.0895883749437386,1,CTSL
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,169,1,0.0927410851209799,1,CTSL
REACTOME_INNATE_IMMUNE_SYSTEM,912,2,0.0937735169956621,1,"CTSL,CD59"
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION,171,1,0.0937897624706787,1,CD59
