Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
GOBP_EOSINOPHIL_MIGRATION,21,3,2.09012738290882e-05,0.0258677380489384,"CCL4,CCL4L2,CCL3",3,54,0.0555555555555556
GOBP_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS,22,3,2.41573008626692e-05,0.0277619152556775,"PADI2,CCL4,CCL3",3,54,0.0555555555555556
GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM,987,11,3.60071945006849e-05,0.0386213168214346,"HSPA1B,DEFB1,IFITM2,CCL4,FCN1,GBP3,NFKBIZ,CCL4L2,WFDC2,CCL3,ESR1",11,54,0.203703703703704
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS,1389,13,3.91534122332945e-05,0.0393712030888422,"NR4A1,HSPA1B,DEFB1,IFITM2,C15orf48,CCL4,FCN1,GBP3,NFKBIZ,CCL4L2,WFDC2,CCL3,ESR1",13,54,0.240740740740741
GOBP_RESPONSE_TO_CHEMOKINE,79,4,5.15370413617618e-05,0.0487752622629051,"PADI2,CCL4,CCL4L2,CCL3",4,54,0.0740740740740741
GOBP_INFLAMMATORY_RESPONSE,689,9,6.09071197451391e-05,0.0498225866988582,"NR4A1,MGLL,TNFAIP6,CCL4,NFKBIZ,CCL4L2,CCL3,ESR1,FADS2",9,54,0.166666666666667
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_CHEMOTAXIS,5,2,6.50304133678925e-05,0.0498225866988582,"CCL4,CCL3",2,54,0.037037037037037
GOMF_CARBOXYLESTERASE_ACTIVITY,5,2,6.50304133678925e-05,0.0498225866988582,"ALDH2,TNFAIP6",2,54,0.037037037037037
GOMF_CCR1_CHEMOKINE_RECEPTOR_BINDING,5,2,6.50304133678925e-05,0.0498225866988582,"CCL4,CCL3",2,54,0.037037037037037
GOMF_CCR5_CHEMOKINE_RECEPTOR_BINDING,6,2,9.73840984537054e-05,0.0712187618191666,"CCL4,CCL3",2,54,0.037037037037037
GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY,423,7,0.000102384777439191,0.0716203775747454,"PADI2,HSPA1B,IFITM2,CCL4,NFKBIZ,CCL4L2,CCL3",7,54,0.12962962962963
GOMF_CHEMOKINE_ACTIVITY,36,3,0.000109175467753374,0.0731885041951684,"CCL4,CCL4L2,CCL3",3,54,0.0555555555555556
GOBP_LYMPHOCYTE_CHEMOTAXIS,37,3,0.000118592019111797,0.0749979027932668,"PADI2,CCL4,CCL3",3,54,0.0555555555555556
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_CHEMOTAXIS,7,2,0.000136112020869794,0.0749979027932668,"CCL4,CCL3",2,54,0.037037037037037
GOBP_CELLULAR_RESPONSE_TO_ORGANIC_SUBSTANCE,1569,13,0.00013612649625106,0.0749979027932668,"PADI2,NR4A1,HSPA1B,BCAR1,NDUFA13,IFITM2,CCL4,GBP3,SYNGR1,NFKBIZ,CCL4L2,CCL3,ESR1",13,54,0.240740740740741
GOBP_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,1356,12,0.000140462183416195,0.0749979027932668,"PADI2,HLA-DRB5,HSPA1B,BCAR1,TNFAIP6,CCL4,HLA-DQA2,CD38,FCN1,NFKBIZ,CCL3,ESR1",12,54,0.222222222222222
GOCC_VACUOLE,769,9,0.000140623480385601,0.0749979027932668,"PADI2,HLA-DRB5,CSPG4,RHEB,IFITM2,ATP6V1B2,HLA-DQA2,SYNGR1,ATP6V0D2",9,54,0.166666666666667
GOMF_MOLECULAR_TRANSDUCER_ACTIVITY,779,9,0.000154977979532987,0.0749979027932668,"FOLR3,NR4A1,CD93,CSPG4,HLA-DQA2,ADGRE1,FCN1,OR6N1,ESR1",9,54,0.166666666666667
GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,964,10,0.000154980925661767,0.0749979027932668,"HLA-DRB5,HSPA1B,BCAR1,CCL4,HLA-DQA2,CD38,FCN1,NFKBIZ,CCL3,ESR1",10,54,0.185185185185185
GOCC_VACUOLAR_MEMBRANE,453,7,0.000156407540549066,0.0749979027932668,"HLA-DRB5,RHEB,IFITM2,ATP6V1B2,HLA-DQA2,SYNGR1,ATP6V0D2",7,54,0.12962962962963
GOBP_LEUKOCYTE_CHEMOTAXIS,199,5,0.000160196050414875,0.0749979027932668,"PADI2,TNFAIP6,CCL4,CCL4L2,CCL3",5,54,0.0925925925925926
GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS,106,4,0.000161846565705054,0.0749979027932668,"PADI2,TNFAIP6,CCL4,CCL3",4,54,0.0740740740740741
GOBP_INNATE_IMMUNE_RESPONSE,787,9,0.000167328251098778,0.0749979027932668,"HSPA1B,DEFB1,IFITM2,FCN1,GBP3,NFKBIZ,WFDC2,CCL3,ESR1",9,54,0.166666666666667
GOBP_GRANULOCYTE_CHEMOTAXIS,107,4,0.000167811827991647,0.0749979027932668,"TNFAIP6,CCL4,CCL4L2,CCL3",4,54,0.0740740740740741
GOBP_LEUKOCYTE_MIGRATION,331,6,0.000203960530773522,0.0886897562058161,"PADI2,TNFAIP6,CCL4,CCL4L2,ITGA3,CCL3",6,54,0.111111111111111
HP_BLEPHARITIS,45,3,0.000213442093827044,0.0903702591469294,"NOP10,MSMO1,ARPC1B",3,54,0.0555555555555556
GOBP_NATURAL_KILLER_CELL_CHEMOTAXIS,9,2,0.00023256312616557,0.0935427034219464,"CCL4,CCL3",2,54,0.037037037037037
HP_ANTERIOR_OPEN_BITE_MALOCCLUSION,9,2,0.00023256312616557,0.0935427034219464,"ATP6V1B2,RELT",2,54,0.037037037037037
GOBP_POSITIVE_REGULATION_OF_LOCOMOTION,494,7,0.000265572683242219,0.104214607333758,"DEFB1,BCAR1,TNFAIP6,CCL4,CCL4L2,ITGA3,CCL3",7,54,0.12962962962963
GOBP_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,49,3,0.000275115381956671,0.105388842388116,"RGS14,CSPG4,BCAR1",3,54,0.0555555555555556
GOCC_SECRETORY_VESICLE,850,9,0.000296578470542716,0.110968628199111,"FOLR3,PADI2,CD93,SVIP,HSPA1B,TNFAIP6,ATP6V1B2,FCN1,SYNGR1",9,54,0.166666666666667
GOBP_GRANULOCYTE_MIGRATION,127,4,0.000323500284578659,0.118290819967865,"TNFAIP6,CCL4,CCL4L2,CCL3",4,54,0.0740740740740741
GOBP_RESPONSE_TO_HORMONE,684,8,0.000344531062051082,0.118911794194881,"PADI2,NR4A1,HSPA1B,BCAR1,CD38,ARPC1B,ITGA3,ESR1",8,54,0.148148148148148
GOBP_ANTRAL_OVARIAN_FOLLICLE_GROWTH,11,2,0.00035412999273019,0.118911794194881,"TNFAIP6,ESR1",2,54,0.037037037037037
GOBP_REGULATION_OF_SENSORY_PERCEPTION,11,2,0.00035412999273019,0.118911794194881,"MGLL,CCL3",2,54,0.037037037037037
GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE,687,8,0.000354762018854763,0.118911794194881,"HLA-DRB5,HSPA1B,BCAR1,HLA-DQA2,CD38,FCN1,NFKBIZ,ESR1",8,54,0.148148148148148
GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,886,9,0.00040197093361884,0.13198592553048,"PADI2,HSPA1B,MGLL,TNFAIP6,CCL4,FCN1,NFKBIZ,CCL3,ESR1",9,54,0.166666666666667
GOBP_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION,12,2,0.000424253052227992,0.136516147145923,"CCL4,CCL3",2,54,0.037037037037037
