Set,N,DE,P.DE,FDR,DEG.GENES
HALLMARK_KRAS_SIGNALING_DN,120,1,0.580358036483881,0.725447545604852,TCF7L1
HALLMARK_DNA_REPAIR,148,1,0.657564206202023,0.801907568539052,PDE6G
HALLMARK_G2M_CHECKPOINT,193,1,0.753154209778382,0.896612154498074,BCL3
HALLMARK_E2F_TARGETS,198,0,1,1,""
HALLMARK_INTERFERON_ALPHA_RESPONSE,96,0,1,1,""
HALLMARK_MYC_TARGETS_V1,195,0,1,1,""
HALLMARK_MYC_TARGETS_V2,57,0,1,1,""
HALLMARK_OXIDATIVE_PHOSPHORYLATION,200,0,1,1,""
HALLMARK_PANCREAS_BETA_CELLS,23,0,1,1,""
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,49,0,1,1,""
HALLMARK_TGF_BETA_SIGNALING,52,0,1,1,""
