Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,1408,17,0.000128737703687209,0.115098659191014,"CCDC88C,ZC3H12A,SOD2,PADI2,SH3BP4,ZNF366,FGF10,EGFL7,MMP14,TNFAIP6,RMI2,F12,NLRP12,SLC39A8,LILRB4,MVK,ICAM1",17,95,0.178947368421053
GOBP_CELL_MOTILITY,1415,17,0.000136669817171128,0.115759335143946,"DEFB1,ENPP2,ZC3H12A,SOD2,PADI2,CSPG4,FGF10,SLC8B1,MMP14,CCR1,LAMA1,SEPTIN4,SELL,CCL23,TNFAIP6,NLRP12,ICAM1",17,95,0.178947368421053
HP_FAILURE_TO_THRIVE_IN_INFANCY,114,5,0.000150210987164771,0.120867270822133,"NFKB2,ECE1,SLC39A8,MVK,FDFT1",5,95,0.0526315789473684
GOBP_REGULATION_OF_T_CELL_COSTIMULATION,5,2,0.000190521162021475,0.146002717162457,"LILRB2,LILRB4",2,95,0.0210526315789474
GOBP_NEGATIVE_REGULATION_OF_SIGNALING,1184,15,0.000201191728372282,0.147171749304324,"CCDC88C,ZC3H12A,SOD2,PADI2,SH3BP4,ZNF366,FGF10,EGFL7,LILRB2,MMP14,TNFAIP6,NLRP12,SLC39A8,LILRB4,ICAM1",15,95,0.157894736842105
GOMF_MOLECULAR_TRANSDUCER_ACTIVITY,816,12,0.000244246241439938,0.170898033195345,"NID1,HLA-DQA2,CLEC1A,CSPG4,GPR84,LILRB2,CCR1,CHRNE,NECTIN2,SLC1A5,LILRB4,ICAM1",12,95,0.126315789473684
GOBP_TAXIS,379,8,0.000272259421192896,0.175940560320976,"DEFB1,ENPP2,PADI2,FGF10,SLC8B1,CCR1,CCL23,TNFAIP6",8,95,0.0842105263157895
GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION,202,6,0.000273318461941489,0.175940560320976,"PADI2,SLC8B1,MMP14,CCR1,TNFAIP6,ICAM1",6,95,0.0631578947368421
GOMF_CALCIUM_ION_BINDING,491,9,0.000318164392260977,0.195858391287127,"ENPP2,NID1,PADI2,EGFL7,SELL,CAPN11,TNFAIP6,F12,RPH3A",9,95,0.0947368421052632
GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION,295,7,0.000331030271094897,0.195858391287127,"ZC3H12A,LILRB2,MMP14,CCR1,TNFAIP6,PRDM1,LILRB4",7,95,0.0736842105263158
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION,31,3,0.000340771450695306,0.195858391287127,"ZC3H12A,NLRP12,LILRB4",3,95,0.0315789473684211
HP_ROUND_EAR,7,2,0.000397798736924216,0.22075086459729,"NALCN,TNNI2",2,95,0.0210526315789474
GOBP_LOCOMOTION,1006,13,0.000461687980526418,0.236421899775186,"DEFB1,ENPP2,ZC3H12A,SOD2,PADI2,FGF10,SLC8B1,MMP14,CCR1,LAMA1,CCL23,TNFAIP6,ICAM1",13,95,0.136842105263158
GOBP_RESPONSE_TO_CHEMOKINE,82,4,0.000475936018231355,0.236421899775186,"ZC3H12A,PADI2,CCR1,CCL23",4,95,0.0421052631578947
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS,1433,16,0.000498957197420933,0.236421899775186,"DEFB1,C15orf48,ZC3H12A,SOD2,NFKB2,FGF10,LILRB2,SLAMF7,CCL23,WFDC2,PRDM1,F12,NECTIN2,SLC1A5,ICAM1,RAB20",16,95,0.168421052631579
GOBP_ADHESION_OF_SYMBIONT_TO_HOST_CELL,8,2,0.000528875187467017,0.236421899775186,"NECTIN2,ICAM1",2,95,0.0210526315789474
GOBP_IMMUNE_RESPONSE_INHIBITING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY,8,2,0.000528875187467017,0.236421899775186,"LILRB2,LILRB4",2,95,0.0210526315789474
GOMF_GLYCOSPHINGOLIPID_BINDING,8,2,0.000528875187467017,0.236421899775186,"LAMA1,SELL",2,95,0.0210526315789474
GOMF_INHIBITORY_MHC_CLASS_I_RECEPTOR_ACTIVITY,8,2,0.000528875187467017,0.236421899775186,"LILRB2,LILRB4",2,95,0.0210526315789474
GOBP_POSITIVE_REGULATION_OF_T_CELL_TOLERANCE_INDUCTION,9,2,0.000678030339398301,0.294906547349645,"LILRB2,LILRB4",2,95,0.0210526315789474
GOBP_POSITIVE_REGULATION_OF_SIGNALING,1481,16,0.000713257816086379,0.297593411298874,"CCDC88C,NID1,ZC3H12A,NALCN,CSPG4,FGF10,LILRB2,LIMS2,CCR1,LAMA1,SEPTIN4,NUPR1,ECE1,NLRP12,NECTIN2,ICAM1",16,95,0.168421052631579
GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,921,12,0.000721192011474312,0.297593411298874,"ZC3H12A,PADI2,FGF10,SLC8B1,CCR1,NUPR1,TNFAIP6,F12,NLRP12,NECTIN2,SLC39A8,MVK",12,95,0.126315789473684
GOBP_RESPONSE_TO_CYTOKINE,806,11,0.000834621632926316,0.30909739937903,"ZC3H12A,NFKB2,PADI2,LILRB2,CCR1,SELL,CCL23,NLRP12,LILRB4,ICAM1,RAB20",11,95,0.115789473684211
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION,42,3,0.000840328030013808,0.30909739937903,"ZC3H12A,NLRP12,LILRB4",3,95,0.0315789473684211
GOBP_IMMUNE_RESPONSE_INHIBITING_SIGNAL_TRANSDUCTION,10,2,0.000845105671576296,0.30909739937903,"LILRB2,LILRB4",2,95,0.0210526315789474
HP_DECREASED_LDL_CHOLESTEROL_CONCENTRATION,10,2,0.000845105671576296,0.30909739937903,"MSMO1,FDFT1",2,95,0.0210526315789474
HP_DEFORMED_TARSAL_BONES,10,2,0.000845105671576296,0.30909739937903,"NALCN,TNNI2",2,95,0.0210526315789474
GOBP_FEMALE_SEX_DIFFERENTIATION,97,4,0.000896579275727692,0.320636672984128,"FGF10,MMP14,NUPR1,TNFAIP6",4,95,0.0421052631578947
GOBP_REGULATION_OF_CHEMOTAXIS,171,5,0.000965231141019197,0.337684016356999,"PADI2,FGF10,SLC8B1,CCR1,TNFAIP6",5,95,0.0526315789473684
GOBP_INTERLEUKIN_10_MEDIATED_SIGNALING_PATHWAY,11,2,0.00102994368339267,0.338262932588535,"LILRB2,LILRB4",2,95,0.0210526315789474
GOBP_POSITIVE_REGULATION_OF_TOLERANCE_INDUCTION,11,2,0.00102994368339267,0.338262932588535,"LILRB2,LILRB4",2,95,0.0210526315789474
GOBP_REGULATION_OF_BASEMENT_MEMBRANE_ORGANIZATION,11,2,0.00102994368339267,0.338262932588535,"NID1,LAMA1",2,95,0.0210526315789474
HP_RECURRENT_APHTHOUS_STOMATITIS,47,3,0.00116818874297674,0.367274412923137,"CCR1,NLRP12,MVK",3,95,0.0315789473684211
