Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
GOBP_CELL_ACTIVATION,990,23,6.69772375831036e-07,0.000634038049661698,"CCR2,NECTIN2,PIK3R6,IL4I1,LDLR,YES1,RIPOR2,NFATC2,CORO1A,JAK3,BCL3,KLF6,PRKCB,SLC46A2,PTGER4,FKBP1B,APOE,ITGAM,WBP2NL,IL6,IL1B,MEF2C,PRKCA",23,155,0.148387096774194
GOBP_CELLULAR_RESPONSE_TO_LIPID,507,16,8.17674808310337e-07,0.000701128397754927,"SPP1,MMP9,LDLR,YES1,CRH,AKR1C1,CXCL3,ABCA1,CAPN2,CCR5,PTGER4,DAG1,IL6,IL1B,MEF2C,PRKCA",16,155,0.103225806451613
GOBP_LEUKOCYTE_HOMEOSTASIS,104,8,8.56127002989349e-07,0.000701128397754927,"CCR2,CORO1A,JAK3,NF1,SLC46A2,IL6,MEF2C,PMAIP1",8,155,0.0516129032258065
GOBP_HOMEOSTATIC_PROCESS,1412,28,8.71345799732713e-07,0.000701128397754927,"SPP1,CCR2,LDLR,TXNRD3,ACO1,CRH,AKR1C1,SLC24A1,CORO1A,SLC39A8,ABCA1,CCL23,WFS1,JAK3,NF1,TGM2,PRKCB,CCR5,CYB5R4,SLC46A2,FKBP1B,APOE,WBP2NL,IL6,IL1B,MEF2C,PMAIP1,PRKCA",28,155,0.180645161290323
GOBP_NEGATIVE_REGULATION_OF_TRANSPORT,335,13,9.63286121349992e-07,0.000738198264327877,"CCR2,MMP9,KCNAB1,CRH,CORO1A,LYPLA1,NF1,PRKCB,FKBP1B,PPIF,APOE,IL1B,CYP51A1",13,155,0.0838709677419355
GOBP_CELL_CELL_SIGNALING,939,22,1.04719944201681e-06,0.000766026391835296,"RPH3A,SPP1,CCR2,CCL24,CRH,SLC24A1,CHRNE,ABCA1,CCL23,TRHDE,NF1,TGM2,PRKCB,CCR5,CYB5R4,FKBP1B,DAG1,RPS6KA3,APOE,IL6,IL1B,MEF2C",22,155,0.141935483870968
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS,1433,28,1.1659013823793e-06,0.000812810583201111,"C3,NECTIN2,C15orf48,PIK3R6,MMP9,LDLR,CCL24,YES1,CXCL3,CORO1A,ABCA1,CCL23,JAK3,C8A,BCL3,CAPN2,CCR5,SLC46A2,PTGER4,DAG1,RPS6KA3,APOE,ITGAM,IL6,IL1B,MEF2C,PMAIP1,PRKCA",28,155,0.180645161290323
GOBP_HUMORAL_IMMUNE_RESPONSE,190,10,1.21217013588682e-06,0.000812810583201111,"C3,CCR2,CCL24,CXCL3,CCL23,C8A,BCL3,IL6,IL1B,MEF2C",10,155,0.0645161290322581
GOBP_NERVOUS_SYSTEM_PROCESS,801,20,1.29290379096149e-06,0.000827500145035316,"CCR2,TNNT1,ATP8B1,LDLR,CCND2,RIPOR2,CRH,SLC24A1,CHRNE,SCN9A,WFS1,KIFC3,NF1,SPAG16,PDE6G,FKBP1B,DAG1,PLEC,APOE,MEF2C",20,155,0.129032258064516
GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,345,13,1.3369169061653e-06,0.000827500145035316,"C3,CCR2,MMP9,KCNAB1,YES1,CRH,CORO1A,AHNAK,PRKCB,FKBP1B,ARPP19,PPIF,IL1B",13,155,0.0838709677419355
GOBP_EXPORT_FROM_CELL,738,19,1.55521171753927e-06,0.000893396010668722,"RPH3A,SPP1,CCR2,CRH,S100A10,CORO1A,ABCA1,NF1,TGM2,PRKCB,CYB5R4,FKBP1B,APOE,ITGAM,IL6,IL1B,MEF2C,ITSN1,CYP51A1",19,155,0.12258064516129
GOBP_REGULATION_OF_MOLECULAR_FUNCTION,1632,30,1.60353595770379e-06,0.000893396010668722,"CCR2,PIK3R6,MMP9,CCND2,KCNAB1,CCL24,TBC1D2B,RIPOR2,CRH,S100A10,NLRP12,SH3BP4,HES6,CCL23,AHNAK,RASA4,CDC14B,NF1,BCL3,TGM2,EPB41,RPS6KA3,PPIF,APOE,ARID5B,ITGAM,IL6,IL1B,MEF2C,PMAIP1",30,155,0.193548387096774
GOBP_CALCIUM_ION_HOMEOSTASIS,244,11,1.60992259425793e-06,0.000893396010668722,"CCR2,SLC24A1,CORO1A,CCL23,WFS1,TGM2,PRKCB,CCR5,FKBP1B,APOE,WBP2NL",11,155,0.0709677419354839
GOBP_RESPONSE_TO_LIPID,742,19,1.68384316379878e-06,0.000903269601167128,"SPP1,MMP9,LDLR,YES1,CRH,AKR1C1,CXCL3,ABCA1,CAPN2,PRKCB,CCR5,PTGER4,DAG1,RPS6KA3,ITGAM,IL6,IL1B,MEF2C,PRKCA",19,155,0.12258064516129
GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT,247,11,1.8130564324728e-06,0.000911797411493272,"C3,CCR2,PIK3R6,CCL24,NF1,TGM2,PRKCB,IL6,IL1B,RHOB,PRKCA",11,155,0.0709677419354839
GOBP_STEROID_METABOLIC_PROCESS,247,11,1.8130564324728e-06,0.000911797411493272,"SPP1,ATP8B1,LDLR,CRH,AKR1C1,ABCA1,IDI1,APOE,SULT1A3,MSMO1,CYP51A1",11,155,0.0709677419354839
GOBP_LIPID_METABOLIC_PROCESS,1132,24,1.87598027561919e-06,0.000914853047743623,"C3,PLTP,SPP1,SMPDL3A,ATP8B1,LDLR,PLA2G7,CRH,AKR1C1,FADS2,ABCA1,LYPLA1,PLCXD1,CAPN2,AOAH,INPP5E,IDI1,SDS,APOE,ELOVL7,SULT1A3,MSMO1,IL1B,CYP51A1",24,155,0.154838709677419
GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT,201,10,2.01635580905309e-06,0.000954388648090924,"PLTP,SPP1,ATP8B1,LDLR,CRH,AKR1C1,ABCA1,TGM2,PRKCB,APOE",10,155,0.0645161290322581
GOBP_MYELOID_LEUKOCYTE_MIGRATION,204,10,2.30362180769381e-06,0.00103417121682869,"CCR2,CCL24,PLA2G7,RIPOR2,CXCL3,CCL23,NF1,PTGER4,IL6,IL1B",10,155,0.0645161290322581
GOBP_RESPONSE_TO_INORGANIC_SUBSTANCE,422,14,2.31343837729653e-06,0.00103417121682869,"MMP9,CRIP1,ACO1,NFATC2,SLC39A8,RASA4,CAPN2,FKBP1B,PLEC,PPIF,IFT88,IL6,MEF2C,RHOB",14,155,0.0903225806451613
GOBP_REGULATION_OF_RESPONSE_TO_STRESS,1237,25,2.62483942217856e-06,0.00112690144362347,"C3,SPP1,CCR2,NECTIN2,PIK3R6,MMP9,LDLR,CCL24,PLA2G7,YES1,CRH,SLC39A8,NLRP12,FADS2,WFS1,AOAH,SLC46A2,PTGER4,FKBP1B,RPS6KA3,APOE,IL6,IL1B,MEF2C,PMAIP1",25,155,0.161290322580645
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,1408,27,2.66092430607667e-06,0.00112690144362347,"SPP1,CCR2,IL4I1,MMP9,LDLR,YES1,RIPOR2,SLC39A8,NLRP12,TNFAIP8L1,SH3BP4,WFS1,JAK3,RASA4,NF1,BCL3,AOAH,PRKCB,PTGER4,INPP5E,FKBP1B,DAG1,FBN1,PPIF,APOE,IL6,IL1B",27,155,0.174193548387097
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION,494,15,2.94630907094336e-06,0.00118852488457608,"MMP9,RIPOR2,SLC39A8,NLRP12,TNFAIP8L1,SH3BP4,WFS1,RASA4,NF1,INPP5E,FKBP1B,DAG1,PPIF,APOE,IL1B",15,155,0.0967741935483871
GOBP_SECRETION,773,19,3.05919702802747e-06,0.00118852488457608,"RPH3A,SPP1,CCR2,CRH,S100A10,CORO1A,ABCA1,NF1,TGM2,PRKCB,CYB5R4,FKBP1B,APOE,ITGAM,IL6,IL1B,MEF2C,ITSN1,CYP51A1",19,155,0.12258064516129
GOBP_AMYLOID_BETA_CLEARANCE,32,5,3.10126522096887e-06,0.00118852488457608,"C3,LDLR,APOE,ITGAM,CYP51A1",5,155,0.032258064516129
GOBP_REGULATION_OF_CELL_ACTIVATION,562,16,3.10184832860222e-06,0.00118852488457608,"CCR2,NECTIN2,PIK3R6,IL4I1,LDLR,YES1,RIPOR2,NFATC2,CORO1A,JAK3,SLC46A2,APOE,IL6,IL1B,MEF2C,PRKCA",16,155,0.103225806451613
GOBP_LOCOMOTION,1006,22,3.22407144999179e-06,0.00120662748476088,"CCR2,ELP5,ROBO3,MMP9,CCL24,PLA2G7,RIPOR2,CXCL3,CORO1A,CCL23,NF1,CCR5,PTGER4,DAG1,PLEC,APOE,IL6,PLEKHG3,IL1B,MEF2C,RHOB,PRKCA",22,155,0.141935483870968
GOMF_PROTEIN_CONTAINING_COMPLEX_BINDING,1517,28,3.51812251207182e-06,0.00126896291823485,"PLTP,RPH3A,SPP1,MMP9,LDLR,NFATC2,CORO1A,ABCA1,WFS1,C8A,CAPN2,TAGLN2,PRKCB,PDE6G,VILL,DAG1,EPB41,PLEC,FBN1,FCGR2A,APOE,ITGAM,CAPZA2,DERL1,WBP2NL,IQGAP2,IL1B,PRKCA",28,155,0.180645161290323
GOBP_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION,89,7,3.64786972900131e-06,0.00126896291823485,"C3,PLTP,SPP1,CRH,ABCA1,APOE,IL1B",7,155,0.0451612903225806
GOBP_SUPRAMOLECULAR_FIBER_ORGANIZATION,710,18,3.70471206783347e-06,0.00126896291823485,"TNNT1,LDLR,SH3D21,CCL24,S100A10,CORO1A,NF1,TAGLN2,PTGER4,VILL,PLEC,BASP1,TPPP3,APOE,CAPZA2,IQGAP2,PDE4DIP,RHOB",18,155,0.116129032258065
GOBP_CELL_CHEMOTAXIS,266,11,3.70603723091019e-06,0.00126896291823485,"CCR2,CCL24,PLA2G7,RIPOR2,CXCL3,CORO1A,CCL23,CCR5,PLEC,IL6,IL1B",11,155,0.0709677419354839
GOBP_LEUKOCYTE_MEDIATED_IMMUNITY,381,13,3.97904447086383e-06,0.00133405755561691,"C3,CCR2,NECTIN2,PIK3R6,IL4I1,CORO1A,JAK3,C8A,BCL3,FCGR2A,ITGAM,IL6,IL1B",13,155,0.0838709677419355
GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS,1356,26,4.20240238162534e-06,0.00138018901076524,"C3,SPP1,CCR2,NECTIN2,PIK3R6,IL4I1,CCL24,YES1,CRH,NFATC2,CORO1A,NLRP12,ABCA1,BCL3,TGM2,PRKCB,PTGER4,DAG1,BASP1,FCGR2A,APOE,IL6,IL1B,MEF2C,RHOB,PRKCA",26,155,0.167741935483871
GOMF_CYTOSKELETAL_PROTEIN_BINDING,868,20,4.3583963663711e-06,0.0014027934544802,"TNNT1,EPB41L4A,CORO1A,TNS1,KIFC3,CAPN2,TAGLN2,CCR5,PDE6G,VILL,DAG1,EPB41,PLEC,TPPP3,KLHL5,APOE,CAPZA2,IFT88,IQGAP2,PLEKHG3",20,155,0.129032258064516
