,Pathway,NGenes,Direction,PValue,FDR
18,REACTOME_SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS,6,Up,1.55423716453289e-16,1.27711246668497e-14
19,REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS,84,Up,1.58492076205189e-16,1.27711246668497e-14
20,REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS,13,Up,4.01891526232328e-16,3.07647963330847e-14
21,REACTOME_EPH_EPHRIN_SIGNALING,83,Up,4.27917580256483e-16,3.11972293034608e-14
22,REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS,24,Up,5.69719963340885e-16,3.96473301761316e-14
23,REACTOME_SEMAPHORIN_INTERACTIONS,61,Up,8.92096655844591e-16,5.93826078303508e-14
24,REACTOME_DOWNREGULATION_OF_ERBB4_SIGNALING,8,Up,1.6659393784933e-15,9.10911853026157e-14
25,REACTOME_PTK6_REGULATES_RTKS_AND_THEIR_EFFECTORS_AKT1_AND_DOK1,8,Up,1.6659393784933e-15,9.10911853026157e-14
26,REACTOME_INLA_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELLS,8,Up,1.6659393784933e-15,9.10911853026157e-14
27,REACTOME_REGULATION_OF_PTEN_LOCALIZATION,8,Up,1.6659393784933e-15,9.10911853026157e-14
28,REACTOME_PREVENTION_OF_PHAGOSOMAL_LYSOSOMAL_FUSION,8,Up,1.6659393784933e-15,9.10911853026157e-14
29,REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS,25,Up,2.81012746474331e-15,1.48355349949035e-13
30,REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS,13,Up,7.02239731954384e-15,3.58376343207387e-13
31,REACTOME_SMOOTH_MUSCLE_CONTRACTION,31,Up,1.00198658930181e-14,4.94852086522926e-13
32,REACTOME_COMPLEMENT_CASCADE,35,Up,1.49087747638271e-14,7.13291692606853e-13
33,REACTOME_SIGNALING_BY_EGFR_IN_CANCER,22,Up,1.98520125334163e-14,9.21013066323039e-13
34,REACTOME_ASSEMBLY_OF_THE_HIV_VIRION,14,Up,3.8105004429396e-14,1.71584593474722e-12
35,REACTOME_SYNTHESIS_OF_LIPOXINS_LX,5,Up,5.89910233642501e-14,2.58043590773334e-12
36,REACTOME_METABOLISM_OF_COFACTORS,18,Up,7.3564046592463e-14,3.12851542591836e-12
37,REACTOME_AMYLOID_FIBER_FORMATION,38,Up,8.60080956028204e-14,3.55887552345724e-12
38,REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX,9,Up,1.00136056778699e-13,4.03442902442599e-12
39,REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,105,Up,1.12705874255125e-13,4.42442803806658e-12
40,REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,25,Up,2.56609619118664e-13,9.82173317176686e-12
41,REACTOME_RHO_GTPASES_ACTIVATE_PAKS,21,Up,6.05126682545225e-13,2.25963158774815e-11
42,REACTOME_ENOS_ACTIVATION,11,Up,1.18563256818383e-12,4.32191300449868e-11
43,REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES,10,Up,2.64293096833768e-12,8.42984856776038e-11
44,REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL,10,Up,2.64293096833768e-12,8.42984856776038e-11
45,REACTOME_JOSEPHIN_DOMAIN_DUBS,10,Up,2.64293096833768e-12,8.42984856776038e-11
46,REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX,10,Up,2.64293096833768e-12,8.42984856776038e-11
47,REACTOME_ALPHA_PROTEIN_KINASE_1_SIGNALING_PATHWAY,10,Up,2.64293096833768e-12,8.42984856776038e-11
48,REACTOME_PEXOPHAGY,10,Up,2.64293096833768e-12,8.42984856776038e-11
49,REACTOME_GAP_JUNCTION_DEGRADATION,11,Up,4.01234414706664e-12,1.25365283452225e-10
50,REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING,26,Up,8.19814247914046e-12,2.51027122711281e-10
