,Pathway,NGenes,Direction,PValue,FDR
26,REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS,20,Up,1.53023822002363e-35,9.010748903293e-34
27,REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS,13,Up,2.5708424371119e-35,1.45776287822901e-33
28,REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE,28,Up,2.29247538922471e-33,1.25349279317965e-31
29,REACTOME_AURKA_ACTIVATION_BY_TPX2,70,Up,2.57300900998418e-33,1.35837130837441e-31
30,REACTOME_CELL_CYCLE,590,Up,9.34721559139242e-32,4.7701956901406e-30
31,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST,18,Up,1.47657425286227e-28,7.29237155203917e-27
32,REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,85,Up,3.83691283363683e-28,1.83572298384312e-26
33,REACTOME_MITOTIC_G2_G2_M_PHASES,189,Up,1.37569183509793e-27,6.38237636222707e-26
34,REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION,83,Up,1.49971099386582e-26,6.75311038708402e-25
35,REACTOME_DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA,15,Up,3.59508262851457e-24,1.5725918583588e-22
36,REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION,9,Up,5.77180000940645e-24,2.45461828177813e-22
37,REACTOME_MASTL_FACILITATES_MITOTIC_PROGRESSION,10,Up,1.09920192127285e-22,4.54831930126683e-21
38,REACTOME_SIGNALING_BY_RHO_GTPASES,370,Up,2.7904603453356e-22,1.12426178650232e-20
39,REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS,46,Up,9.86496660374445e-22,3.87263176162378e-20
40,REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION,117,Up,2.41906047476734e-19,9.25895396717199e-18
41,REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,96,Up,6.11544864566082e-19,2.28359801866018e-17
42,REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT,118,Up,9.9455650274802e-19,3.62539525168386e-17
43,REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN,53,Up,4.37261796822393e-18,1.55685537426764e-16
44,REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,70,Up,2.56626103431395e-17,8.92942191712421e-16
45,REACTOME_G0_AND_EARLY_G1,27,Up,4.69900097759355e-17,1.59870455482127e-15
46,REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,70,Up,8.0012360815979e-17,2.66302009585356e-15
47,REACTOME_RHO_GTPASES_ACTIVATE_CIT,19,Up,9.30558305446252e-17,3.03124418220896e-15
48,REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE,19,Up,9.76782238043607e-16,3.11552834675992e-14
49,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES,49,Up,1.80244237986549e-14,5.63171282362053e-13
50,REACTOME_MITOTIC_PROPHASE,82,Up,4.14493505194051e-14,1.26917911290418e-12
