,Pathway,NGenes,Direction,PValue,FDR
23,REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING,29,Up,5.93444325863487e-13,3.9502750560739e-11
24,REACTOME_VITAMIN_B2_RIBOFLAVIN_METABOLISM,6,Up,8.00333187347011e-12,4.9012404393131e-10
25,REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING,13,Up,3.18799153799861e-10,1.87723655564457e-08
26,REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX,36,Up,3.41880390491568e-10,1.93858843645404e-08
27,REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE,6,Up,8.07424609897492e-10,4.41488242054665e-08
28,REACTOME_INSULIN_RECEPTOR_RECYCLING,23,Up,1.78225677948396e-09,9.09545043129982e-08
29,REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_LIPOGENESIS,8,Up,3.25394920907898e-09,1.60703104487094e-07
30,REACTOME_ATTENUATION_PHASE,24,Up,1.28564918626425e-08,6.15102782553302e-07
31,REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION,16,Up,1.82161812223372e-08,8.4512040761813e-07
32,REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS,13,Up,1.92884969671901e-08,8.68549672257883e-07
33,REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES,32,Up,3.35014708867888e-08,1.46545005507639e-06
34,REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL,10,Up,4.93221051696233e-08,2.08257552994532e-06
35,REACTOME_ENDOGENOUS_STEROLS,20,Up,5.03300421998542e-08,2.08257552994532e-06
36,REACTOME_METABOLISM_OF_STEROID_HORMONES,23,Up,6.17671852477445e-08,2.48856738458676e-06
37,REACTOME_SCAVENGING_BY_CLASS_F_RECEPTORS,6,Up,1.19575459645116e-07,4.69410330042752e-06
38,REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN,8,Up,1.73350428233992e-07,6.63498764065604e-06
39,REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL,11,Up,2.50087682951444e-07,9.33864006338197e-06
40,REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,57,Up,3.52088048144346e-07,1.28344476597379e-05
41,REACTOME_HSF1_DEPENDENT_TRANSACTIVATION,29,Up,5.17070876521656e-07,1.8410128184992e-05
42,REACTOME_HSF1_ACTIVATION,24,Up,9.77302071917569e-07,3.40056698205863e-05
43,REACTOME_METABOLIC_DISORDERS_OF_BIOLOGICAL_OXIDATION_ENZYMES,25,Up,2.38276167912521e-06,8.10668473497931e-05
44,REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION,14,Up,2.9999358428999e-06,9.98456907712988e-05
45,REACTOME_THE_NLRP3_INFLAMMASOME,15,Up,5.99605280842217e-06,1.95318230844561e-04
46,REACTOME_FERTILIZATION,15,Up,1.03325033870668e-05,3.29563805949985e-04
47,REACTOME_SEMAPHORIN_INTERACTIONS,61,Up,1.22853222238995e-05,3.83853639281431e-04
48,REACTOME_LIPOPHAGY,8,Up,1.52680833289862e-05,4.67508711533557e-04
49,REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS,55,Up,2.1799582014765e-05,6.54414903227553e-04
50,REACTOME_NEUTROPHIL_DEGRANULATION,434,Up,4.54863993325429e-05,0.00133922456496391
