,Pathway,NGenes,Direction,PValue,FDR
30,REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_TRIGLYCERIDE_LIPOLYSIS_IN_ADIPOSE,5,Up,2.52220518096479e-06,1.10328460915917e-04
31,REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS,55,Up,4.56121111148084e-06,1.90177146284718e-04
32,REACTOME_IRAK4_DEFICIENCY_TLR2_4,11,Up,4.59605121654772e-06,1.90177146284718e-04
33,REACTOME_SCAVENGING_BY_CLASS_B_RECEPTORS,6,Up,5.60728814195167e-06,2.25914688034948e-04
34,REACTOME_LINOLEIC_ACID_LA_METABOLISM,7,Up,1.07296575639178e-05,4.21207839239953e-04
35,REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,177,Up,1.70714650432803e-05,6.53410324531555e-04
36,REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING,54,Up,1.98026762529957e-05,7.39460910813085e-04
37,REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,70,Up,2.30014856796911e-05,8.38458918466835e-04
38,REACTOME_CHYLOMICRON_CLEARANCE,5,Up,2.43321576954246e-05,8.66337986783605e-04
39,REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES,8,Up,3.14607577402253e-05,0.00109469136591557
40,REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION,5,Up,3.69324757590203e-05,0.00125652489749023
41,REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS,9,Up,6.18304601714569e-05,0.00205787901135871
42,REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,12,Up,8.75408497802772e-05,0.00257740463487701
43,REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND,13,Up,9.70542398361696e-05,0.00280358568281464
44,REACTOME_FORMYL_PEPTIDE_RECEPTORS_BIND_FORMYL_PEPTIDES_AND_MANY_OTHER_LIGANDS,8,Up,1.75725037974498e-04,0.004982130243314
45,REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS,33,Up,2.00606033673516e-04,0.0055841425009846
46,REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_TO_CONTROL_BILE_ACID_HOMEOSTASIS,8,Up,2.75260469498752e-04,0.0072659272207343
47,REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,106,Up,3.34396854821342e-04,0.00867731499544871
48,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,43,Up,6.00871707460917e-04,0.0148376545826236
49,REACTOME_REGULATION_OF_INSULIN_SECRETION,59,Up,6.69834823630464e-04,0.0157771863842806
50,REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS,13,Up,9.48133145790644e-04,0.0213531523264434
