,Pathway,NGenes,Direction,PValue,FDR
27,REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII_CAMKK_CAMKIV_CASCASDE,7,Up,1.49410713607219e-04,0.00423607041727134
28,REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS,7,Up,1.49410713607219e-04,0.00423607041727134
29,REACTOME_GAP_JUNCTION_DEGRADATION,11,Up,1.57541981226305e-04,0.00438539587740859
30,REACTOME_IRAK4_DEFICIENCY_TLR2_4,11,Up,3.08797899972101e-04,0.00795902450395261
31,REACTOME_GLYCOSAMINOGLYCAN_METABOLISM,97,Up,3.89741686372733e-04,0.00974520374825407
32,REACTOME_CAMK_IV_MEDIATED_PHOSPHORYLATION_OF_CREB,8,Up,4.01010996825608e-04,0.00974520374825407
33,REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS,17,Up,5.8599963840844e-04,0.0133905290507958
34,REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION,9,Up,6.32177097235276e-04,0.0140387100044172
35,REACTOME_REDUCTION_OF_CYTOSOLIC_CA_LEVELS,9,Up,6.32704761792806e-04,0.0140387100044172
36,REACTOME_CALCINEURIN_ACTIVATES_NFAT,9,Up,8.68826689788071e-04,0.0184746341953547
37,REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS,10,Up,0.00108389346158969,0.0224248768877542
38,REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY,25,Up,0.00153504551235726,0.0305214893431035
39,REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION,10,Up,0.00161933151170996,0.0313130524773019
40,REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_ADENYLATE_CYCLASE,10,Up,0.00161933151170996,0.0313130524773019
41,REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS,20,Up,0.00165666704811329,0.0313130524773019
42,REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS,20,Up,0.00165666704811329,0.0313130524773019
43,REACTOME_DISSOLUTION_OF_FIBRIN_CLOT,12,Up,0.00175033308077806,0.0322862644177254
44,REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,63,Up,0.0022102985179913,0.0398113768358197
45,REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES,27,Up,0.0022903658628148,0.0403051739766605
46,REACTOME_INTERLEUKIN_10_SIGNALING,44,Up,0.002638673709448,0.0454912450218443
47,REACTOME_ENOS_ACTIVATION,11,Up,0.00270392116067135,0.0454912450218443
48,REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS,11,Up,0.00270392116067135,0.0454912450218443
49,REACTOME_CLEC7A_DECTIN_1_INDUCES_NFAT_ACTIVATION,11,Up,0.00270392116067135,0.0454912450218443
50,REACTOME_HYALURONAN_METABOLISM,12,Up,0.00327330631911429,0.0544720866800432
