,Pathway,NGenes,Direction,PValue,FDR
23,REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION,24,Up,0.00327678642715342,0.109060000434171
24,REACTOME_INNATE_IMMUNE_SYSTEM,882,Up,0.00379722077245959,0.123692446864588
25,REACTOME_DOWNREGULATION_OF_ERBB4_SIGNALING,8,Up,0.00498756825105558,0.144074848912568
26,REACTOME_PTK6_REGULATES_RTKS_AND_THEIR_EFFECTORS_AKT1_AND_DOK1,8,Up,0.00498756825105558,0.144074848912568
27,REACTOME_INLA_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELLS,8,Up,0.00498756825105558,0.144074848912568
28,REACTOME_REGULATION_OF_PTEN_LOCALIZATION,8,Up,0.00498756825105558,0.144074848912568
29,REACTOME_PREVENTION_OF_PHAGOSOMAL_LYSOSOMAL_FUSION,8,Up,0.00498756825105558,0.144074848912568
30,REACTOME_PENTOSE_PHOSPHATE_PATHWAY,11,Up,0.00553671960591461,0.156976254012134
31,REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX,9,Up,0.00856705733185975,0.23421722812638
32,REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,54,Up,0.00880979306014662,0.236627950440078
33,REACTOME_SELENOAMINO_ACID_METABOLISM,22,Up,0.00904590207222257,0.23878062194091
34,REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS,25,Up,0.00950119380937615,0.246547927494151
35,REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND,13,Up,0.0109380808066529,0.274527896966976
36,REACTOME_JOSEPHIN_DOMAIN_DUBS,10,Up,0.0132589491353358,0.317178923846861
37,REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX,10,Up,0.0132589491353358,0.317178923846861
38,REACTOME_ALPHA_PROTEIN_KINASE_1_SIGNALING_PATHWAY,10,Up,0.0132589491353358,0.317178923846861
39,REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,25,Up,0.0160048700636625,0.360344942168637
40,REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,105,Up,0.0182646762664631,0.388134326857092
41,REACTOME_FORMYL_PEPTIDE_RECEPTORS_BIND_FORMYL_PEPTIDES_AND_MANY_OTHER_LIGANDS,8,Up,0.0185124961637138,0.388134326857092
42,REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA,11,Up,0.0190137651954813,0.388134326857092
43,REACTOME_TICAM1_DEPENDENT_ACTIVATION_OF_IRF3_IRF7,11,Up,0.0190137651954813,0.388134326857092
44,REACTOME_SUPPRESSION_OF_PHAGOSOMAL_MATURATION,11,Up,0.0190137651954813,0.388134326857092
45,REACTOME_ARACHIDONIC_ACID_METABOLISM,41,Up,0.0246646658066453,0.48412311987146
46,REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING,12,Up,0.0257419521289043,0.492636608866906
47,REACTOME_GLYCOGEN_STORAGE_DISEASES,12,Up,0.0257419521289043,0.492636608866906
48,REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS,13,Up,0.0280285837946692,0.523314168166323
49,REACTOME_NONSENSE_MEDIATED_DECAY_NMD,30,Up,0.0322842211989062,0.560811957470413
50,REACTOME_IRAK1_RECRUITS_IKK_COMPLEX,13,Up,0.0333336957085615,0.560811957470413
