,Pathway,NGenes,Direction,PValue,FDR
35,REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,48,Up,0.00244184702322883,0.10681336550181
36,REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY,17,Up,0.0026620023281794,0.11320904345674
37,REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY,65,Up,0.00297912388942384,0.118234487779032
38,REACTOME_INTERLEUKIN_6_SIGNALING,11,Up,0.00308907871401782,0.118234487779032
39,REACTOME_INTERLEUKIN_27_SIGNALING,11,Up,0.00308907871401782,0.118234487779032
40,REACTOME_SIGNALING_BY_PDGFRA_TRANSMEMBRANE_JUXTAMEMBRANE_AND_KINASE_DOMAIN_MUTANTS,11,Up,0.00308907871401782,0.118234487779032
41,REACTOME_REGULATION_OF_IFNG_SIGNALING,14,Up,0.00360404915759527,0.134580469762887
42,REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,90,Up,0.00505539295112179,0.182129964553858
43,REACTOME_INTERLEUKIN_35_SIGNALLING,12,Up,0.0051153419175806,0.182129964553858
44,REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS,25,Up,0.00541338597160612,0.188361225512022
45,REACTOME_METALLOTHIONEINS_BIND_METALS,9,Up,0.00612606125941012,0.208422217514598
46,REACTOME_SIGNALING_BY_ACTIVIN,12,Up,0.00710996802806119,0.236638283716558
47,REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS,21,Up,0.0105895476150907,0.344948880823487
48,REACTOME_METABOLISM_OF_NUCLEOTIDES,89,Up,0.0113705797851286,0.362674117729831
49,REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION,23,Up,0.0121339095250339,0.379122764955651
50,REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY,25,Up,0.0124228530834393,0.380387761414913
